"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Ctsf",-0.160492086932859,0.170480716687662,-4.08443675753228,4.53474571118023e-05,0.000834266296553082,1.37971880024382
"Gpatch2l",-0.14662566916687,0.143421834507122,-4.08417425901198,4.53984565955574e-05,0.000834306474919002,1.37866410313214
"Lrrc4b",-0.094388663744085,0.0573797644319033,-4.07852864142412,4.65085765230737e-05,0.00085378956106966,1.35599670557259
"Fam19a1",-0.269692611415239,0.45810348602676,-4.07316439379256,4.75871915205246e-05,0.000872653101155887,1.33448774469254
"Rc3h2",-0.25319557205461,0.501949433147056,-4.06522297559785,4.92276707059854e-05,0.000901768617401926,1.30269652744307
"Gm20878",0.143470455350896,0.137037138214113,4.06286366912522,4.97252816597909e-05,0.000909720688789592,1.29326353348006
"Inpp4b",-0.180197430735092,0.197386828584303,-4.06266108361049,4.97682314679228e-05,0.000909720688789592,1.29245380725493
"Gba2",0.203060849467968,0.294308067509265,4.06221454039488,4.9863026606421e-05,0.00091047968774609,1.29066913282322
"Sdha",-0.261548800437235,0.555121980568815,-4.05838630800989,5.06827651761937e-05,0.000924460127669505,1.27537700972865
"Tha1",-0.0935047505113961,0.0597527840223169,-4.05683385713364,5.10188195408317e-05,0.000929597702315944,1.26917970712758
"Pura",-0.204823087944975,0.291472931281433,-4.05455057015471,5.15169170690093e-05,0.000937673726971713,1.2600692054283
"Arhgef7",-0.239973970170692,0.438901795196579,-4.05386402613261,5.16675855768351e-05,0.000939252303496439,1.25733083049714
"Ifrd1",-0.152593425905138,0.158571377714052,-4.05365492430858,5.17135578719881e-05,0.000939252303496439,1.25649689031668
"Map2k1",-0.193259046329398,0.255580934254248,-4.04701206611288,5.31943819539897e-05,0.000965122273859488,1.23002597654555
"Zbtb6",-0.166381303558121,0.18350415007388,-4.04569299333762,5.34931738575088e-05,0.000968554307323459,1.22477475469136
"Tmem191c",-0.243174570691689,0.46740960198586,-4.04567665258196,5.34968852678805e-05,0.000968554307323459,1.22470971284449
"Tsga10",-0.213482261229861,0.327358142487,-4.04389522636896,5.39029606257346e-05,0.000974873545031143,1.21762057973051
"Nisch",-0.309473060872852,0.933797421806178,-4.04228155517672,5.42733169342004e-05,0.000980534101186489,1.21120168809327
"Zrsr2",-0.119502407399627,0.0987613656124461,-4.03979328240312,5.48491354341218e-05,0.000989890785326901,1.20130875547529
"2210016L21Rik",-0.162516501067203,0.183606037971583,-4.0394331939981,5.49329426310874e-05,0.000990357513194003,1.19987760663818
"Mesd",-0.188765516790542,0.245741338508762,-4.03494140089164,5.59886180988262e-05,0.00100832610318971,1.18203585904545
"Spint2",-0.0896757091329285,0.0528206848799798,-4.0316133282794,5.67831623790173e-05,0.00102155897707346,1.16882916078841
"Zfr2",-0.213785545270028,0.338421798177607,-4.03070443122686,5.70020031011023e-05,0.0010244177024195,1.16522428348679
"Grk2",-0.193390319141644,0.267015292128943,-4.02894824587738,5.74271167522768e-05,0.00103022827462034,1.15826115944433
"Slc30a3",-0.198712824527673,0.250270336687634,-4.02887101472217,5.74458806221513e-05,0.00103022827462034,1.15795501344324
"Sharpin",0.194295145297058,0.259967420219281,4.02833962749138,5.75751426022876e-05,0.00103146411133721,1.1558487401114
"Pcbp4",-0.169068204094,0.1919359939619,-4.02611388890499,5.81195630012144e-05,0.0010401271740877,1.14702950828065
"Slc22a17",-0.324482432711836,1.25022364600819,-4.02553243776636,5.8262588740938e-05,0.00104159613407047,1.14472636956203
"Robo1",-0.20141137976569,0.278040548194488,-4.02141057373636,5.92860908522833e-05,0.00105878639368482,1.12840902285117
"Zdhhc14",-0.146436570062069,0.147464548620514,-4.02077696371875,5.94449254557952e-05,0.0010605148444311,1.12590219801138
"Ptpre",-0.213291221265224,0.320481338095646,-4.01909845110767,5.98676492769574e-05,0.00106694264211937,1.11926319221366
"Safb2",-0.229538189551453,0.39388273451385,-4.01585064008352,6.06936913847974e-05,0.00108053737443497,1.10642494003011
"Arl6ip6",-0.0927377322882128,0.0592765646589328,-4.01553874320483,6.07735843775546e-05,0.00108083385077709,1.10519258504057
"Comtd1",-0.0583998685364159,0.0236340079396495,-4.01439789314895,6.10666648203828e-05,0.00108491722291597,1.10068570853449
"2610524H06Rik",-0.084704250456143,0.0504435108900029,-4.01318103994806,6.13807456120978e-05,0.0010893648216577,1.09587998113517
"Med1",-0.185198890356504,0.240541113255005,-4.01209318049611,6.16628268703115e-05,0.00109323586518723,1.09158490976533
"Nt5dc1",-0.0750983788397287,0.0373370779350433,-4.00930684660528,6.23909323107281e-05,0.00110499836696648,1.08058919857732
