"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Snhg11",4.70917332716899e-24,-0.367935475870425,1,1,8.54903325814259e-20
"Ttr",9.7750194515521e-18,0.21232929171802,1,1,1.77455703123477e-13
"Meg3",7.82959251138515e-14,-0.410514491075097,1,1,1.42138422451686e-09
"Malat1",1.85758888352159e-08,-0.355491426198382,1,1,0.000337226685914509
