"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ttr",6.51635029093697e-22,0.213181340322981,1,1,1.1829782318167e-17
"Ptgds",1.16169861548987e-06,0.108325709357921,1,1,0.0210894766656031
"H3f3b",1.37579900254233e-06,0.0974148504795787,1,1,0.0249762550921534
