"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Apoe",8.29406569370671e-25,-0.549197888734312,1,1,1.50570468603552e-20
"Ptprz1",2.044839458167e-20,-0.667006995276965,1,1,3.71220155235638e-16
"Sparcl1",6.60843943420555e-13,-0.336406349008487,1,1,1.19969609488568e-08
"Luzp2",6.45190647570629e-12,-0.308615458547288,1,1,1.17127910159972e-07
"Ptn",2.89423673869466e-11,-0.304141239636726,1,1,5.25419737542628e-07
"Slc1a3",1.09147399190448e-10,-0.309912183361227,1,1,1.9814618849034e-06
"Fabp7",1.70414831107824e-09,-0.295130983877713,1,1,3.09371084393143e-05
"Cpe",2.46871498962502e-08,-0.241329254536097,1,1,0.000448170519216526
"Ednrb",1.22662233187134e-06,-0.205146110528197,1,1,0.0222681018127924
