"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0048713","regulation of oligodendrocyte differentiation",28,9,1.98,"8.6e-05"
"2","GO:0022010","central nervous system myelination",17,7,1.2,"8.9e-05"
"3","GO:0071205","protein localization to juxtaparanode region of axon",5,4,0.35,"0.00012"
