"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0031462","Cul2-RING ubiquitin ligase complex",6,1,0.01,"0.0094"
"2","GO:0005869","dynactin complex",7,1,0.01,"0.0110"
"3","GO:0031526","brush border membrane",13,1,0.02,"0.0203"
