"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0098982","GABA-ergic synapse",90,12,4.06,"0.00066"
"2","GO:0061202","clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane",2,2,0.09,"0.00202"
"3","GO:0030142","COPI-coated Golgi to ER transport vesicle",2,2,0.09,"0.00202"
"4","GO:0097129","cyclin D2-CDK4 complex",3,2,0.14,"0.00589"
"5","GO:0008385","IkappaB kinase complex",3,2,0.14,"0.00589"
