"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0043531","ADP binding",19,11,3.61,"0.00019"
"2","GO:0044325","ion channel binding",97,33,18.44,"0.00031"
"3","GO:0016887","ATPase activity",213,60,40.5,"0.00063"
"4","GO:0008432","JUN kinase binding",8,6,1.52,"0.00092"
"5","GO:0003729","mRNA binding",195,55,37.07,"0.00101"
