"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0009986","cell surface",259,11,1.1,"2.9e-07"
"2","GO:0005615","extracellular space",286,8,1.21,"0.00012"
"3","GO:0005887","integral component of plasma membrane",493,9,2.09,"0.00014"
"4","GO:0005581","collagen trimer",19,3,0.08,"0.00238"
"5","GO:0009897","external side of plasma membrane",74,3,0.31,"0.00363"
