"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0006633","fatty acid biosynthetic process",49,9,1.9,"9.2e-05"
"2","GO:0035307","positive regulation of protein dephosphorylation",24,6,0.93,"0.00024"
"3","GO:0022010","central nervous system myelination",17,5,0.66,"0.00036"
