"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0032981","mitochondrial respiratory chain complex I assembly",40,35,20.78,"2.1e-06"
"2","GO:0002181","cytoplasmic translation",76,58,39.48,"9.9e-06"
"3","GO:0006096","glycolytic process",40,32,20.78,"0.00022"
"4","GO:0032469","endoplasmic reticulum calcium ion homeostasis",19,17,9.87,"0.00064"
"5","GO:0071702","organic substance transport",1240,723,644.08,"0.00087"
