"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0003735","structural constituent of ribosome",120,104,85.38,"4.2e-05"
"2","GO:0019901","protein kinase binding",403,317,286.72,"0.00027"
"3","GO:0005200","structural constituent of cytoskeleton",37,35,26.32,"0.00041"
