"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0098978","glutamatergic synapse",422,340,299.59,"2.4e-06"
"2","GO:0014069","postsynaptic density",331,270,234.99,"4.2e-06"
"3","GO:0022625","cytosolic large ribosomal subunit",49,47,34.79,"1.1e-05"
"4","GO:0008021","synaptic vesicle",180,152,127.79,"1.6e-05"
"5","GO:0005829","cytosol",1868,1407,1326.16,"4.2e-05"
