"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0019901","protein kinase binding",402,173,134.89,"2.8e-05"
"2","GO:0008092","cytoskeletal protein binding",524,233,175.82,"7.4e-05"
"3","GO:0005516","calmodulin binding",107,55,35.9,"9.4e-05"
