"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0003735","structural constituent of ribosome",120,98,75.87,"7.3e-06"
"2","GO:0016887","ATPase activity",213,161,134.67,"6.4e-05"
"3","GO:0031267","small GTPase binding",184,140,116.34,"0.00011"
