"","logFC","logCPM","F","PValue","FDR"
"Cyp51",0.502550637513722,11.6786099295689,23.6146545140896,7.8774008733312e-05,0.013774440107754
"Map2",0.454428001161564,11.9460138013471,15.5941514868628,7.96988061347387e-05,0.0137878934613098
"Nav2",0.482232038123626,11.6130350854718,38.4543049633133,8.58024634516682e-05,0.0145755596962154
"Rps20",-0.337229687595665,12.3598076651558,15.4488288784741,8.60443814313538e-05,0.0145755596962154
"Nr4a2",-0.377780615269199,11.5846719947543,74.7350637336392,9.09210231436511e-05,0.0152428626635263
"Mthfd1l",0.186381081721365,11.5640664773858,537.06841380916,9.60235274935376e-05,0.0158988947954862
"Rer1",-0.523015378782844,11.6228123393792,38.3219788598502,9.67894837506536e-05,0.0158988947954862
"Pla2g6",-0.133187176059292,11.5640260917396,337.361336191569,0.000110077665134663,0.0179008299041989
"Gm1673",-0.432937685237032,11.9469908050496,14.9556762192713,0.000111622932671979,0.0179723973377398
"Khdrbs2",0.495344741516702,11.6187897567153,34.5301107483213,0.000113841697515556,0.0181192143413323
"Bri3",-0.525402683728383,11.6536520057812,28.412508453075,0.000114763195004134,0.0181192143413323
"Mgat4c",0.504031673289045,11.6008108225651,45.233111747111,0.000117094098006732,0.0183094636710142
"Tpi1",0.515222984063174,11.6621554812902,26.0968136414843,0.000121713840747313,0.0188505759831695
"Arhgdig",0.546093342623802,11.6103011314368,44.4439538071388,0.000124684876633818,0.0191285421115014
"Tmem229a",0.189612429081893,11.5643536406118,462.160859908092,0.000136651218090431,0.0206630073728858
"Rnase4",-0.160807495212173,11.56532860553,268.042736031162,0.000137228188185442,0.0206630073728858
"Csmd3",0.481533539192444,11.5844880226401,70.5009475103833,0.000144175645867141,0.0213828477218287
"Nts",-0.489016066050862,11.6158194170818,40.1869331925946,0.000144638620674035,0.0213828477218287
"Rpl23",-0.320272813097436,12.358216666574,14.3738573475234,0.000151834500333658,0.0222444382380715
"Zbtb18",-0.458483071453138,11.7042528637368,21.1660146917452,0.000160827852769329,0.0233516298369181
"Tuba1b",0.43190289114175,11.8082089274607,14.9549378175788,0.000163791226139798,0.0235047154099787
