"","logFC","logCPM","F","PValue","FDR"
"Ntm",0.870630779180798,11.5959582281437,38.7879501240024,9.60561007707944e-09,3.05439189230972e-06
"Runx1t1",0.906008673156771,11.5943852254159,39.1256835184073,1.06311837350071e-08,3.27405014089094e-06
"Akap6",0.917325772732658,11.5308581634427,68.7699766173987,1.07082588418346e-08,3.27405014089094e-06
"Ddx50",0.893032871493038,11.5354010282116,64.1642290886992,1.11461969240023e-08,3.34364877159836e-06
"Hspa5",0.882093099425724,11.6329989148001,39.9702351228745,1.13862423351453e-08,3.35240494234213e-06
"Sox14",0.463650604911838,11.4629364043118,261.636680400775,1.28697180819543e-08,3.72028450518167e-06
"Ptgds",-0.97990029432516,11.6132544212371,49.3055311229986,1.33056986641218e-08,3.77763041180128e-06
"Prkg1",0.767980224716566,11.4778205268432,152.462826369976,2.65222652740402e-08,7.39785079985904e-06
"Kcnq1ot1",0.873792661951395,11.587961607072,37.5513648856521,2.7175710755326e-08,7.44942457411946e-06
"Auts2",0.872826927692298,11.6934424044612,30.7601656418797,3.20735222327059e-08,8.64299881318289e-06
"Lrrc7",0.828831301142149,11.6016151310037,34.7822158114736,3.53402176466757e-08,9.3645686727416e-06
"Lhfpl3",0.867939705845681,11.4992262938708,88.6010130716991,4.17530993541521e-08,1.08825004365847e-05
"Phyhipl",0.922454425968758,11.5481605502177,54.8602104126484,5.48520393442139e-08,1.40660092505429e-05
"Col25a1",0.760261124012287,11.4728269256936,180.44021795092,6.32117408099449e-08,1.59524359863066e-05
"Luc7l2",0.843609163414124,11.7099416965361,29.3188897632855,6.68841875457047e-08,1.66154952779556e-05
"mt-Nd4l",0.682645154466573,11.9748302781821,29.0795338773731,7.55770623189109e-08,1.84861494432056e-05
"Cdh10",0.863096720231117,11.5011656131402,81.2627926253262,8.45776930012112e-08,2.0374253651913e-05
"Brinp1",0.867580915918026,11.5151971688287,61.6252106130721,1.16456526694735e-07,2.76349599689491e-05
"Ptn",0.741439971184181,11.8360024474556,28.024214946861,1.29590633722862e-07,3.01527390775206e-05
"Grm5",0.800692720250661,11.6886173890976,28.0051567326357,1.30859739376623e-07,3.01527390775206e-05
"Frmd4a",0.87827897043821,11.5846481620973,34.2595209473168,1.52509242346227e-07,3.46392063437523e-05
"Atxn2",0.662120051230112,11.4749114626105,158.722319079611,1.82662663631687e-07,4.09035730856364e-05
"Cxxc4",0.74314781560762,11.4837030545666,112.917519666946,1.88703029070812e-07,4.16692980444005e-05
"Slc1a2",0.894374286711592,11.5088659822796,70.275710933398,1.98481177562015e-07,4.32281129049107e-05
"Rbm3",-0.806323903013832,11.6682813190729,31.396582327991,2.22505361105261e-07,4.75611041147914e-05
"Miat",0.845299646592798,11.5356793549311,49.0689877428351,2.24358941355391e-07,4.75611041147914e-05
"Lrig1",0.626585935905192,11.4678152785246,218.816084985111,2.46504956406793e-07,5.15681881830474e-05
"Nsun7",0.789896812313436,11.4788383013956,132.553966552343,2.53640273066901e-07,5.23717753440346e-05
"App",0.725674620408828,11.7328137945063,26.2160784691937,3.27089218245854e-07,6.66716856524466e-05
"Bicd1",0.828690945030117,11.518969654848,61.7166065651746,3.35712735498704e-07,6.75632504011885e-05
"Rac3",0.742729379326868,11.6525084206521,29.1001668553651,3.84447477237779e-07,7.64041305075431e-05
"Nrcam",0.797485501789186,11.5924994781975,32.1852618624274,4.19145447490991e-07,8.2271524316781e-05
"Mir124-2hg",0.756131684172446,11.6069671517562,27.8862761247238,4.39784851090345e-07,8.52699920425049e-05
"Pgm2l1",0.838729530829158,11.52866563704,55.3291757089281,4.95088479944375e-07,9.41470606295712e-05
"Atp1a3",0.826462180847596,11.5715648534394,38.7786905388029,4.97411981438077e-07,9.41470606295712e-05
"Fyco1",0.667252922671029,11.4822553066253,115.118657376777,5.04944142248807e-07,9.42808495057722e-05
"Cdh11",0.796463523925839,11.509836406658,63.7033158523298,5.099788073147e-07,9.42808495057722e-05
"Chl1",0.749251010312155,11.705952791085,25.2318097690154,5.42041375184279e-07,9.90565037247684e-05
"Mpped2",0.823673080458923,11.5837872721177,33.6844639511658,7.26839937686887e-07,0.000130341414275996
"Tenm2",0.779164622251504,11.52708439441,48.0972618656071,7.34269448459544e-07,0.000130341414275996
"C230004F18Rik",0.804806161710772,11.5158211424721,55.6395221923169,7.37827994517872e-07,0.000130341414275996
"Negr1",0.808414657061805,11.5532105523456,37.4475580010742,7.46580043109622e-07,0.000130438198960438
"Lztr1",0.730521361983133,11.4969555214739,79.5524199475558,9.10169129577222e-07,0.000157291075990742
"Cacna2d1",0.758423116574612,11.5718826785751,32.7636870048205,9.58885494666175e-07,0.000163928177201049
"Atp1b1",0.752136710779884,11.6399385047459,28.7613857459946,1.04113088889824e-06,0.000176095106410564
"Tmem132a",0.782161188254605,11.4993583547728,75.7529556592382,1.09283290676305e-06,0.000182894214575008
"Rapgef5",0.813771172481029,11.5159852284457,59.0034945081369,1.1583167232208e-06,0.000191834141484244
"Tenm1",0.750547027688343,11.5813105747413,27.2286409247628,1.20210773346779e-06,0.000197034132519633
"Hs3st5",0.949160541651925,11.4844599133796,105.017050598827,1.23523203305661e-06,0.000200397490750685
"Vezt",0.774700016266882,11.5544619042222,38.9279228840604,1.25100941048318e-06,0.000200907056740122
"Atp8a1",0.797463574459239,11.5272589196103,49.7276588882345,1.30706176914951e-06,0.00020780975067708
"Plppr1",0.780552328427289,11.5335721049633,45.4170062023292,1.45779092184321e-06,0.000229479384815694
"Chka",0.738976132181244,11.4956004845673,73.7817553185245,1.56771095021741e-06,0.000244363101936339
"Glud1",0.821995165915144,11.5507311285736,42.119658697554,1.95911614543557e-06,0.000302407646565827
"Ywhag",0.673321352243531,11.7434303617887,22.6439660857424,2.05401194791958e-06,0.000314007076538206
"Robo2",0.706297793589566,11.6104800171426,23.3128790524566,2.08194688709319e-06,0.000314793640204012
"Acaca",0.759328027617123,11.5060775505436,62.2819571945246,2.11317657392987e-06,0.000314793640204012
"Ndst3",0.716497837900238,11.4712149733208,169.789757324911,2.14121736344845e-06,0.000314793640204012
"Syt1",0.737094642134328,11.7018640220476,22.5514506107877,2.15446447270106e-06,0.000314793640204012
"Ptprs",0.707392732397741,11.6066536948103,26.4367794429118,2.15815502750093e-06,0.000314793640204012
"Rab6a",0.721192885967209,11.6467391035735,26.9004039551198,2.23349782152522e-06,0.000322821653312995
"Ctnna2",0.739619104707432,11.6122398753739,27.0054095100322,2.36673810201856e-06,0.000338997919675613
"Nwd2",0.495678344754401,11.4761301859084,116.367299592992,2.46405084389637e-06,0.000349785217563468
"Lingo2",0.778367905326592,11.5491756519969,32.5880575659223,2.51194019148244e-06,0.000351329943823838
"Vash1",0.600073144622027,11.4728542943892,138.096252874593,2.51912784426175e-06,0.000351329943823838
"Kcnj6",0.84422213991792,11.4782030411751,118.636442818442,2.67057492590073e-06,0.000369212789103441
"Prkar2b",0.710723168670333,11.6463808268899,25.558788196121,2.70882795506915e-06,0.000371084627608437
"Tmsb4x",-0.371391879740413,12.7637996438211,22.0923958371002,2.73079447953879e-06,0.000371084627608437
"Otx2os1",0.386156628134537,11.4615661249497,222.899312616888,2.76001043544206e-06,0.000371876321297402
"Foxp2",0.6742238712747,11.5203927825852,42.8332124188198,2.874363927773e-06,0.000383050132111454
"Klf7",0.739196735267812,11.5795371387653,31.6532829610834,2.89112622513205e-06,0.000383050132111454
"Kif21a",0.735056838710036,11.6080762452616,27.1774919811052,2.92042324292631e-06,0.000383733959828805
"Dnm1",0.773261297470089,11.494912937128,76.7955907450918,3.06606298955117e-06,0.000397217551122095
"Elavl2",0.761609108889442,11.5794933057325,30.8675245333931,3.07300828907589e-06,0.000397217551122095
"Pard3",0.661431759596554,11.4841237759848,91.9114267201762,3.1153675027884e-06,0.000399445386506716
"Rbm5",0.738178230306714,11.5562233981433,35.5324195046656,3.1729241528855e-06,0.000402807023726389
"Elmo1",0.75162092992292,11.5077204135941,60.2675577314947,3.19555428076954e-06,0.000402807023726389
"Rsrp1",0.732030959132402,11.6970725761873,21.7689393365712,3.22765683224995e-06,0.000402807023726389
"Ctnnd2",0.759070973323986,11.5369189752689,40.4651471675274,3.24292716755631e-06,0.000402807023726389
"Atp2c1",0.746875824167708,11.5579414821207,34.0555886347599,3.41312487715416e-06,0.000420661026526155
"Dusp11",0.792372252694671,11.5379646197921,41.0096441949521,3.59749579515761e-06,0.000439973735747776
"Gria3",0.644713159321177,11.4826116375008,90.9921825984935,3.76970340038074e-06,0.000457515376814148
"Cntn4",0.703517093758041,11.4777538308403,106.281138576035,3.80619145094053e-06,0.000458444226352299
"Tubb2a",0.525338554246463,12.1365939285571,21.3917338081981,3.92294514704412e-06,0.000468954172126725
"Tanc2",0.701702546858184,11.5491473955289,36.0564083653617,4.15388921021005e-06,0.000492855854874101
"Abcc5",0.749342775096742,11.5338039077642,41.220302210597,4.21313910796913e-06,0.000496182953167416
"Ppfia2",0.759260945063905,11.5284797876646,44.7192542269331,4.27278051840733e-06,0.000499506893104104
"Metap1d",0.626745394771922,11.4827980644301,93.2431410971348,4.52156942380549e-06,0.000524733082256083
"Mdn1",0.669009695413187,11.488657723449,79.7616477892094,4.64470826776287e-06,0.000533949020198474
"Dpp6",0.7775895115121,11.5467755198643,38.2331356480366,4.66814980864129e-06,0.000533949020198474
"Tmx4",0.733682684252447,11.5968886561147,29.6405484647936,4.89278490331162e-06,0.000555645622698224
"Csmd3",0.736884691010152,11.5172817152071,43.6022682782445,4.97829607092153e-06,0.000561347015826819
"Lrfn5",0.719461103915675,11.5745876466016,27.7669867390102,5.22234647479395e-06,0.000584718919737669
"Apc2",0.753821705302389,11.5327296712081,42.9563675775318,5.42886500025432e-06,0.000603591081391912
"Nktr",0.70955704575276,11.5847096936756,26.4328459926503,5.56225868409086e-06,0.000614127436238615
"Wdfy2",0.622159304386878,11.4770128028439,108.738069994746,5.75678358210318e-06,0.000631221394288679
"Nptn",0.729417285666407,11.5760939071803,31.2196549623279,5.86391691874891e-06,0.000638564486925952
"Gad1",0.708606019884797,11.5132812836678,50.5976216188202,5.98379918627894e-06,0.000642397226613461
"Dok6",0.750871527233784,11.5141669143352,50.4215616563313,6.02032397680291e-06,0.000642397226613461
"Stmn2",0.416300946648423,12.5199870049971,20.5646979870957,6.02032749011923e-06,0.000642397226613461
"Myo6",0.58760460608779,11.474531215964,122.926291785492,6.44859233237306e-06,0.000683507796615995
"Sugp1",0.657487202156496,11.4817815794555,95.0729758898301,6.57789795890875e-06,0.000685381343491234
"Anks1b",0.721975341598818,11.5477841761911,32.9405331640009,6.57815671779901e-06,0.000685381343491234
"Magi1",0.734369728390765,11.5101972896259,51.9953573866136,6.63396749534318e-06,0.000685381343491234
"Gm3764",0.712602324715819,11.5600135863173,28.4854335377342,6.63870223898673e-06,0.000685381343491234
"Dock4",0.717116236454614,11.5141456209581,47.7601351160766,7.04141520393165e-06,0.00072226748598264
"Usp46",0.723188431845139,11.5116058830811,52.6157928912541,7.2252322825658e-06,0.000736156714789137
"AW011738",0.367530397075273,11.4608871397222,337.26881470772,7.26942601559183e-06,0.000736156714789137
"Ccnt2",0.672662124550312,11.5206849409665,46.1008009479037,7.41671932257594e-06,0.000745838443730104
"Map1b",0.533916532049889,12.2744109137851,20.1515518773051,7.45885354758705e-06,0.000745838443730104
"Dzip1",0.680589839892223,11.4928203713556,69.5397408924323,7.98850503165564e-06,0.000793807759364332
"Celf4",0.696561697140041,11.7320896884331,19.9483466424606,8.28844247851029e-06,0.000814577906485195
"Tmtc2",0.735220836859651,11.4964337659271,63.124407957738,8.29999502173731e-06,0.000814577906485195
"Atp6v0b",0.652347712945517,11.6972108990081,19.9130054813234,8.44191221368397e-06,0.000823423081505285
"Pcdh15",0.624473962761572,11.4851864337959,73.8245596101387,8.53486565684593e-06,0.000827413591940203
"Fut9",0.741646191626663,11.5480742295579,35.1437100437297,8.7028131513318e-06,0.00083858197753348
"Mettl17",0.690008766078128,11.4894802514425,72.0757788418291,9.15516476280336e-06,0.000876855208215726
"Scn3a",0.734543681903665,11.5311409047802,39.4100061460579,9.42623748898879e-06,0.000897411675673251
"Ptchd4",0.654014304693537,11.4844743417672,75.4383847239239,1.01451754078991e-05,0.000960107998870165
"Ptma",-0.42430261223453,12.5393218190806,19.5347586780203,1.02745371554991e-05,0.000961995057724714
"Ocrl",0.676041640953433,11.4904559081305,71.9771273475192,1.02861286755897e-05,0.000961995057724714
"Gm40841",0.643940085394686,11.4850727301162,77.0786132697406,1.11580816086098e-05,0.00103744058184378
"Rab3c",0.675826997129813,11.6045678483333,24.0667024061082,1.2839442081653e-05,0.00118682726544303
"Lcor",0.67441601939316,11.49313970638,66.411837296511,1.32391890411254e-05,0.00120750844631974
"Nefl",0.819546476111583,11.5476325616948,37.9137998971528,1.32590915781582e-05,0.00120750844631974
"Pcdh10",0.72176422392608,11.5239365483473,41.8647068272148,1.33126357457888e-05,0.00120750844631974
"Cadps2",0.780763118474347,11.4695381173496,151.72221761326,1.33669719197607e-05,0.00120750844631974
"Lrrn3",0.705531149182218,11.5025848818705,55.0175730951485,1.3543657450279e-05,0.00121655711752535
"Sptan1",0.646673339843334,11.6474539316662,21.180076528975,1.36300458895303e-05,0.00121743876178451
"Ogt",0.652272539443969,11.5820976997667,24.5044678849066,1.38486686824083e-05,0.00123005577308162
"Edil3",0.636038889514156,11.531286952874,34.5244093643701,1.42349631693558e-05,0.00125734266349771
"Usp29",0.731545929848044,11.5113849466068,46.9256954149311,1.46405770741641e-05,0.00128602505470793
"A2m",0.263485068503041,11.4583274776864,416.587652534719,1.48176230604395e-05,0.00128973250867259
"Lsamp",0.687195262987385,11.6854518902412,18.8212722388264,1.48910559286231e-05,0.00128973250867259
"Nlgn1",0.654350262611014,11.5144703547007,42.6800240154982,1.4926145140937e-05,0.00128973250867259
"Nrxn3",0.701425866909715,11.6030672445652,20.4101347226402,1.53031877003816e-05,0.00131516422296414
"Pak7",0.680264887820517,11.530290804083,36.698535692884,1.58946905737384e-05,0.00135865422275197
"Srsf11",0.656107328733254,11.6936385751424,18.6538060548213,1.62478694473256e-05,0.00138141645103224
"Pnisr",0.674518771985204,11.5801500165318,25.1092531658256,1.84673851537933e-05,0.00156177104553277
"Slc16a7",0.589854669423642,11.4779494360157,96.2734073343254,1.8597395067596e-05,0.0015644443607392
"Trpc1",0.594529269667077,11.4799459903217,85.0290791849815,1.93357451933573e-05,0.00161799480436415
"Nln",0.725354596834576,11.5352849947159,36.0845789468796,2.07976238481896e-05,0.00173121163121658
"Sp9",-0.422890947857274,11.473741825286,99.184402074443,2.12577929102626e-05,0.00176030025770971
"Sgcz",0.640202409773043,11.4838430931369,69.3624180202939,2.16371173371142e-05,0.00178242760902994
"Mapk8ip3",0.679438499437882,11.5072532606419,49.9328205244556,2.2636248832681e-05,0.00185512226902471
"Dync1i2",0.669075469204623,11.5944021015793,24.2443635346841,2.29734338085003e-05,0.00187310063651972
"Leng8",0.585780384391647,11.4787827282012,88.0082580046755,2.34628702457701e-05,0.00190324578590561
"C130071C03Rik",0.722614224664536,11.552885460381,30.3899892683827,2.45550327774623e-05,0.00198172825446128
"Cpe",0.652351656927337,11.6480032160254,20.8295027180944,2.51051357193631e-05,0.00201589168081896
"Gm45159",0.634702106063935,11.501165160409,49.2215255423134,2.56779598330171e-05,0.00205152705218663
"Smg1",0.653864136764185,11.5178170472059,41.9565335584543,2.62987786941427e-05,0.00209062141229087
"N4bp2",0.606577736095026,11.4826147935291,79.069641513266,2.70568205412952e-05,0.00214018104371171
"Dpysl2",0.665153586632598,11.6087475014846,23.9498979165291,2.74623076555043e-05,0.00215913610072366
"Sgip1",0.702297879050621,11.5490762125488,31.193865899985,2.75680626735583e-05,0.00215913610072366
"Dapk1",0.688901053839958,11.5215346074691,39.9424731783665,2.8141232747467e-05,0.00219322284045087
"Tmem30a",0.671520256051529,11.5883217312151,25.5283127336553,2.84807605698256e-05,0.00220885664536419
"Gm20754",0.67829017302165,11.5151727525944,38.9730551441708,2.90967248818744e-05,0.00224567392668409
"Vcp",0.634012748863087,11.6662582223739,20.1680056424118,2.92467546122698e-05,0.0022463485583598
"Canx",0.62301965519152,11.6736453165009,19.3633984071523,2.97398046222006e-05,0.00227323631580946
"Unc5c",0.766100712303052,11.4893596534779,62.3928736552296,3.0525073736828e-05,0.00230857256842804
"Hmgcr",0.610477551641532,11.6574216875621,18.1643140122605,3.05762671158751e-05,0.00230857256842804
"Rmst",0.857800415905429,11.4911549702055,58.488502202963,3.0637701235192e-05,0.00230857256842804
"Psmd9",0.648214579814123,11.4951168531467,59.0869423071837,3.10324205624589e-05,0.00231779989132757
"Mgat4c",0.695914025584557,11.5496489276078,25.3898263041336,3.10517250677887e-05,0.00231779989132757
"Cyp51",0.669898368246761,11.5961053317204,24.1020161284779,3.22853039762046e-05,0.00239861704634429
"Cacna1e",0.623493990883779,11.4845489920137,68.0953966769887,3.31996747105853e-05,0.00245507734057486
"Ccdc88a",0.641045917458181,11.6236734373528,20.9526994144794,3.42371011191815e-05,0.00252007254950864
"Sptbn1",0.609183199739714,11.6791750324543,17.6258551365704,3.58380793839067e-05,0.00262575863651951
"Igsf3",0.586325361462641,11.485270812828,70.6047941241126,3.65300424211414e-05,0.00266417956171434
"Zfp638",0.661979218983103,11.5878884023313,23.7708086504488,3.68236224302443e-05,0.00267332773067788
"Hs3st4",0.487291319034868,11.4706066218696,119.077598172013,3.71833299153838e-05,0.0026871716469304
"H3f3b",-0.428678984360215,12.2821412369016,16.9420966756404,3.97105711759765e-05,0.00284765148504873
"Grin1",0.591470785677413,11.4829948507806,71.9572192946911,3.99106047643707e-05,0.00284765148504873
"Kcnip1",0.69184608209786,11.5029364945358,48.0710948317166,4.00712882928134e-05,0.00284765148504873
"Frmd5",0.662058176208956,11.5054662587051,47.116110906055,4.02833573780402e-05,0.00284765148504873
"Dmd",0.544774632386975,11.482506453694,73.6227271348215,4.02994895361949e-05,0.00284765148504873
"Slc1a4",0.510341098926023,11.4722777375297,107.664771091302,4.09590656638965e-05,0.00288145214597474
"Kcnq5",0.556667909451751,11.4905044648481,61.3459757262756,4.34911438043328e-05,0.00304610438478012
"Cdh24",0.472509203112688,11.4687323920329,127.491188294013,4.38167359539064e-05,0.00305544861811912
"Esrrg",0.620536718200774,11.4700197514033,117.878922676298,4.53223460396853e-05,0.00314663746587317
"Thap7",-0.375793773252039,11.469723861147,111.346561007167,4.71879684576153e-05,0.00326191961090272
"Odf2",0.636895367770125,11.4911967854671,59.2125967811579,4.85498373889096e-05,0.0033415318815856
"Cxadr",0.581008655860202,11.6918181437451,16.4763036234802,5.06833971524663e-05,0.00346977972773648
"Fam91a1",0.515063762649352,11.4733354499161,100.251421445268,5.10568259866205e-05,0.00346977972773648
"Papd4",0.543572731504675,11.4815632098759,76.6693489956944,5.10678946028264e-05,0.00346977972773648
"Rgs17",0.660303227712015,11.5068599696885,44.4123844508134,5.19354975695238e-05,0.00351371266322493
"Slc22a17",0.687150429437807,11.5451997408828,30.5027960754932,5.27403805387726e-05,0.00355304792451672
"Garnl3",0.613844765659661,11.4872811629278,62.2300276405861,5.36169279147569e-05,0.00359685880555578
"Tia1",0.612438061322308,11.6694361549435,16.3370398771353,5.45226185959094e-05,0.0036422483741864
"Cadm3",0.626096946088994,11.5164972460818,38.3516172008053,5.51744881149459e-05,0.00367037316543734
"Ank3",0.608016772023984,11.65829542459,16.2988042001119,5.60345323637364e-05,0.00370989657661069
"Pkd1",0.538659738524973,11.4757257412688,87.5263779821228,5.62353025324345e-05,0.00370989657661069
"Ndrg4",0.675896250165252,11.512434619857,43.431905053309,5.68152892735124e-05,0.00373267059570072
"Nrn1",0.755063363673247,11.5087124991451,42.9494545049783,5.78917633034938e-05,0.00378774133647016
"Lpp",0.412519413926085,11.4660052445356,153.413634960042,5.95209739323802e-05,0.00386365120491972
"Reep1",0.6224346263427,11.6307843663255,19.2572683910457,5.95379926539614e-05,0.00386365120491972
"Chga",0.671235210494556,11.516653034975,40.1647087951766,6.26515848918813e-05,0.00404917702518707
"Sntg1",0.546275059809416,11.4770946384219,82.1769403935329,6.55279002230698e-05,0.00421051573621534
"Arpp21",0.635397218130231,11.6021691240822,18.6427780956347,6.57746902405149e-05,0.00421051573621534
"Atp6v0a1",0.695666570311962,11.5458618080901,29.0504340831043,6.59424126245436e-05,0.00421051573621534
"Ptpro",0.654261320053846,11.5217626462639,36.3101910335168,6.62580788261186e-05,0.00421374878102584
"Rpl37a",-0.455705186162613,12.1593964613618,15.9513540798993,6.67538111924981e-05,0.00422836192888258
"Fam120b",0.613003845573555,11.5074418161032,43.2287941410182,6.77538575014988e-05,0.00425401270863053
"Zfp597",0.530050572153598,11.4782341666687,81.5107196897802,6.79035050947411e-05,0.00425401270863053
"Rplp0",-0.387338482445181,12.4216157144173,15.9172122055364,6.79614584560132e-05,0.00425401270863053
"Homer2",0.447764911874063,11.4654409210439,157.068729379758,6.8740430094377e-05,0.00428589842380589
"Chn2",0.595727785800091,11.4969932551706,49.5714179148223,7.20258288641431e-05,0.00447319786371489
"Podxl2",0.568067955010386,11.6877807869998,15.7612244400063,7.37649448788672e-05,0.00454942732527115
"Fau",-0.429345372039242,12.2735994795144,15.7596617792569,7.38255393370625e-05,0.00454942732527115
"Rgma",0.585940156752904,11.4826933580393,67.7379495317612,7.4736589611684e-05,0.00458778779241762
"Lrrc4c",0.59006262040066,11.482221474215,68.9881227120105,7.53620767503714e-05,0.00460839099328521
"Rab6b",0.629045428217621,11.6070053213264,21.1992218665203,7.68445953151299e-05,0.00468104299201245
"Polg",0.432091746548363,11.46772039775,132.527991782385,7.79632814905141e-05,0.00473106187945681
"Cdk10",0.512006143669479,11.4725164909239,98.0979608944756,7.88037176633708e-05,0.00476387949479062
"Abi1",0.625416963066474,11.5033639409263,45.396049250318,7.98329474111346e-05,0.00479176515878506
"Glce",0.652345953269673,11.4799624362413,78.3019961245619,7.98677757769696e-05,0.00479176515878506
"Rpl17",-0.630139200835506,11.6404226147315,19.265008170882,8.07207876211117e-05,0.00482473609920321
"Camta1",0.652358962925826,11.5663959910333,25.4021492612774,8.17100152731338e-05,0.00486557128399833
"Barhl1",0.232933842070624,11.4569940682257,294.0172600173,8.23817926205089e-05,0.00488726910773683
"Osbpl6",0.591448186171976,11.4926193257217,53.5439516826385,8.337297364286e-05,0.00492768367266852
"Uba5",0.649523047888813,11.508566906322,42.6368709308858,8.37825619602713e-05,0.00493355167631983
"Cacna2d3",0.61561707489393,11.5079092593874,39.3275833333022,8.48525800737749e-05,0.00497812240071198
