"","logFC","logCPM","F","PValue","FDR"
"Pld5",1.0840690062977,9.57282067555491,19.3995199527212,0.000121715787876317,0.0361000010856868
"Ankrd50",1.3085828119147,9.48923940702804,29.9149330854704,0.00013476213848247,0.0385849269178385
"Kit",1.19546887394348,10.2298924146808,14.7349300235281,0.000134912331880554,0.0385849269178385
"Psmd1",1.08104103050841,9.62828320477279,16.1182349205928,0.000151481308162201,0.0425635900267686
"Uhrf1bp1",1.23565080819349,9.46790184432423,34.8464070740835,0.000155213301254785,0.0428602798775282
"Rpsa",0.981907382507869,9.74821804734419,14.399573177499,0.000160607025940774,0.0432668182138794
"Prox1",1.13776227307383,9.57899185807198,16.4451392275622,0.000162088479822226,0.0432668182138794
"Tmtc2",-1.11633932602582,9.61502657071893,14.6345782228967,0.000172333041300757,0.0452473113028348
"Ftl1",1.0504934883257,9.68410677957904,14.6064269668144,0.000178280644931745,0.0455928005619126
"Sept5",1.14452288132601,9.57337970983976,18.4883918517016,0.000179342309902628,0.0455928005619126
"Wnt5a",0.849580869736328,9.4243821475296,73.0737116395958,0.000189621803979975,0.0472154490764665
"Sntb2",-1.0887687575266,9.63141342946159,14.5340568994033,0.000191621140732413,0.0472154490764665
