"","logFC","logCPM","F","PValue","FDR"
"Trib1",-1.48524226154582,8.98690482198636,43.5236453589709,9.0750513465884e-07,0.000621376328243697
"Cpne9",1.12450894989238,9.5287137210479,23.5270898717874,1.45336490617135e-06,0.000955325820124549
"Ier2",-1.52457888215162,9.03566844751127,31.5490039398828,1.73407449385716e-06,0.00109600177529057
"Siae",1.24312515254389,9.12838576356078,22.7253367732127,2.18204448078297e-06,0.00132805692417432
"Egr4",-1.35596075990275,9.09925852607943,22.6945152735653,2.26670276685628e-06,0.0013303116631339
"Rreb1",-1.56463428322274,9.29608852843595,22.4880905944883,2.46127991085902e-06,0.00139469699224642
"Btf3l4",1.19561097694031,9.17687244288721,23.7907357800458,3.20786686569789e-06,0.00175716254013378
"Ipcef1",1.17996768345855,9.12604498108031,21.8313607289264,7.2199976951335e-06,0.00382729748787512
"Ptprk",0.977059402410038,9.7323456976188,20.2454222487252,7.71371001517616e-06,0.00396123114623093
"Dusp6",-1.18280129644997,9.17506087103461,19.5644938238047,1.09283191561606e-05,0.00544197177858145
"Necab3",1.14492312434951,9.13674447529791,20.1622724407745,1.31934713905903e-05,0.00637671515769323
"Coq10b",-1.21136088973004,9.11520301498825,22.9881417714803,1.66093175888301e-05,0.00779831188392128
"Phyhipl",-1.06532571349895,9.19276368217059,18.4704794395875,1.91568648249955e-05,0.00857522333969771
"Mef2c",0.488214602255726,11.5534318563707,18.4552228197399,1.93076896226383e-05,0.00857522333969771
"Nrgn",0.80434441150962,10.1639897579218,18.323003007591,2.06659072020652e-05,0.00893691718556679
"Ptprd",0.472352771421062,11.9915004801176,18.2176503520127,2.18166990250179e-05,0.00919266192507996
"Ctxn1",0.864206245704953,9.57650075912667,17.8924081422965,2.57928645869346e-05,0.0105211610333986
"Ggt7",0.94285920087433,9.38624318978351,17.8582952886827,2.62500822959498e-05,0.0105211610333986
"Sox8",-1.17610205664113,8.97993018709798,33.172910101162,2.71059026251021e-05,0.0106055070913882
