"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0005085","guanyl-nucleotide exchange factor activity",112,50,29.5,"1.9e-05"
"2","GO:0004683","calmodulin-dependent protein kinase activity",16,11,4.21,"0.00046"
"3","GO:0005516","calmodulin binding",107,44,28.19,"0.00057"
