"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0004674","protein serine/threonine kinase activity",242,157,127.41,"6e-05"
"2","GO:0005085","guanyl-nucleotide exchange factor activity",112,78,58.97,"0.00017"
"3","GO:0008270","zinc ion binding",315,192,165.84,"0.00146"
"4","GO:0099094","ligand-gated cation channel activity",34,26,17.9,"0.00371"
"5","GO:0099626","voltage-gated calcium channel activity involved in regulatio...",12,11,6.32,"0.00532"
