"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0003774","motor activity",44,6,1.09,"0.00068"
"2","GO:0008017","microtubule binding",150,10,3.71,"0.00393"
"3","GO:0031489","myosin V binding",14,3,0.35,"0.00444"
"4","GO:0001162","RNA polymerase II intronic transcription regulatory region s...",5,2,0.12,"0.00580"
"5","GO:0031435","mitogen-activated protein kinase kinase kinase binding",16,3,0.4,"0.00658"
