"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0043198","dendritic shaft",60,29,11.47,"2.6e-07"
"2","GO:0098978","glutamatergic synapse",422,118,80.65,"3.3e-06"
"3","GO:0043197","dendritic spine",163,57,31.15,"1.6e-05"
