"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0004674","protein serine/threonine kinase activity",242,157,127.41,"6e-05"
"2","GO:0005085","guanyl-nucleotide exchange factor activity",112,78,58.97,"0.00017"
"3","GO:0008270","zinc ion binding",315,192,165.84,"0.00146"
