"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0005577","fibrinogen complex",1,1,0,"0.00085"
"2","GO:0098688","parallel fiber to Purkinje cell synapse",26,1,0.02,"0.02198"
"3","GO:0005604","basement membrane",33,1,0.03,"0.02782"
"4","GO:0070062","extracellular exosome",35,1,0.03,"0.02949"
"5","GO:0043230","extracellular organelle",40,1,0.03,"0.03364"
