"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0099055","integral component of postsynaptic membrane",122,5,0.74,"0.00079"
"2","GO:0034704","calcium channel complex",34,3,0.21,"0.00109"
"3","GO:0033017","sarcoplasmic reticulum membrane",11,2,0.07,"0.00191"
"4","GO:0098982","GABA-ergic synapse",90,4,0.55,"0.00206"
"5","GO:0043005","neuron projection",963,13,5.84,"0.00353"
