"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0071949","FAD binding",9,2,0.04,"0.00064"
"2","GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",10,2,0.04,"0.00080"
"3","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific",112,4,0.48,"0.00127"
