"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0071949","FAD binding",9,2,0.04,"0.00064"
"2","GO:0016709","oxidoreductase activity, acting on paired donors, with incor...",10,2,0.04,"0.00080"
"3","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase...",112,4,0.48,"0.00127"
"4","GO:0098632","cell-cell adhesion mediator activity",20,2,0.09,"0.00327"
"5","GO:0017113","dihydropyrimidine dehydrogenase (NADP+) activity",1,1,0,"0.00432"
