"","X","logFC","logCPM","F","PValue","FDR"
"31","Atp6v0c",-1.41525628306073,10.8861370083121,143.575321063549,2.35945378927312e-32,1.30082015201506e-29
"32","Mettl26",-1.92627084292935,10.094296870013,284.24493622869,2.75177561573543e-32,1.46970615776669e-29
"33","Snrnp70",-1.27604718862256,10.7704263343389,141.940764036879,5.17667473026219e-32,2.68104690348215e-29
"34","Mtif2",-2.05519360827816,10.1453813488656,231.424057408309,6.20821562190114e-32,3.12072391746801e-29
"35","Auts2",-1.55474135581674,10.3959685079789,141.24045645305,7.24958693152334e-32,3.54007686419044e-29
"36","Arnt",-1.67341724906014,10.2288826794899,160.015180674494,1.68601230404093e-31,8.00434341343431e-29
"37","Usp11",-1.61122695209637,10.2624128535842,147.306898432917,4.52756651217328e-31,2.09136862863658e-28
"38","Gprasp2",-1.47897484252321,10.4556376679082,135.243218048353,1.30137381921882e-30,5.8530999853339e-28
"39","Pea15a",-1.76165157740087,10.2681508377154,141.949035505619,1.69939231197368e-30,7.44726000101083e-28
"40","Zbtb20",-1.74888106369381,10.2895992012917,130.18900496664,1.4909248195168e-29,6.37034902259042e-27
"41","Rps16",-1.44582337713179,10.3956611358511,129.725861025463,1.86467144297524e-29,7.77295112972923e-27
"42","Ctxn1",-1.82312271842509,10.2368478629405,156.415623880639,3.02214830332986e-29,1.2297984917193e-26
"43","Kirrel3",-1.63313661410906,10.2886919389688,128.41708240099,3.50926349610765e-29,1.39480982353432e-26
"44","Nap1l5",-1.6252359829984,10.2126388423,146.48017901878,7.00973244980011e-29,2.72280312044395e-26
"45","Srek1",-1.279470273814,10.5403349981938,123.806326877512,3.26397290830252e-28,1.2396569105733e-25
"46","Hint1",-1.78132185306297,10.112478686639,208.360274558246,4.03379269986807e-28,1.49872937029229e-25
"50","Chd3os",-1.91377304809413,10.1444367893754,190.642096067775,3.87778397834421e-27,1.32550411947762e-24
"52","Ptma",-1.86348037890252,10.1084372360217,213.754218021689,1.86936973261786e-26,6.14411501926382e-24
"53","Mblac2",-1.62125845586994,10.1810806334613,142.545123725093,3.31486681137425e-26,1.06895072968297e-23
"54","Ndufb5",-1.70237195680642,10.1150840641785,190.126638540108,5.21042378384249e-26,1.64909912758615e-23
"55","Negr1",-1.38734872266151,10.4082653261911,113.285755254631,5.37167752550874e-26,1.66922437433582e-23
"57","Rab3c",-1.43690207802472,10.4230560361135,111.886305995895,1.06076072928814e-25,3.18060730250239e-23
"58","Cadm1",-1.41430504655598,10.2449898037809,114.957428155105,1.08220721924409e-25,3.18896613518978e-23
"60","Kmt2e",-1.32479584350434,10.4120155168068,109.35625541699,3.63311504871233e-25,1.03489282162571e-22
"61","Snhg20",-1.83738090949564,10.1385683955295,180.77135914979,3.85814839517718e-25,1.08097728232743e-22
"62","Rapgef6",-1.37550145432511,10.2805189755951,112.061215219794,4.02723716125641e-25,1.11015339230699e-22
"63","Alcam",-1.41192120143899,10.2251815039164,105.972761183985,2.37738288071639e-24,6.44950012925775e-22
"64","Ddx5",-1.09135313660481,10.7046425602744,105.397461957459,2.50010151221748e-24,6.67644296020453e-22
"65","Blcap",-1.61839071084208,10.142231862412,154.539851602747,3.70468601144582e-24,9.74104440332623e-22
"66","Sncb",-1.43956726318491,10.3250662727251,104.195320977879,4.49361475040538e-24,1.16364196513907e-21
"67","Dusp11",-1.38916140202598,10.2697926647643,112.026976108057,7.47930905245753e-24,1.90789359724704e-21
"69","mt-Co1",-1.48098667553626,10.1670131558291,123.749073680509,1.35294173321284e-23,3.35117784961459e-21
"70","Grm7",-1.3426339682399,10.3312410970907,101.805350049719,1.44282277120851e-23,3.52275485467496e-21
"71","Trim35",-1.62572614084622,10.1533335517688,150.94197674321,1.69077020419612e-23,4.06999345914308e-21
"72","Erp29",-1.70177817320832,10.1082129127806,182.793550253107,2.61166099981756e-23,6.19943029831692e-21
"73","G3bp2",-1.32073939756249,10.3184207257746,100.446025566198,2.80272328999168e-23,6.56182791085585e-21
"74","Ckb",-1.21693850484814,10.6721220613638,99.5988676318623,4.24012530565146e-23,9.79297048633635e-21
"76","Dynll1",-1.26795221459871,10.3546143940935,96.1653423619334,2.27380969927147e-22,5.11337915398009e-20
"77","Lmo3",-1.43643628306608,10.1687089538046,112.913422320425,2.58609776738737e-22,5.74012947304125e-20
"78","Tmem59l",-1.4287521588034,10.2944688812629,99.3555021562853,2.84986091631035e-22,6.24448370777695e-20
"81","Syngr3",-1.57865392660786,10.1567054279039,134.48684575711,4.45958439820678e-22,9.40972308021631e-20
"83","1700020I14Rik",-1.29750757160456,10.3009312379466,94.5163019744111,5.09838229076042e-22,1.04983676784803e-19
"86","Map1b",-1.00369445804457,11.1413649586629,92.604779923034,1.30088491730348e-21,2.58528187460857e-19
"87","Matk",-1.16631992329223,10.5224902332735,91.7341488215053,1.99359157780316e-21,3.91637628232573e-19
"88","Lingo2",-1.36503450470973,10.2193358547102,96.3904059416426,2.13743453595212e-21,4.15123791522246e-19
"91","Dync1i1",-1.34759927373073,10.2531046619906,98.5529099656761,4.36512260347339e-21,8.19827586988612e-19
"92","Rtn1",-1.07606519885452,10.7091624680529,89.2486612836529,6.74990795700614e-21,1.25394214014339e-18
"93","Luc7l3",-1.077065453455,10.5521954145489,89.1684769703107,7.02093395075212e-21,1.29026647475596e-18
"95","Ywhaq",-1.56944831409539,10.1495898366588,128.816557806905,1.02986039898796e-20,1.85277306095824e-18
"96","Uchl1",-1.15573336496186,10.531853183578,87.4440777384546,1.63765024870874e-20,2.91552920840427e-18
"97","Pcdh17",-1.3076197594862,10.2085307680993,92.3532957924169,2.58036774695081e-20,4.54650156320993e-18
"98","Hspa5",-1.2296632002553,10.4247341625887,85.3593115107233,4.56346184675951e-20,7.95858432887417e-18
"100","Mif",-1.42088965623635,10.1514530708866,114.883925369898,1.60359049408546e-19,2.74069651344146e-17
"101","5330434G04Rik",-1.05863178325397,10.702328714446,82.6192725882974,1.75751993206508e-19,2.97403694642814e-17
"102","Gm28928",1.24152624312075,10.5519439140548,82.4236625275275,1.93523852545397e-19,3.22214738941169e-17
"103","Ndufs7",-1.43871820134352,10.144131520376,121.195062037252,1.94184764559946e-19,3.22214738941169e-17
"104","Gabra2",-1.21669639877195,10.2858042903475,80.8608289839996,4.17933150245884e-19,6.86816872197347e-17
"105","Nefl",-1.37336059528449,10.2155592103903,86.149764521988,5.72519505537054e-19,9.31898178012742e-17
"106","Dock4",-1.19544702910877,10.3120956093443,79.456260756555,8.35268512104796e-19,1.34675227739463e-16
"114","Mrpl4",-1.36527729781606,10.1533407435346,107.450091852179,7.09732073352631e-18,1.0556694886941e-15
"115","Pcyt2",-1.37398413321007,10.1690439172134,102.411377980843,7.10327021238204e-18,1.0556694886941e-15
"118","Prkcg",-1.11544553224785,10.5180769489239,73.2791515937935,1.76503154767339e-17,2.53785380768636e-15
"119","Fubp1",-1.04493168324421,10.4695480850309,73.2768537171142,1.76703881057093e-17,2.53785380768636e-15
"120","St6galnac5",-1.15923131572397,10.261733896524,73.1433300622445,1.8876862279403e-17,2.68853711014398e-15
"121","2310035C23Rik",-1.19374910755595,10.2258488418818,83.0826981335661,2.44251323532476e-17,3.44999947974674e-15
"122","Timp2",-1.17441042077743,10.2153319254065,79.6708917542125,2.50614074785336e-17,3.51085668209522e-15
"123","Dnm3",-1.14852649424821,10.3261141293776,72.3700853240546,2.76743140984926e-17,3.84537969314908e-15
"128","Cstf3",-1.17920618016749,10.2418325654973,79.2885344630703,4.36481157122683e-17,5.82804645029982e-15
"129","Igsf8",-1.22755426471309,10.2278557054423,79.2456087319134,4.7607169640252e-17,6.30739640559338e-15
"130","Rps7",-1.07408614817195,10.3501987534383,71.2069613765949,4.9217444139647e-17,6.47057952146697e-15
"134","Cbarp",-1.14450556264941,10.2459269113788,73.0521711780129,1.21332396609808e-16,1.54753133616286e-14
"135","Mdh2",-1.3421486395118,10.1566107629145,94.4317089842218,1.29183833084784e-16,1.63546732685337e-14
"137","C230004F18Rik",-0.757226596075073,11.1544663090598,68.3550080026207,2.0223050089538e-16,2.51629260528056e-14
"138","Rpl9-ps6",-1.00884193199862,10.4330333485912,68.3455998452014,2.03176162617002e-16,2.51629260528056e-14
"140","Prrc2c",-0.914341847049412,10.5812925806078,67.578226077414,2.9727914837021e-16,3.62914137485375e-14
"144","Lmo7",-1.07359702405439,10.3041795376735,66.2220502967464,5.82703956476775e-16,6.91596758343372e-14
"145","Rps8",-0.929203774849434,10.5753690543312,65.5484709259708,8.14135979183165e-16,9.5961365656686e-14
"146","2900097C17Rik",-1.02569578868217,10.4562504690723,65.2448217453507,9.46656434819193e-16,1.10817158407499e-13
"149","Grik2",-1.06941145843318,10.2924642021536,64.2343298826249,1.56396813311198e-15,1.79394492369241e-13
"153","Ankrd12",-1.01137178000374,10.3654596385668,62.61984741396,3.49011426063654e-15,3.89866292996988e-13
"154","Cd81",-1.25943887845338,10.2217972299051,71.5159843883188,3.63642059655195e-15,4.03571846854996e-13
"157","Mtf2",-1.1318806235678,10.2320065466339,70.7250876352729,5.77885209597754e-15,6.27034300945088e-13
"158","Nrd1",-1.17189893730908,10.2498805847553,70.988409526231,5.79670116139043e-15,6.27034300945088e-13
"159","March1",-1.04469686439778,10.3550372598522,61.3753491021583,6.48301343314296e-15,6.96858051683907e-13
"161","Becn1",-1.2940588700299,10.1535915959669,90.175038397325,7.11907757316725e-15,7.54098803654843e-13
"163","Pitpnm2",-1.02458542116785,10.3369179112104,60.7107101565621,9.02576710185502e-15,9.46376598391436e-13
"171","Gda",-1.01995224052108,10.2920695910532,59.3411683485078,1.78557669653893e-14,1.78463691933022e-12
"175","Rplp1",-0.978530179202955,10.3354987798748,58.0835304647628,3.3425120576466e-14,3.26439277584218e-12
"179","Sptbn4",-0.989156060148672,10.2705879853323,59.1076445605166,4.72166235281181e-14,4.5082643168663e-12
"186","Amph",-1.03161337141758,10.2602516121298,58.4267785483017,7.28177733960576e-14,6.69101379092485e-12
"190","Stmn3",-0.917956673560299,10.631819248309,55.9749037924651,9.57369918610264e-14,8.61179435735159e-12
"191","Kif3a",-1.05746957657439,10.2293365404465,63.0721147011098,9.93636263426687e-14,8.89122375823325e-12
"193","Atp1b1",-0.855557991038112,10.6883956819261,55.216873281563,1.39802211303791e-13,1.23801015201715e-11
"196","Phip",-0.946368122007384,10.3243351021539,55.0286079760319,1.53590798789112e-13,1.33929609291057e-11
"199","Slc25a3",-0.957760335961745,10.3136590991495,54.5314749278726,1.96906475888708e-13,1.69111988915272e-11
"200","Rpl32",-0.990422639591941,10.2620384669419,56.4959429020848,2.12468274938193e-13,1.81564764348433e-11
"201","Ddx50",-1.03200775229771,10.2844536586849,57.2629697266183,2.15594989249279e-13,1.83320097575096e-11
"203","Acot7",-1.21069096316565,10.1490908814592,76.6496535285627,2.37966511112403e-13,2.00349046375472e-11
"205","Srrm2",-0.766898390126155,10.7721426480072,54.1066224213862,2.43497454437233e-13,2.03005609453013e-11
"206","Ptbp2",-0.937492099469672,10.2898420149971,54.1113447451483,2.61323740052381e-13,2.16809904914332e-11
"208","Serinc1",-0.91778542314188,10.4927057192597,53.615838714293,3.11224336995653e-13,2.55727651134265e-11
"209","Olfm1",-0.900734396573602,10.551287275644,53.4664469545173,3.35368532892532e-13,2.742480189314e-11
"212","H3f3b",-0.948140015554198,10.3507263756132,52.9318202491661,4.38199711802241e-13,3.53267512943967e-11
"214","Thra",-0.945046652870082,10.3390394189514,52.8266299557463,4.6188074523655e-13,3.68878683029807e-11
"216","Uba52",-0.958194601501124,10.3380289494758,52.6496922159482,5.04640198948864e-13,3.99296557418288e-11
"217","Tmx4",-1.01519344096582,10.2310980819126,57.7727226582195,5.74703217994839e-13,4.52638373214276e-11
"218","Tial1",-0.979391984024671,10.2594423207212,55.832571934242,6.7118804980425e-13,5.26205273358002e-11
"219","Atp6v0b",-0.901028275357637,10.4184902179835,52.0666358098779,6.75651793043366e-13,5.27286063694254e-11
"223","Grm5",-0.775651748494268,10.7824451130356,51.6595483256431,8.28403754816747e-13,6.34899039173678e-11
"224","Syn2",-0.917660783917242,10.389092930084,51.6287786615965,8.4126678896565e-13,6.41879048670175e-11
"226","Leng8",-0.800621121546232,10.6255015030919,51.1196161326647,1.08563742596384e-12,8.21001294121596e-11
"227","Rpl11",-0.931289781111385,10.3040767366126,51.0815031685515,1.10656395436383e-12,8.33140288283358e-11
"231","Rps5",-0.913679349945422,10.3756660326895,50.7583296339839,1.30104865418497e-12,9.62607036739195e-11
"232","Rps3a1",-0.905370142006015,10.3561781704682,50.3862691648701,1.56771340962268e-12,1.15490473637333e-10
"233","Rps24",-0.924507133839889,10.3301402622499,50.164155409335,1.75233078464351e-12,1.28536847383443e-10
"234","Kalrn",0.718269264619606,11.1549317265948,50.1471482392106,1.76733343021927e-12,1.29083314768708e-10
"236","Apbb2",-1.16665843800184,10.1550429483512,71.0444683819583,2.15789260032086e-12,1.55783821572299e-10
"238","Tenm2",-0.923965341975292,10.3895596021072,49.5278998841761,2.41077332189734e-12,1.73119860691376e-10
"242","Atp6v1h",-0.997781913695861,10.2245200003092,55.2606063719451,2.84732862159121e-12,2.00589315411462e-10
"247","Cntn5",-1.00486638602696,10.365172822156,48.8219689411875,3.43510512595052e-12,2.37689804484293e-10
"249","Epha5",-0.909730094956718,10.3553789632237,48.6299835822068,3.78247762738652e-12,2.59623795701458e-10
"251","Rogdi",-0.929679350588042,10.2981483517641,48.3884815068437,4.26983617833404e-12,2.90740120015566e-10
"253","Akap11",-0.896494096029325,10.3701356476944,48.3027975771478,4.45746577588825e-12,3.01116788836783e-10
"259","Pcdh7",-0.934477864617983,10.3503607174683,47.6762157027199,6.10521661564509e-12,4.028735798378e-10
"261","Kifc2",-0.877669886817554,10.3140841904262,46.9198479996133,8.92676516848412e-12,5.84549208791426e-10
"263","2900055J20Rik",-0.912870706811868,10.5609746267029,46.7656954674061,9.64566093005373e-12,6.26821258386115e-10
"264","Camkv",-0.874556940700216,10.4141316985948,46.5318149057158,1.08486276055066e-11,7.02325357597401e-10
"269","Prrt2",-1.12051581372454,10.1656546448625,62.8808653699784,1.40080101952149e-11,8.90003354075904e-10
"270","Cck",-1.05729758338064,10.1879759193516,56.2350280773216,1.43267877030209e-11,9.0688566160122e-10
"274","Wsb1",-0.892801951185842,10.2949563970474,46.6983555305372,1.49538047699634e-11,9.32757216508921e-10
"279","Rprm",-1.02196227092069,10.2009316553348,46.7900022458523,1.64411024171222e-11,1.00715011258436e-09
"284","Cltc",-0.860221897371278,10.4147157252174,45.0952442767149,2.23405274995249e-11,1.3444435052619e-09
"287","Syt5",-0.98578485403925,10.2603838225701,46.5731274827364,2.93894027959826e-11,1.75015429681582e-09
"298","Dab1",-0.841232825490289,10.4801874552149,42.6608306808681,7.61241111273949e-11,4.36589658818224e-09
"304","Col6a1",-0.964568144069769,10.3859005805467,42.423516216256,8.57987512506178e-11,4.82363966323786e-09
"307","Arglu1",-0.753522310174406,10.5005777491849,42.259537104481,9.31942815454856e-11,5.18821975861203e-09
"310","Prpf4b",-0.739028341143474,10.5364371825912,41.9914437648272,1.06685925537871e-10,5.88183597860567e-09
"311","Tia1",-0.661484643966235,10.7713563397772,41.8263384168717,1.1595115615411e-10,6.3720939222826e-09
"319","Soga3",-0.856748293406055,10.2835370194756,43.0503596985812,1.53211845903008e-10,8.2086008098066e-09
"320","Add2",-0.7538207673597,10.5287458443151,41.1988212913509,1.59142018637124e-10,8.49967575164712e-09
"321","Ahi1",-0.763909561083257,10.5097156130957,41.1905714383568,1.59806031612106e-10,8.50855104760904e-09
"323","Cox7c",-0.814420199111845,10.3336328652898,40.9922407810144,1.76632075283531e-10,9.32326271994005e-09
"324","Fau",-0.802292053668264,10.4253365571169,40.9909823483514,1.76744316965688e-10,9.32326271994005e-09
"327","Rpl3",-0.789480236399413,10.4655708566718,40.7277092354037,2.01868956246169e-10,1.05508939792149e-08
"333","Rps4x",-0.864569501327898,10.2642924533231,41.4541013735396,2.51490431481008e-10,1.29075764697955e-08
"335","Jph4",-0.829946173083833,10.3042278607687,40.1685675754065,2.67736912624115e-10,1.36593778318172e-08
"337","Rpl19",-0.772792132767222,10.483105132573,40.1399142284276,2.7164049930784e-10,1.37762841948673e-08
"338","Svop",-0.933510859411568,10.2238101256564,46.0141520927697,2.93928383647804e-10,1.48625148074693e-08
"340","Cttnbp2",-0.812352160844166,10.4723561269976,39.8269813067686,3.18170101853454e-10,1.59936623846394e-08
"347","Nlgn1",-0.816814968374064,10.3554410665681,39.3173073860252,4.11656385085289e-10,2.02755598775005e-08
"349","Hsp90b1",-0.833691972639784,10.4468948582455,39.1380321339798,4.50711580074543e-10,2.20719530517307e-08
"351","Rps19",-0.804769507793457,10.3386524166981,38.9573631396251,4.93827300892434e-10,2.40455908819162e-08
"354","Lnpep",-0.818418758712923,10.286280984994,39.3132559631752,5.92567936557106e-10,2.86089791064901e-08
"357","Ncdn",-0.844270726052403,10.295976538037,38.3255810305839,6.79784681093733e-10,3.25439775478235e-08
"359","Cacna2d1",-0.79155706391166,10.3698023586229,37.883230027534,8.5035470164988e-10,4.04830423562621e-08
"380","Ftl1",-0.770926613204805,10.3810970873663,36.1395995352459,2.05708680303567e-09,9.25201856596912e-08
"395","Eef1a1",-0.68661473114981,10.6844039686948,35.2630442114437,3.20902634294189e-09,1.38849289182835e-07
"396","Rbm25",-0.650991876046461,10.6231347178672,35.2393700041683,3.24781690761487e-09,1.40172825171833e-07
"406","Lrp1b",-0.730701313375931,10.8644135525907,34.7214232239961,4.22463669735142e-09,1.77840556143924e-07
"413","Kcnip4",-0.80440792183098,10.4229690293342,34.4185068259361,4.92726401898033e-09,2.03902831352041e-07
"417","Sept7",-0.746563982899478,10.4222203226009,34.2343545252943,5.41048516185072e-09,2.21752042928515e-07
"423","Adgrl3",-0.722354670275095,10.4217610545935,33.6583164439157,7.25074257227759e-09,2.92960854143726e-07
"437","Tmsb4x",-0.743308546596912,10.3825747426807,32.8272838979235,1.10650982216303e-08,4.32754219006599e-07
"443","Clcn3",-0.716613665908,10.3436291772597,32.4339277189396,1.35178251560334e-08,5.2151952537645e-07
"448","Rtn3",-0.624556134218238,10.7308072724261,32.1979333109452,1.52437724530855e-08,5.81543113829654e-07
"451","Nptn",-0.692884738234682,10.4861161199554,32.0940581459201,1.60718922415863e-08,6.09057007319183e-07
"469","Cx3cl1",-0.709378685417197,10.5518126409583,31.3456489087643,2.35331360135676e-08,8.57579589782268e-07
"479","Ash1l",-0.66341392501414,10.4779361770656,30.8876903251552,2.97230705355451e-08,1.06053653136326e-06
"480","Nrcam",-0.580704740614664,10.8047559127076,30.7754268202679,3.14747938297848e-08,1.12069937780177e-06
"482","Gls",-0.610307834677413,10.654737525619,30.6654065241548,3.32918981743885e-08,1.18048097862754e-06
"493","Cox4i1",-0.722437156765868,10.3800901315871,30.2148667786763,4.18980230990287e-08,1.45249312938235e-06
"495","Pnmal2",-0.741590343617305,10.3455006187653,30.199090966039,4.22368015848994e-08,1.45832156744953e-06
"496","Tra2a",-0.657151710480929,10.4361558878096,30.1603750197399,4.30798946607909e-08,1.48443241864431e-06
"507","Rrp1",-0.893480552858134,10.2107430615197,36.0357984771593,5.61543028295955e-08,1.89296487112548e-06
"548","Slc22a17",-0.60140142931065,10.5820335071007,28.1661395639744,1.19400153122205e-07,3.72384674637155e-06
"558","Tsc22d1",-0.687844740493587,10.3465328955716,27.9070061644064,1.36339791981822e-07,4.17595588666904e-06
"569","Ywhaz",-0.665690911537133,10.4071239541672,27.4875834823986,1.6901516050857e-07,5.07669263313176e-06
"598","Eno2",-0.663195086920073,10.4337199312702,26.5041666054666,2.79845866621221e-07,7.99806974318275e-06
"605","Cdc42bpa",-0.616022593305199,10.4539478228658,26.2949182434408,3.1157153701033e-07,8.80176717197281e-06
"616","Meg3",-0.355957094796258,14.7747387999581,25.9997413338304,3.62555880564691e-07,1.00591599914466e-05
"665","Nisch",-0.61079831633165,10.4153317926556,24.9472834583403,6.22732176117465e-07,1.60046851459001e-05
"676","Dctn1",-0.669081215866308,10.3101874599338,24.5884248212915,7.49028805467434e-07,1.89373540151537e-05
"688","Enc1",-0.664167891243785,10.4557188470925,24.4087405207895,8.21623106096999e-07,2.04104077126509e-05
"702","Rpsa",-0.607937869248767,10.4913485496885,24.2359548593303,8.98082427903011e-07,2.18648529562541e-05
"715","Atrx",-0.538393414903238,10.5987190115181,23.9215519616165,1.05599700329499e-06,2.52420206759646e-05
"719","Pabpn1",-0.585676980905114,10.4647854014268,23.8733823513534,1.08253997263505e-06,2.57325322285197e-05
"752","Lsamp",-0.551010996115235,10.9343306056554,23.0725517080269,1.63615279995896e-06,3.71618551718618e-05
"775","Dmxl2",-0.562753318140641,10.472510445029,22.8129171052575,1.87084478999883e-06,4.12575591043483e-05
"797","Mbp",-0.921839042562704,10.2769223391829,22.3852263732461,2.33343698496124e-06,5.00386091718602e-05
"827","Ociad1",-0.595914952925405,10.421715983228,21.8479376618519,3.08077472162382e-06,6.36681024997251e-05
"836","Ttc14",-0.506856817002548,10.6766036116635,21.6964228315161,3.33204564247637e-06,6.81196077458896e-05
"839","Cyfip2",-0.522933803483088,10.7046173491101,21.6066451317765,3.49053806819182e-06,7.1104631851569e-05
"852","Kif1b",-0.515442440416146,10.6689404941748,21.3138763036175,4.06192024753698e-06,8.14815480641485e-05
"867","Itm2c",-0.582390858330973,10.4822287059742,21.1519109044122,4.41745851063392e-06,8.70804883566832e-05
"929","Csmd3",-0.525643577040342,10.5570784585844,20.214556039094,7.18334781300351e-06,0.000132153495664201
"941","Adgrb2",-0.570414470131578,10.4043349059187,19.9278387735636,8.3369087054115e-06,0.000151419879579371
"961","Rpl6",-0.530684038208684,10.4616670549046,19.6071678191949,9.84906060237222e-06,0.000175161597039692
"976","R3hdm1",-0.450401796953438,11.2633386632842,19.4016708290253,1.09600955684741e-05,0.000191925198115565
"984","Ptprs",-0.507614615882039,10.590936534197,19.3136336648967,1.14738242138428e-05,0.000199287733372751
"1008","Sptan1",-0.511654041942944,10.5468214875081,18.9752288697386,1.36841836051279e-05,0.000232020220233373
"1021","4932438A13Rik",-0.508499382846704,10.4854177829159,18.7357100853351,1.55028779189313e-05,0.000259509976995549
"1072","Celf5",-0.486219966817223,10.5413363004575,18.0351345330818,2.23420142226831e-05,0.000355908312160473
"1137","Etnk1",-0.472932900002257,10.5687835174112,17.4107352739117,3.09624924597767e-05,0.000465417729665825
"1149","Tspyl4",-0.524433780790328,10.4156150267039,17.3093223769015,3.2649520766453e-05,0.000485650965552175
"1195","Mycbp2",-0.420275536296251,10.7667940309504,16.8493461304693,4.15404493829919e-05,0.000593788598379727
"1230","Luc7l2",-0.462808124974394,10.5940420095607,16.5682535468359,4.81351435622197e-05,0.000668843689936502
"1285","Fnbp1l",-0.504541771380528,10.4470301183958,16.0946058939505,6.17190981568251e-05,0.000820888020699064
"1314","Synj1",-0.493455808739891,10.4586251916643,15.8879898827401,6.87964736774947e-05,0.00089482536653125
"1356","Tcf25",-0.437298527780735,10.6149117427337,15.4803656566934,8.52468061416861e-05,0.00107444923581678
"1402","Rock2",-0.491611656463558,10.417898399415,15.0215558120075,0.000108553655940631,0.00132331707109937
"1551","Hsp90aa1",-0.456075227651617,10.6837707813464,13.8790367256586,0.000198534064305173,0.00218771482465488
"1729","Aplp1",-0.414258184654416,10.5822728691747,12.6950688482272,0.000372300099371029,0.00368015095335469
"1969","Nedd4",-0.423436153973276,10.4647982529384,11.4474917423889,0.000725041937238022,0.00629339347350687
"3043","Gria2",-0.190360873302227,12.0603574229378,7.45834834004167,0.00635102409175489,0.0356705069839575
