"","logFC","logCPM","F","PValue","FDR"
"Arc",3.23874115660082,9.35158116019348,525.995085622209,2.08562554756471e-95,3.51824173618691e-91
"Cck",1.71825178483671,10.0871514326134,262.73567903042,2.43106136623313e-56,2.05047870934934e-52
"Cx3cl1",1.47239212851351,10.0865466909005,215.782309690349,5.67292705419246e-47,3.18988688257242e-43
"Bhlhe40",2.01051731405561,9.39771603515407,195.658701864147,1.65840736793531e-40,6.9939184724252e-37
"Dusp1",1.89870233356749,9.23476833072567,331.730760250943,2.08331938490196e-30,7.02870294078223e-27
"AC149090.1",0.990748401609581,10.654814710534,130.300617118085,1.77842180703591e-29,5.00003291048147e-26
"Rhobtb2",1.44107311001826,9.5972276669941,128.585069831833,4.04975820634862e-29,9.75933874041356e-26
"Fos",1.82881257896626,9.24028633953559,270.217914700939,1.58388402978394e-28,3.33981746230315e-25
"Atp1a1",1.07603330018769,10.2953288643785,121.606557664043,1.15867005650455e-27,2.1717339092417e-24
"Enc1",1.21851657247094,10.060781825205,118.376231898953,5.49134123682343e-27,9.26334353239744e-24
"Myh10",1.25774218325214,9.71203172262149,113.861610121723,4.84905928110674e-26,7.43625281936268e-23
"Fat3",1.43722788556972,9.47444052540582,105.956227841752,2.22195803617762e-24,3.12351750935669e-21
"Gabbr2",1.27109100563875,9.59542461802982,102.906926667981,9.75112927554405e-24,1.26532153653194e-20
"Hspa8",1.14325903949558,9.98738169516552,102.561552635563,1.15308988798844e-23,1.37704578158089e-20
"Adam23",1.17234304141601,9.77672924576447,102.437818868434,1.22447606400577e-23,1.37704578158089e-20
"Dusp6",1.57319781180082,9.30164414496037,142.091317986607,1.70619641888664e-22,1.79886421188742e-19
"Gm42418",1.03914303003189,12.5768138817092,95.8886841913009,2.95721928129529e-22,2.93443129742178e-19
"Atp2b2",0.827778360351093,10.4782295371916,90.719109629037,3.67756126462908e-21,3.44648783183488e-18
"Nectin3",1.32967610504495,9.44051041244916,90.3472972214655,4.40959492587381e-21,3.91502404234554e-18
"Adarb2",-2.0245449588099,9.23233143974913,204.523336568396,7.86284358246928e-21,6.63191541963372e-18
"Rtn1",0.741271093470327,10.6562432768354,88.0033344516938,1.38593686256794e-20,1.11330328260279e-17
"Junb",1.46401680960329,9.43179772752675,87.6422187025281,1.65354802406096e-20,1.26789552808565e-17
"Trib1",1.39658758575128,9.21605275584347,244.863156222554,2.96309886057443e-19,2.17323976865348e-16
"Dusp3",1.13628112004542,9.62337315426002,81.2548376473515,3.77503561363421e-19,2.65337815693315e-16
"Gapdh",0.966326928684152,10.094714948613,78.6298064588019,1.36938225007512e-18,9.2400436706069e-16
"Atp6v0c",1.01717204436088,9.87754054172239,78.3310752205565,1.58583191297559e-18,1.02889994384559e-15
"Nr4a1",1.34782741524465,9.36353022368523,86.7364730448175,4.83691928603345e-18,3.02199968281845e-15
"Egr1",1.24383854294402,9.47959023052301,74.6359978457278,9.75936464833824e-18,5.87966865188635e-15
"Ywhag",0.892277797162578,9.97021476134239,74.3129308124693,1.14418057813969e-17,6.65558005953052e-15
"Hmgcr",1.27363068082782,9.37652484390337,85.4397546300199,1.20100223817464e-17,6.75323558525599e-15
"Pdp1",1.1373996662379,9.54043478402723,73.9851795713541,1.34456431747348e-17,7.31659853918069e-15
"Hsp90ab1",0.833603775673084,10.2590304845992,73.1993758942331,1.98002604790389e-17,1.04378310631534e-14
"Per1",1.35804581845984,9.31655249558845,102.157012623221,3.04592651506134e-17,1.55702225401727e-14
"Chgb",1.07058594038973,9.86531012402469,71.9047663565108,3.74763316613099e-17,1.8593771729254e-14
"Cpne9",1.14070803491866,9.51705492852589,69.7042487485419,1.10967777029131e-16,5.34832980201259e-14
"Vgf",1.22914263645869,9.38224016152967,75.0247651082014,1.79471107486351e-16,8.40971697829791e-14
"Sgsm1",-1.25177209524474,9.39486964300586,75.9448880842734,1.96794986097606e-16,8.9722557310284e-14
"Mettl7a1",1.13447363628697,9.43143478936442,68.1937206111744,4.52789527429069e-16,2.00537673788108e-13
"Olfm1",0.766240751631695,10.3003184352998,66.8099747749915,4.63629692200855e-16,2.00537673788108e-13
"Egfem1",-1.26475178524706,9.36474130667673,72.7581408479708,6.08043517581879e-16,2.53371951674121e-13
"Syt11",0.850803259928256,9.97639714654908,66.2359558153233,6.15818958956605e-16,2.53371951674121e-13
"Slc25a25",1.13846447559853,9.41736487395926,71.5586984521183,6.89303181405047e-16,2.76853699217184e-13
"Selenok",1.14770607390264,9.4337242288824,69.7361984137163,1.11908396551476e-15,4.39019242192291e-13
"Itm2c",0.97384564345185,9.72669292425111,64.9056791221308,1.18937075952078e-15,4.55988530508092e-13
"Ndfip2",0.938499512445218,9.73382466294704,63.6466758101024,2.21858210523873e-15,8.31672478517157e-13
"Ddit4l",-1.18346377381284,9.41948851675291,62.2150135714612,4.51042650394488e-15,1.65405184119666e-12
"Hsp90aa1",0.921024410160171,9.83732967587325,61.5747661980497,6.19595939043161e-15,2.22382210547214e-12
"Btg2",1.28678201233076,9.30573303669375,81.5989900226455,9.07014289738356e-15,3.18758834449924e-12
"Mical2",-0.847276543512357,9.99370489176594,60.0679468920573,1.30873725119719e-14,4.44567216302647e-12
"Atp2b1",0.555394295413105,11.1703381226335,60.0541928818199,1.31770471368382e-14,4.44567216302647e-12
"Calm1",0.650580965319397,10.6458018688224,59.2501700374421,1.96438450853394e-14,6.49749064205079e-12
"Nrp1",-1.34559501149988,9.27198617645383,94.782743981376,2.80520664475415e-14,9.10019824814571e-12
"H3f3b",-0.898191988039844,9.79080533193897,57.9022181763894,3.83838901310976e-14,1.22169404268205e-11
"Cyfip2",0.733544966961578,10.202171583504,57.7795237784729,4.07983180649762e-14,1.27449412488534e-11
"Ldhb",1.02451650032032,9.52134748836747,56.7600755723808,6.77412941389958e-14,2.07768707423767e-11
"Rbm24",1.08710019751469,9.39657626400882,62.009823816526,7.76363920182562e-14,2.33865767313565e-11
"Mapre2",0.90976898777087,9.69111139328926,56.3600024770126,8.26635582092483e-14,2.44640625163475e-11
"Ttr",0.960093222661159,9.18950251805725,344.381945636761,9.41764615385443e-14,2.7390736718857e-11
"Ppia",0.921492502246808,9.76015018670222,55.8832591125349,1.04803151440913e-13,2.99648196890977e-11
"Ier2",1.10859327027292,9.20799589207182,179.843981139506,2.67063920013758e-13,7.50850211118681e-11
"Grasp",0.985508969355791,9.51750414102446,53.1353234713037,4.12159374819729e-13,1.13978958915312e-10
"Egr3",1.07954304452215,9.37619779510891,59.5290516918121,4.54428027024688e-13,1.23641070772249e-10
"Sox8",1.18092553132217,9.2629782455039,91.9228803803453,4.84954584290242e-13,1.29852363212573e-10
"Scn1a",0.803150215915502,9.91738030888506,52.7520300133111,4.99005761643094e-13,1.31527003018084e-10
"C78859",0.927076523727568,9.61633427678824,52.6884848078056,5.15080113877542e-13,1.33675176015389e-10
"Akap6",0.657785561021045,10.2036902942621,52.5934686154639,5.40087868207107e-13,1.38041549224026e-10
"Tmem108",-0.908950342022739,9.69801047029488,52.0333123503724,7.14293141527979e-13,1.79841955290082e-10
"Map1a",0.804517383565479,9.90483139094261,51.7638617927047,8.17139863016062e-13,2.02710769841441e-10
"Spred1",0.957139946266172,9.54326193350798,51.4718762453846,9.45398672347164e-13,2.31129423243831e-10
"Zfp365",0.906296094452934,9.59557906479226,51.3987278094024,9.80572495871901e-13,2.36303963326616e-10
"Syt4",0.894624158290899,9.65800079071231,50.828440047708,1.30375191830119e-12,3.09760438166517e-10
"Sorbs1",-1.01877939128808,9.43885531000502,51.8785616726056,1.44205564873214e-12,3.37861621367535e-10
"Atp1a3",0.645211370872618,10.3114654227244,50.3797620803053,1.63141785644147e-12,3.76991613976865e-10
"Dst",0.679371034722221,10.1477831058506,50.2231198024585,1.76427662571094e-12,4.02183545934025e-10
"Col25a1",1.13763768573287,9.25917294549281,90.4629171110823,1.80000729277846e-12,4.04857640291731e-10
"AY036118",1.05340068325388,10.0972695780503,49.989548921666,1.98277741362233e-12,4.40098318294671e-10
"Syne1",0.562436910812961,10.6869685970448,49.894757295438,2.07900414535206e-12,4.55031790601754e-10
"Chd4",0.813051181083972,9.77176915145295,49.8708472020396,2.10400614541092e-12,4.55031790601754e-10
"Grin2b",0.529948478012517,10.9865469160158,49.6754881679193,2.31989965848368e-12,4.95371991632421e-10
"Tspan7",0.815425303555288,9.82470576897905,49.5204250219023,2.50694944017414e-12,5.2862162632872e-10
"Clstn1",0.807030791474513,9.82421562762144,48.9142820456091,3.394881286473e-12,7.07015461993988e-10
"Tshz2",-1.12211154652431,9.27593894493298,69.6176752837182,3.60066417934624e-12,7.40726878553557e-10
"Pclo",0.730794565056921,9.95893240398781,48.3889336581084,4.41571340732678e-12,8.97453849014404e-10
"Chrm3",0.771934892092753,9.96091632257065,48.2714268150427,4.68322971244101e-12,9.40492881180565e-10
"Exph5",0.972117076478766,9.43363811376092,50.0231312365417,4.76300343756597e-12,9.45260058685887e-10
"Ptn",0.853918623585476,9.72409050407049,47.9417303107727,5.52369788167554e-12,1.08347976239517e-09
"Prag1",1.05399432020711,9.34744463194911,59.1865624879819,7.78668510842135e-12,1.5098113918846e-09
"Rheb",1.07395018963603,9.34099392703393,60.4287873883836,8.96261451046089e-12,1.71807209292005e-09
"Sema5a",-1.43027585744774,9.23156257060233,107.538377239994,1.05436970487328e-11,1.99844523050645e-09
"Smarca2",0.820956883900552,9.78798880947202,46.4746744191822,1.15193985831588e-11,2.15911927443673e-09
"Calm2",0.734703701792397,10.0160314336497,46.1540416057987,1.35282675196871e-11,2.50778400867694e-09
"Pcsk1",1.07424727198322,9.31105036076114,61.5252357442208,1.85453755990492e-11,3.40045588022131e-09
"Ccnd2",1.01751017086293,9.34234815854592,55.2565911003561,2.00692632496505e-11,3.64030539525113e-09
"Ubb",0.780056365776416,9.8773840177158,45.3051440817,2.07091761749397e-11,3.71641588186231e-09
"Midn",1.09651238664224,9.23262220737708,107.323043412823,2.10039976770271e-11,3.72964670330285e-09
"Ntrk2",0.678293741647949,10.2425687496244,45.1939427758446,2.18975740943699e-11,3.84781434789506e-09
"Dgkz",0.762188675698605,9.83801958752703,44.8784409794588,2.5654456236247e-11,4.46149507473455e-09
"Fam131a",0.748444404569332,9.81494871160344,44.8016470575123,2.66626644465882e-11,4.5895151688724e-09
"Dnm1",0.700587093373828,10.0458257133813,44.6158036462956,2.92698847108099e-11,4.98741096148134e-09
"Slc39a10",0.74871957752191,9.88928734385066,44.0312962927729,3.92550988264515e-11,6.6219426210341e-09
"Trpm3",-1.11426598520601,9.26787319197983,75.6602308881453,4.34276740886658e-11,7.25328152674954e-09
"Megf11",1.05663848735344,9.23496563443407,97.3956904807426,4.41023714226789e-11,7.29375395616834e-09
"Pard6a",1.08351090519471,9.25478375678107,86.727205537422,4.95981805907697e-11,8.12302629500674e-09
"4930447C04Rik",0.916498745254801,9.40700875683171,43.0759622096062,6.34425980453695e-11,1.02905114079552e-08
"Ckb",0.669711749056406,10.1025491442977,42.4374825671337,8.74609057013206e-11,1.40512192216722e-08
"Ahi1",0.493272814246039,10.7566366872134,42.4039665735181,8.89478478668462e-11,1.41552947704323e-08
"Mprip",0.819926407670643,9.60437946130727,42.1907700220211,9.90176701131475e-11,1.56105521227915e-08
"Rab6a",0.766678621478618,9.75546730150355,42.1131474395278,1.02961098677885e-10,1.60819516073818e-08
"Tspan13",0.788108890783917,9.67094687588186,41.9794156325398,1.10127604692626e-10,1.70435097574303e-08
"Gpr26",0.805975092361209,9.65242480438707,41.8919099374911,1.15085283097689e-10,1.76488512779537e-08
"Sbno1",0.686314391328834,9.88236769565274,41.5454477177554,1.37009525919488e-10,2.08217449796023e-08
"Sptbn1",0.586042400881149,10.1938580614465,41.4111443439722,1.46593135952487e-10,2.2079282235558e-08
"Frmd4b",-1.14478060960156,9.23937235930809,86.3538968584599,1.63141238340048e-10,2.43542438014005e-08
"Actb",0.714315635868589,9.90114830195798,41.1577726244232,1.66539884230972e-10,2.46435202376514e-08
"Drp2",0.925214591633427,9.40855239178902,45.1348994960538,2.02690842614474e-10,2.9732102817944e-08
"Syngr3",0.902724080873132,9.4227121280481,43.8942641969561,2.04546195253765e-10,2.9745601445998e-08
"Gpr137c",0.926867991079436,9.39847187554533,45.2887694610505,2.09375414540762e-10,3.01876398964797e-08
"Cpe",0.802970262114398,9.64966786956107,40.4097882419664,2.42747330800655e-10,3.47025824006462e-08
"Cdkl5",0.792101966128889,9.63620509291202,40.0691012813511,2.88219918360039e-10,4.0856989939626e-08
"Ranbp2",0.72827933537198,9.73391986577705,39.8143893249137,3.27710902513987e-10,4.60679601209037e-08
"2900097C17Rik",0.774446213280831,9.68907209572899,39.4646870270023,3.90910177130788e-10,5.44980477522254e-08
"Gda",0.702165262939066,9.88993038088811,39.4020057845925,4.03466142338327e-10,5.55562029804699e-08
"Nrxn2",0.801410402929942,9.59892638007701,39.3940569108993,4.050870215542e-10,5.55562029804699e-08
"Synpo",0.832625153780471,9.56496109675549,39.1360275631659,4.61400356889415e-10,6.27690533900608e-08
"Akap13",0.890926144232513,9.39653798426706,40.4645859744822,5.45284738419586e-10,7.34573604244341e-08
"Pak7",0.695092795718653,9.83339390560761,38.7858285906804,5.50582951210528e-10,7.34573604244341e-08
"Dmtn",0.75989382401022,9.68043616592516,38.7770371782994,5.53031286614686e-10,7.34573604244341e-08
"Chd8",0.814254862023446,9.54628452682934,38.7129594509272,5.71209010755311e-10,7.52791000189949e-08
"Syp",0.733763801762162,9.7509872099467,38.3145080086967,6.98477398063322e-10,9.13381025420945e-08
"Sptan1",0.541300559802918,10.3058746633317,38.2560875024251,7.19388466550099e-10,9.33489541710279e-08
"D130043K22Rik",0.799208588969186,9.49180350011333,37.9091763182582,9.87561891755991e-10,1.2716932482467e-07
"Cltc",0.744886019084553,9.68654166770411,37.4000845348839,1.10857033265369e-09,1.41670249557083e-07
"Dync1h1",0.68403032805153,9.91584698793546,37.2293789577713,1.20846484643285e-09,1.53275139056208e-07
"Dgkg",-0.895720892423935,9.41450804561582,37.5772912219903,1.23609517563079e-09,1.55609623266536e-07
"Shisa4",0.737349052935489,9.69227135941873,36.9356666057212,1.40191199880985e-09,1.75176692651284e-07
"Zdhhc8",0.825755186663908,9.46505115268487,36.4283441480343,1.81197973748953e-09,2.24752104350815e-07
"Net1",-0.99841501530525,9.27969362437403,57.9926560897388,1.84895485350464e-09,2.27664375355983e-07
"St18",-0.861487559597928,9.19833369622427,143.201105705932,1.91550567629419e-09,2.34149748213093e-07
"Rhoa",0.911021425303406,9.35682555330737,45.8490785001224,2.23725337549348e-09,2.71512425835967e-07
"Pdzrn4",0.844029945621838,9.40951899019439,35.7996285860277,3.07445188738036e-09,3.70449492058709e-07
"Cadps",0.613629252933515,10.0208536125528,35.208172146912,3.36052587669835e-09,4.02047595844145e-07
"Tcf4",-0.484031192845823,10.5664361115466,35.1257128119459,3.50387512482707e-09,4.16245559723295e-07
"Itpr1",0.620293131117168,10.0295408039856,35.0928341838332,3.56272666273634e-09,4.20277175340555e-07
"Prnp",0.718805760972352,9.76049848779567,34.9804930095413,3.77139080069221e-09,4.41802718172756e-07
"Robo1",0.95408997728536,9.30713278163191,50.4351222098833,3.94963449801457e-09,4.59492305841433e-07
"Fras1",0.932513011323878,9.29403822164097,50.3158527570899,4.95785520446685e-09,5.72836023590077e-07
"Dnajb5",0.913881443894803,9.33649190551745,45.627734389517,5.47015575476481e-09,6.27728281817194e-07
"Tanc1",-1.08706692251519,9.23798226287862,72.9845015884704,6.07758013809281e-09,6.91704256976453e-07
"Nudt4",0.857142523097892,9.3991946487665,37.811164276527,6.10966472757671e-09,6.91704256976453e-07
"Syt1",0.35544764611,11.6276683974316,33.9964189645205,6.21104917307294e-09,6.98494590003783e-07
"Plec",0.804948705179551,9.47585722068813,33.9271764856499,6.43308290403996e-09,7.18673347736756e-07
"Dclk1",0.451748713224864,10.6700171463362,33.7392714448006,7.07653901250151e-09,7.85356161854526e-07
"Luzp2",0.923083809168316,9.29353876839885,46.2020841496639,8.4556202552306e-09,9.32273582258072e-07
"Npas4",0.943155672872924,9.26986003620041,50.323120160646,8.62173798279616e-09,9.44416220985639e-07
