"","logFC","logCPM","F","PValue","FDR"
"Npy",3.40177821586149,10.1616801911124,42.4956957716145,2.74434120175634e-10,3.9194681043484e-06
"Yjefn3",3.1079615333014,10.07002229299,34.5220806038995,1.05388727085173e-08,6.26601787440125e-05
"Tac2",2.83724170819058,10.0094230702966,34.0432717789165,1.31620596717573e-08,6.26601787440125e-05
"H3f3b",-2.30287525873418,10.3345248966648,22.0942918306074,3.85743029141106e-06,0.0117270496072827
"Plxna4",-2.48948464474106,10.1731058611887,21.966411585119,4.10553480159737e-06,0.0117270496072827
"Egfr",2.1496888076487,10.0283590642388,22.7654952799287,5.22930496362001e-06,0.0124474889150702
"Sec11c",2.2979525307823,9.98722541867036,28.162183693138,1.08050977337951e-05,0.0220454865477231
"Pitpnm2",-2.50986445053524,10.1319220673507,20.6828662371272,1.41399792280351e-05,0.022287227103011
"Stxbp6",-2.73926500101079,10.1497163295575,19.423813468126,1.4290777279699e-05,0.022287227103011
"Ttr",2.44894816788473,9.8889184954303,40.8297950371216,1.56051163023463e-05,0.022287227103011
"Baiap2",-2.51078217948643,10.2300870035813,18.911260186683,1.84110911589081e-05,0.0239042912665023
"Plp1",2.73658203554923,10.7310798728684,18.687192175949,2.05716476913744e-05,0.0244836893606841
"Kbtbd11",-2.43238150874851,10.0715548322232,19.872978204705,2.95147634572599e-05,0.0324253732074297
"Cck",2.0996403863351,10.6596679245906,17.4801509872353,3.74846158935794e-05,0.0382396631565787
"Map3k12",-2.43025258079542,9.99785308017594,26.0711877858609,4.17967764702847e-05,0.0397961041032404
"Camk2a",-2.33052698903201,10.9235197846493,16.9845865498327,4.80107950409141e-05,0.0428556359233959
