"","logFC","logCPM","F","PValue","FDR"
"Zmat4",-3.10547971213234,10.6085828792464,74.8664045971369,6.56938918385167e-12,9.44809552421547e-08
"Ralyl",-2.41331294109646,10.6833590738035,37.5141869122183,2.77405300193657e-09,1.99482151369259e-05
"Igsf9b",-2.29633559690137,10.6608809595738,32.62315978402,3.95542327972257e-08,0.0001896229920299
"Egfr",2.32937796584219,10.78257561021,29.9213210956293,8.11317835558081e-08,0.000291709327774908
"Gm40841",-2.30430650764447,10.5968688560096,41.2742384145758,4.19955243952839e-07,0.00120795926370595
"Edil3",-2.01730232182667,10.8282831583264,23.7522776863608,1.60413163070983e-06,0.00384510351881147
"Khdrbs2",-2.13355445587995,10.6014321561032,34.7588762815672,2.62766929586139e-06,0.00539873425901123
"Clvs1",-2.04090518205926,10.5460517631711,55.2352104162766,4.24058696081812e-06,0.00762351520881077
"Cit",-1.91604461386312,10.7065324238266,21.4341640332139,5.01362107858974e-06,0.00801176648358641
"Gabra1",-1.88690844517945,10.7295920074299,21.1806782210471,5.68275589663263e-06,0.00817293953053705
"Fbxw7",-1.72948352643954,10.6988015036789,19.3188298657426,1.53385868421259e-05,0.0181721262715374
"Cxcl14",1.84615449254056,10.7752365953443,19.1629363754709,1.54812986482588e-05,0.0181721262715374
"Nrarp",1.86712366568044,10.552824175471,43.0054605531671,1.64259241781383e-05,0.0181721262715374
"Cacna2d3",-1.82206749030952,10.6489850804283,21.3649665304923,2.13689270117439e-05,0.0219519934487786
"Bend6",-1.90069942083107,10.5527937922138,42.7883873387119,3.29647116079815e-05,0.0316065654897326
"Smc1a",1.80220437150824,10.5398050257576,47.5732486768001,3.60394202648374e-05,0.0323949338905558
"Gsn",1.73708220997629,10.5414936754965,51.4439143523142,3.95630821379902e-05,0.0330912706058344
"Gtf2h1",-1.55098949959356,10.5255612810002,53.3147062580027,4.14158580798928e-05,0.0330912706058344
