"","logFC","logCPM","F","PValue","FDR"
"Ttr",2.88183280791416,10.7081497903065,87.371046812685,1.10179262962114e-13,1.72783120177188e-09
"Col12a1",2.04031382398658,10.8171103045532,49.9799220303275,3.28055467469523e-12,2.57228292042853e-08
"Adarb2",-1.68957948826947,10.737590173644,40.0577665372238,4.0184332219846e-10,2.10056899290542e-06
"Pdzrn4",1.86439398407875,10.6552091100868,83.7033564388845,1.27189026413082e-09,4.98644578052489e-06
"Kcnk9",1.47728484610494,10.754902788083,34.9804040765819,3.67165304435971e-08,0.000115157726083298
"Nos1ap",1.4160458097935,10.8714847795386,28.4940568905947,1.2117301300815e-07,0.000316705864998967
"Gm19410",1.30789548115554,10.6285615363541,70.5222282461796,1.01158603509085e-06,0.00226624174318496
"Pcdh17",1.33138119458317,10.7584938355273,27.4154721638611,1.65344757560739e-06,0.00313010317935594
"Spon1",1.35170986789725,10.734998586862,29.4143920795769,1.84188536088867e-06,0.00313010317935594
"Fras1",1.36082741600487,10.6620455614522,46.4654217302621,1.99598468266544e-06,0.00313010317935594
"AC149090.1",1.26292244104143,11.4391931163489,22.6154781851017,2.33022167943947e-06,0.00332204876154271
"Foxp2",1.35943285123733,10.6695791550486,41.4492620402745,3.0721422229709e-06,0.00401477786171913
"Me3",1.21497538284119,10.8611620991391,20.3437687599165,7.39568847253044e-06,0.00840895246744471
"Mirt1",1.32475899586468,10.6320613911263,62.8589813375946,8.01397965455133e-06,0.00840895246744471
"Tenm1",1.21788881085373,10.8636790519989,20.1792753978157,8.04325258332296e-06,0.00840895246744471
"Dusp3",1.13219125643799,10.7824706768709,21.0092144652792,9.89088139862161e-06,0.00935505424173271
"Ptprt",1.24091701081566,10.7161597272409,26.1138955877059,1.01413035396924e-05,0.00935505424173271
"Kcnj2",-1.02855452672591,10.6169258358451,78.2184863797874,1.20150027127933e-05,0.0104677373634458
"Msmo1",1.29128556779852,10.6798804218915,36.1894000990204,1.35947720257055e-05,0.0112206955214271
"Cacna1a",1.0970651794288,10.7916609661028,18.7604018982845,2.32777251070569e-05,0.0182520642564434
"Garnl3",1.15183053089059,10.8808194843511,17.9156383417179,2.56502190396444e-05,0.019154606427605
"Adgrl2",1.0747633223506,10.7815438649617,17.9107697467354,2.94896988673742e-05,0.0200850681205806
"Ldlr",1.2215016262009,10.6436098871243,46.5944594606655,3.00558125121085e-05,0.0200850681205806
"Myh14",0.835276028793495,10.607790132346,85.771636246735,3.22533649500092e-05,0.0200850681205806
"Prlr",0.864989770103294,10.6032999539245,132.547216056744,3.26691070820603e-05,0.0200850681205806
"Plcb4",1.17156903904106,10.6578416550759,39.5353795665106,3.33000746802127e-05,0.0200850681205806
"Rph3a",1.1114766251182,10.7845314873099,18.6151729532408,3.62831146414626e-05,0.0210737705113858
"Cst3",1.48814218838614,11.5811986350688,16.8674815792892,4.4023607473283e-05,0.0246563647284294
"Atp6v0d1",1.20691821970721,10.6990940259329,28.6809641188739,4.73382436778263e-05,0.0255985633570921
"Dna2",0.632468134163424,10.5964673893826,117.636440564329,5.11743656116653e-05,0.0267505467174045
"Atp1a2",1.35944090865698,10.6842777808733,24.0230454051851,5.70097403607828e-05,0.0280822561109607
"Coq10b",1.18469732326135,10.6660668313521,33.4963965789488,5.73548376751092e-05,0.0280822561109607
"Nrxn3",1.1263434792602,10.9716213359723,16.2567931861296,6.03685256763194e-05,0.0280822561109607
"Kcnt1",1.12630893786292,10.7018489464083,23.689370064754,6.08848812506481e-05,0.0280822561109607
"Rbfox1",1.12027786932381,10.9268236583227,16.1340370025734,6.43303196014742e-05,0.0288236591997234
"Plcxd2",1.12799018158596,10.7038810023954,22.4619142520973,7.07862498895457e-05,0.0308352769657738
"Slc3a2",1.11549645945014,10.7610214212426,20.3226151310254,7.96373091109361e-05,0.0337533049048027
"Zbtb46",0.678971005433677,10.5986787139106,136.127636706092,8.18659096279317e-05,0.0337847682838217
"Prss12",1.03855995361501,10.622787661088,57.2521575974353,8.41928844787176e-05,0.0338541747280833
"Grk5",0.905400308651809,10.6104151130933,86.0412438525297,9.07914355043848e-05,0.0354632373706757
"Hbb-bs",1.53932986186752,10.6844240746206,33.7094300499061,9.27173021424373e-05,0.0354632373706757
"Zmiz1os1",0.851757917665886,10.6069898812504,97.0038042856562,9.70599934909578e-05,0.036110930121221
"Ide",1.12210677382274,10.6507917494546,37.6073477825058,9.90160690736196e-05,0.036110930121221
"Tet2",1.04060721720818,10.7714302805458,17.9632169325217,0.000116270809093039,0.0413824232714329
"Atp2a2",1.02609220877393,11.0381132717071,14.9457306939112,0.000119232282208275,0.0413824232714329
"Pcdhb16",0.7201885579387,10.6132078716643,57.3937902637001,0.00012669118563183,0.0413824232714329
"Tenm3",-1.22796610267951,10.6798855852781,27.7610167300596,0.000128802913601995,0.0413824232714329
"Htr2c",1.1468523165325,10.683393620349,23.6665863452068,0.000129172769700186,0.0413824232714329
"Zswim8",1.11088537884225,10.7111549958182,23.3720072260543,0.000130928282837841,0.0413824232714329
"Kcnt2",1.03874187982221,10.779370395468,15.922721122791,0.000133257252863126,0.0413824232714329
"Gys1",1.13703542511048,10.6592325558457,33.1940758918309,0.000134778078101579,0.0413824232714329
"Pfkp",0.983325021088299,10.8554380994447,14.6693734523926,0.000137696044171357,0.0413824232714329
"Pcyt2",0.969048358342523,10.8437120721891,14.6099926220688,0.000142025840564492,0.0413824232714329
"Fgfr1op2",1.09235397280951,10.7354535643466,21.513120737572,0.000142497822768612,0.0413824232714329
"Etl4",1.06361069656393,11.0209303756185,14.4988094350124,0.00015050585049643,0.0429133226815458
"Robo1",1.03027439100628,10.6416394005847,35.917548630828,0.000168090283592454,0.0470712826303011
"Trpc4",-1.03268883812402,10.6337007385368,41.2707711763343,0.000173061640386459,0.0476132042901833
"Focad",1.07260510611229,10.6733897530884,26.6914662425584,0.000178823472081363,0.0483501670548265
"Nxph3",1.18201649159016,10.6583273659072,32.211100397545,0.000185119609763052,0.0484912165145747
"Ficd",0.503214657172513,10.5948679751842,111.800342850014,0.000185529459946083,0.0484912165145747
"Ccbe1",-0.719439709307052,10.6027433842826,78.0693848823038,0.000192871828932659,0.0487257286748337
"Lrp1b",1.05235391490296,11.2070264407837,13.9860871547909,0.000196732241277467,0.0487257286748337
"Actb",0.92066978461853,11.0697043999742,13.9654146788206,0.000198871138238695,0.0487257286748337
"Myl4",1.15588863726608,10.6900077461357,21.8287833314637,0.000199478600929061,0.0487257286748337
"Plpbp",1.01108941310557,10.7664781168311,16.8696251314431,0.000207068317605203,0.0487257286748337
"Cetn4",0.900783484073922,10.6155222923985,61.9780415920489,0.000209644765121204,0.0487257286748337
"Nrbp2",1.08157456238966,10.7344160119596,19.608024813861,0.000210367883446326,0.0487257286748337
"Adamts3",-0.778630900410198,10.6093817871937,69.9526734489697,0.000211283608588745,0.0487257286748337
