"","logFC","logCPM","F","PValue","FDR"
"Arc",3.17447100921336,9.89102166241108,560.06714343864,2.38396590721621e-113,4.05464921499333e-109
"Junb",1.7231638283219,9.86365105343441,155.708693667757,5.66489934798228e-34,4.81743040552413e-30
"AC149090.1",1.22852235697024,10.8896499123859,135.056234890553,1.51082483087116e-30,8.56536957448558e-27
"Sox8",1.64159270367105,9.84470047364718,157.772884179569,1.55071298580152e-29,6.59363161562807e-26
"Col12a1",1.66859804268119,9.9381134780837,122.903411800932,5.30895980390622e-28,1.80589576689674e-24
"Gm42418",1.19602313623738,12.9563274118379,116.283821978809,1.30862258263681e-26,3.7095088142478e-23
"Cx3cl1",1.19421467424547,10.3431886695755,105.701763686257,2.23618785358151e-24,5.43329757338776e-21
"Fos",1.55454797575431,9.73429947613659,261.416790480249,4.46945518560444e-24,9.50206172459505e-21
"Dusp1",1.50925541397995,9.73956462998048,231.299743598749,4.00070439019606e-23,7.56044225205052e-20
"Hmgcr",1.27270335895391,9.99499417724906,99.190566608692,5.34803725214291e-23,9.09594175844466e-20
"Cck",1.29607579649778,10.2941097106402,92.5815640025045,1.35378598905905e-21,2.09319928199239e-18
"Cyp51",1.25183958094282,9.87408084175716,94.9971263162123,4.47906072175021e-19,6.34832206296063e-16
"Msmo1",1.31748026068735,9.81727767894792,107.677769509944,1.07886812479059e-18,1.41149146664911e-15
"Pdzrn4",1.255733996022,9.92699954590993,78.2292897290583,1.56172897464539e-18,1.89727760005491e-15
"Ttr",1.13486348319449,9.70590934000497,334.957660330465,4.75086757242539e-18,5.38685037812073e-15
"Coq10b",1.25180492470194,9.81787601793407,106.279008180798,1.43248712625093e-17,1.52273381520474e-14
"Sgsm1",-1.24586166937073,9.83215742477032,92.5456835316672,1.293847191268e-16,1.29445606053448e-13
"Zbtb20",-1.49977659429369,9.89226833559831,66.4719820181136,5.22479456703926e-16,4.93685033312243e-13
"Ldlr",1.23676233047433,9.76379694847358,123.637797137068,1.02821292089371e-15,9.20412913608431e-13
"Hsp90ab1",0.780726645108125,10.7679985670452,64.7074022752066,1.25403259305388e-15,1.06642931713302e-12
"2810032G03Rik",1.22200140804329,9.75370185842914,127.734880783727,1.55336833864474e-15,1.25808041446046e-12
"Mical2",-0.9621462480903,10.2643493612059,62.3005933193452,4.14520796330784e-15,3.20462259272454e-12
"Hmgcs1",1.12509680321379,9.84206702649249,77.7028520344448,1.19455077593941e-14,8.83344330312062e-12
"Insig1",1.15821135401598,9.79118674046819,93.0555683775522,1.48408627068933e-14,1.05172247049517e-11
"Egr3",1.16257887238561,9.79620348317429,88.2173214174062,1.91241879295086e-14,1.30105675322033e-11
"Rhobtb2",1.04197242186503,9.88892777195308,65.8995633993694,2.0522468110651e-14,1.3424851447152e-11
"Cpne9",1.13572398045049,9.79935820206669,80.4628444942705,4.54334165257751e-14,2.86196869729772e-11
"Pcsk1",1.14976377993487,9.79255584471016,87.8027981641784,5.4345354353699e-14,3.30109209588469e-11
"Gm19410",1.09952072023917,9.77772144793145,86.7376271843976,7.56911457454959e-14,4.43915519599791e-11
"Trib1",1.17610705616905,9.74263477649332,125.808824502477,1.43694424441846e-13,8.14651590302307e-11
"Btg2",1.16985765667854,9.77353204793178,96.6983070000615,1.76643660810573e-13,9.69146897763299e-11
"Npas4",1.10131234925241,9.76040633038144,92.144206835125,4.24386352491951e-13,2.25561346349472e-10
"Galnt9",-1.00444749323404,9.8862784074091,57.7208555627923,5.58421636274331e-13,2.87807126962237e-10
"Hnrnpll",0.926098100768397,10.0134996466472,52.3484271105112,5.92314725191004e-13,2.96296730766135e-10
"Col25a1",1.09137596324338,9.74300798307243,109.65346293156,8.26866857193051e-13,4.01810043061126e-10
"AY036118",1.06109968401894,10.5152217555079,51.3088586387917,9.96438833933518e-13,4.70761991320591e-10
"Ywhag",0.771661841793583,10.369045531582,50.6655963700762,1.37502946006861e-12,6.32067596130999e-10
"Atp1a3",0.734731699273826,10.7227720617226,50.3925625551903,1.57650466764847e-12,7.05610299667504e-10
"Fam131a",0.846320900893852,10.133194815217,49.315913907301,2.7037781884368e-12,1.17912460074188e-09
"Atp6v0c",0.794353067286388,10.3438960200536,48.6398996421473,3.79456258028876e-12,1.61344800913878e-09
"Grasp",0.997316062600622,9.83977704995345,59.9080481589084,4.76412309892337e-12,1.97168952991394e-09
"Ckb",0.731660823183431,10.4648671376147,48.1428371404948,4.86894168958053e-12,1.97168952991394e-09
"Cyr61",0.729500854460381,9.68894623541415,368.219007855492,5.12366966312142e-12,2.02659008442719e-09
"Fdft1",1.01506122415199,9.82776762133511,66.0389348746716,5.6167952993246e-12,2.1711466920662e-09
"Egr1",0.920687260811917,9.95457807279447,47.4712905364172,6.81988629353219e-12,2.57761391289768e-09
"Sqle",1.05181315180352,9.7686247413661,84.4821707571728,7.53619045478717e-12,2.78642450554392e-09
"Fdps",1.05919846629406,9.7712926074357,84.537117357819,8.5130338381552e-12,3.08063147913497e-09
"Dhcr24",0.990210934717884,9.83080127703164,61.2697690968068,1.59302414183061e-11,5.64461554255312e-09
"Dkkl1",1.02802677445226,9.74012363880897,98.0746282335783,2.01972507906375e-11,7.01050696830945e-09
"Sorbs2",0.760628093060879,10.8730415525124,45.0241605824243,2.33173232256588e-11,7.93162066844009e-09
"Tenm3",-0.942577032938524,9.94519438106687,44.9020632748213,2.47938305287158e-11,8.26849940455682e-09
"Adam23",0.798878129193899,10.133328499445,44.6718744728777,2.78369558797478e-11,9.10482587697599e-09
"Grid2",0.9032948404121,9.88676066428596,48.409925274114,3.22317460924261e-11,1.03433497649053e-08
"Vgf",0.93580178127771,9.8653612416452,50.2753774709408,3.75420917101248e-11,1.18243684408482e-08
"Nr4a1",1.02442376517644,9.8256637139188,57.6750778532618,4.62998596604095e-11,1.4317600238259e-08
"Dst",0.647224578458663,10.598540678272,43.5205821176165,4.96852090868199e-11,1.50901077883684e-08
"Map1a",0.80506625655158,10.16680119215,43.2944767397702,5.56760118658804e-11,1.66129405230683e-08
"Cry2",0.790250831760688,10.1054733245585,43.1633605074767,5.94761232475825e-11,1.74408604171532e-08
"Dusp3",0.808523074299229,10.0435305328384,42.5249491395397,8.2036059143487e-11,2.36486321002106e-08
"Igfn1",0.962212912315365,9.72477929845116,107.707694673499,1.07721508116654e-10,3.05354568341343e-08
