"","logFC","logCPM","F","PValue","FDR"
"Sst",2.76009626683211,11.3204919765577,133.032818961565,3.67875649929691e-29,5.95149226456255e-25
"Spon1",2.1248163010038,9.82938965439572,88.0220572718616,1.68392788584012e-19,1.36212926685608e-15
"9630013A20Rik",-1.95093070314183,9.71423032549039,100.649756080206,1.48609920456275e-15,8.01403764380538e-12
"Npy",2.10721958234104,10.2441776427063,62.9356191787498,5.15088842463067e-15,2.08327682334187e-11
"Hbb-bs",2.05587745592285,9.74542504758558,101.987164689443,2.87012911162985e-13,9.28658975358955e-10
"Cort",1.77829826036539,9.8436798365504,51.4495030001723,1.33353109584864e-12,3.59564434477323e-09
"Adarb2",-2.26975536393333,9.7948973739673,65.0197059815155,1.73342161720184e-12,4.00618498901304e-09
"Rbp4",1.59812206494167,9.86344616344153,48.8633913389072,4.70746914806956e-12,9.51967948468366e-09
"Kbtbd11",-1.83770190369119,9.78585387930122,66.853847708169,1.48342522911071e-11,2.66653926183922e-08
"Kcnj6",-1.60393621810426,9.95458774223048,45.0230638350573,3.08672023635271e-11,4.99369599837141e-08
"Dab1",-1.46104260629638,10.1385726132649,42.0431924015882,1.33669517165904e-10,1.96591404428181e-07
"Zbtb20",-1.84612179434052,10.1765072686371,41.7812280339926,1.52094464639496e-10,2.05048687411481e-07
"Resp18",1.49554564853806,9.82774151189617,47.0109204906385,3.66867602135235e-10,4.5655262056491e-07
"Sema5a",-1.8630196650091,9.78325620349404,53.8833563809784,4.18117430965661e-10,4.83164557011605e-07
"Nrn1",-1.5090556636334,9.84916591031749,39.5337224854193,8.47492787183208e-10,9.14049220736663e-07
"Baiap2",-1.51166056475364,9.92597738262191,37.9351163564445,1.01827895277595e-09,1.02960730612559e-06
"Slit3",-1.47385448220747,9.9008258094922,37.2725971576169,1.41440582207389e-09,1.34601514055949e-06
"Ptk2b",-1.6164813015659,9.79412268883816,49.5409111341666,1.97033405616064e-09,1.77089246447594e-06
"Hspa5",1.20614032808886,10.0608942044222,35.7816152925764,2.96658211352113e-09,2.52596660171288e-06
"Hmgcr",1.38992711940712,9.82862480295105,43.8827407137404,4.03829099675691e-09,3.26657358727667e-06
"Mgat4c",1.46468791738249,10.4299973574284,35.0501323424651,4.26920126295148e-09,3.28891133485852e-06
"Ahcyl2",-1.38568067008152,10.0364960592662,34.6433072379722,5.2281725439907e-09,3.84460797348552e-06
"Selenok",1.29468679465258,9.89446926273009,38.4530195584595,6.18037624243866e-09,4.34722290652925e-06
"Scg2",1.22545490606023,10.0032962457009,33.610760188518,8.74915838645851e-09,5.87250074406268e-06
"Dock10",-1.4828524765245,9.84984494136121,33.537537406709,9.07482498464377e-09,5.87250074406268e-06
"Nfib",-1.4138733520715,9.84102424561868,35.0560118738977,1.05582978505736e-08,6.56969779333001e-06
"Dgkh",-1.29063434508137,10.0343641251373,33.0013971315771,1.18607488765843e-08,7.10678501205116e-06
"Il1rap",-1.41984894507607,9.92644422174914,32.8612348781004,1.27211537840905e-08,7.35010092567912e-06
"Serpini1",1.27390424516259,10.1026846370408,32.5783172440811,1.46534468903572e-08,7.84234922775144e-06
"Prox1",-1.95714519700615,9.72470971419544,74.553566937127,1.4745940861303e-08,7.84234922775144e-06
"Atp6v0c",1.03647670240229,10.3210017164972,32.5279182679723,1.50273721140002e-08,7.84234922775144e-06
"Clstn3",1.13853539204204,10.1243275879199,32.447113845152,1.56469696840184e-08,7.91052111087657e-06
"Unc13c",1.34071795643572,9.96094972937601,30.7962448329785,3.57653561053792e-08,1.73127446047636e-05
"Ldlr",1.35318325692239,9.70003671327911,82.3537879877176,3.63848013698827e-08,1.73127446047636e-05
"Idi1",1.34014009066383,9.69474360257676,91.36842204666,3.84677005195863e-08,1.76858258248312e-05
"Mkl2",-1.22481814292109,10.0387197914143,30.5426515033659,4.06168868004099e-08,1.76858258248312e-05
"Crhbp",1.37738202868266,9.87358777305853,30.5224588886145,4.10304779627422e-08,1.76858258248312e-05
"Pdyn",1.30254527998443,9.76567580734242,39.4718646868714,4.15416850873769e-08,1.76858258248312e-05
"Pde1c",1.34769566675182,9.70251491439546,80.087523153284,4.53536535856834e-08,1.88136258386971e-05
"Vgf",1.2607871702498,9.95890357643746,29.8313602093265,5.80487870935397e-08,2.30081045590032e-05
"Fam19a1",-1.41313988136205,9.77062292906556,38.5952683478187,5.83095739225573e-08,2.30081045590032e-05
"Slc38a2",1.112922111594,10.0387296952877,29.5687625765323,6.62368619334979e-08,2.55138083895269e-05
"Cyp51",1.24327076648632,9.85429124840729,34.5485747444193,6.91941037162098e-08,2.60330746493219e-05
"Ust",-1.43041955281593,9.73041198759646,56.5361535025903,7.21274343756976e-08,2.62504544411697e-05
"Lrrtm4",-1.2665095024772,9.98891568651703,29.3748987557929,7.30170880116601e-08,2.62504544411697e-05
"Fos",1.1250121866963,9.67692401876945,122.218952099315,9.65215648442301e-08,3.39462146967381e-05
"Bhlhe22",-0.91915689402001,9.66493867121319,131.944614600207,1.14093002366657e-07,3.92722679210166e-05
"Arx",1.29993468740743,9.81668493855238,35.9489637590454,1.1952608427143e-07,4.02207231261192e-05
"Camk2a",-1.18181193034089,10.5785710580501,28.3578569841016,1.21820709184067e-07,4.02207231261192e-05
"Pcdh20",-1.44732922764846,9.70522641689838,73.2757106497689,1.31473023950573e-07,4.25394116294473e-05
"Hsp90b1",1.03039824792354,10.169703386366,28.0918789037017,1.39292613118382e-07,4.3500253113462e-05
"2010300C02Rik",-1.38934796171424,9.79286008225582,38.5339303818683,1.39820321541601e-07,4.3500253113462e-05
"H3f3b",-1.08994644497725,10.1166567279921,28.0380808856748,1.43121534306647e-07,4.36871732455272e-05
"Zfpm2",-1.35168671515813,9.84196057086693,28.8944674856734,1.7090804853123e-07,5.12027853544118e-05
"Gad2",1.14699752047256,10.0906798883992,27.6390603174908,1.75022280967611e-07,5.14820083908001e-05
"Neurod2",-1.45550522497067,9.74566469367224,46.6207887054987,1.82640317704152e-07,5.27634832110315e-05
"Ak5",-1.23836024349386,9.86198426175352,30.9897055392991,2.18830922208898e-07,6.21095905174657e-05
"AC149090.1",0.890506751480243,10.7416033586451,26.9140141530663,2.52384203888793e-07,7.03977870778086e-05
"Rtn3",0.839868715933365,10.6353825506162,26.5987346905906,2.95979440683285e-07,8.11585659554947e-05
"Wnt16",1.27607001840971,9.68999409247924,81.2117050191803,3.86274273334257e-07,0.000104152419900027
"Klhl2",-1.3001325883303,9.78969277583966,37.2741631131187,5.18950165783117e-07,0.000137632389869496
"Rasl10a",-1.49558650090919,9.72914322372532,52.8193639269338,6.0195246541387e-07,0.00015707075783009
"Atp1b1",0.794767646712064,11.3110292670139,25.0747613060756,6.403271927965e-07,0.000164431957540663
"Ppia",0.974650080837843,10.2203789828173,24.9489236522971,6.82534728910353e-07,0.00017253198194237
"Chl1",1.0393693827489,10.2085414020559,24.8520603010037,7.16918251192249e-07,0.000178435437965972
"Epha7",-1.33628356568493,9.86955128744229,27.4338738093517,8.22039185779814e-07,0.000201499241629482
"Epha4",-1.19871489384927,9.89247887954327,24.5506257706579,8.35456181198893e-07,0.000201731494021428
"Ctsl",1.21088627673051,9.80488434070488,33.7592617018636,1.03432639925041e-06,0.000246078418927546
"Slc17a7",-1.15200376605699,9.88671677307628,23.6292308304972,1.33456128985267e-06,0.000312906268800529
"Mical2",-1.00321084855568,10.1207940766722,23.3511653578549,1.5374926077779e-06,0.000355336505837583
"Neto2",1.0244947685036,10.0530542015252,22.8308562608246,2.0042575784198e-06,0.000456688438079937
"Syngr3",0.994052908915284,9.93164247559922,22.7474858809971,2.19250064622518e-06,0.000492642714647653
"Emc7",1.08540653740673,9.85774197384915,26.0948664160557,2.2609287002704e-06,0.000501058965931157
"Jph1",-1.2249684299142,9.83256833735035,27.2694979039905,2.41380594620437e-06,0.000527710170239113
"Atp6ap2",0.98633925083849,9.97149271923972,22.2985449310542,2.62968254688464e-06,0.000567240056579996
"Nrgn",-1.14860628512189,9.97419460653755,22.2595711400503,2.68253482947051e-06,0.000571026953568079
"Galnt17",-1.28303253158816,9.81401587149245,29.1745748470351,3.17674442858469e-06,0.000664496041829448
"Rreb1",-1.36652075083232,9.75216412862271,34.6642790361064,3.20797821995492e-06,0.000664496041829448
"Wipf3",-1.10064402368548,9.86973173497188,24.2964501296243,3.28219046294339e-06,0.000664496041829448
"Tshz2",-1.10247122631823,9.68627528439214,74.7954715416648,3.28592430129533e-06,0.000664496041829448
"Lyst",-1.08796830126914,9.95468079471233,21.6244236268697,3.71112193379968e-06,0.000733442941659333
"Add2",-0.97770439117363,10.1236406462449,21.621046442789,3.71753747163217e-06,0.000733442941659333
