"","X","logFC","logCPM","F","PValue","FDR"
"1","Mid1",-3.07838274817956,9.49715154126182,207.857721511743,3.49881199106693e-32,5.75904453729616e-28
"2","AC149090.1",-1.56817528041533,10.7880606390082,78.6979289466143,3.24090482931691e-18,2.66726467452782e-14
"12","Auts2",-1.01228086151604,10.1263460063202,27.9319855023057,1.54038738017085e-07,0.000211289802313435
