"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0003682","chromatin binding",326,1,0.05,"0.047"
"2","GO:0005515","protein binding",4035,1,0.58,"0.582"
"3","GO:0005488","binding",5415,1,0.78,"0.781"
