"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0061809","NAD+ nucleotidase, cyclic ADP-ribose generating",3,2,0.07,"0.0017"
"2","GO:0050135","NAD(P)+ nucleosidase activity",3,2,0.07,"0.0017"
"3","GO:0046873","metal ion transmembrane transporter activity",196,12,4.77,"0.0029"
"4","GO:0009931","calcium-dependent protein serine/threonine kinase activity",4,2,0.1,"0.0034"
"5","GO:0015294","solute:cation symporter activity",30,4,0.73,"0.0057"
