"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0070265","necrotic cell death",24,2,0.08,"0.0027"
"2","GO:0006258","UDP-glucose catabolic process",1,1,0,"0.0033"
"3","GO:0003243","circumferential growth involved in left ventricle morphogene...",1,1,0,"0.0033"
