"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0070369","beta-catenin-TCF7L2 complex",3,2,0.02,"0.00013"
"2","GO:0005887","integral component of plasma membrane",494,11,3.27,"0.00100"
"3","GO:0005892","acetylcholine-gated channel complex",1,1,0.01,"0.00663"
"4","GO:0031594","neuromuscular junction",63,3,0.42,"0.00820"
"5","GO:0005911","cell-cell junction",224,5,1.48,"0.01566"
