"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0070369","beta-catenin-TCF7L2 complex",3,2,0.02,"0.00013"
"2","GO:0005887","integral component of plasma membrane",494,11,3.27,"0.00100"
"3","GO:0005892","acetylcholine-gated channel complex",1,1,0.01,"0.00663"
