"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0070265","necrotic cell death",24,2,0.08,"0.0027"
"2","GO:0006258","UDP-glucose catabolic process",1,1,0,"0.0033"
"3","GO:0003243","circumferential growth involved in left ventricle morphogene...",1,1,0,"0.0033"
"4","GO:0000480","endonucleolytic cleavage in 5'-ETS of tricistronic rRNA tran...",1,1,0,"0.0033"
"5","GO:1904682","cellular response to 3-methylcholanthrene",1,1,0,"0.0033"
