"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Chgb",1.30424265550447e-28,0.338100487195984,1,1,2.26481737128351e-24
"Grm7",1.12776453819282e-27,0.325827656378156,1,1,1.95836312057184e-23
"Sncb",2.97027726236204e-27,0.328210050212406,1,1,5.15788646609167e-23
"Rtn1",3.07972142916443e-27,0.308273913087048,1,1,5.34793626174402e-23
"C230004F18Rik",5.22010604715774e-27,0.301785993768015,1,1,9.06471415088941e-23
"Srek1",9.03705954273456e-27,0.313220328123293,1,1,1.56928538959586e-22
"Hap1",3.72054727450201e-26,0.319635401339853,1,1,6.46073034217274e-22
"Trim9",1.02854905261048e-25,0.303955780285462,1,1,1.7860754298581e-21
"Arpp21",3.32336419303232e-25,0.315079772677034,1,1,5.77102192120063e-21
"Slc17a7",3.86481511947629e-25,0.29554671882922,1,1,6.71125145497057e-21
"Atp1b1",7.38818779507484e-25,0.294504948877175,1,1,1.28295881061475e-20
"Prkcg",8.31662897904782e-25,0.306492328128854,1,1,1.44418262221165e-20
"Ctxn1",3.24072127319579e-24,0.311190092707316,1,1,5.62751249090449e-20
"Add2",4.44767611535096e-24,0.289846942469593,1,1,7.72338957430694e-20
"Atp5g3",4.87838340237671e-23,0.304883890003691,1,1,8.47131277822715e-19
"Tia1",8.59529116686608e-23,0.273157926324513,1,1,1.4925723111263e-18
"Ly6h",1.51022955988189e-22,0.299275164628701,1,1,2.62251363073491e-18
"Srrm2",5.13401723056207e-22,0.26902400911196,1,1,8.91522092087103e-18
"Auts2",1.67530496772506e-21,0.281221604651457,1,1,2.90916707645456e-17
"Stmn3",2.54660967016325e-21,0.277686061336357,1,1,4.42218769223849e-17
"Gprasp2",2.83202116965714e-21,0.283140717470303,1,1,4.91780476110963e-17
"Slc25a4",4.25474646976182e-21,0.288302277814496,1,1,7.38836724474141e-17
"Tmeff2",1.37833805558065e-20,0.284793295537533,1,1,2.3934840335158e-16
"Map2",1.65973350252404e-20,0.256431983918523,1,1,2.88212722713299e-16
"Pgrmc1",1.84057577422302e-20,0.285126371094257,1,1,3.19615983193827e-16
"Slc22a17",2.85868130065173e-20,0.270106587140263,1,1,4.96410007858174e-16
"Kif1b",3.01759132010978e-20,0.260775032886551,1,1,5.24004732737063e-16
"Matk",4.13556070868357e-20,0.270714239234673,1,1,7.18140117062901e-16
"Rtn3",5.07437327009884e-20,0.261044546672412,1,1,8.81164918352664e-16
"Tcf4",5.94281772909484e-20,0.273651353632743,1,1,1.03197029865732e-15
"Ank2",1.1171296063748e-19,0.244415591968714,1,1,1.93989556146983e-15
"Cntn5",1.12146838101958e-19,0.269950099894304,1,1,1.9474298436405e-15
"1700020I14Rik",1.89800145088792e-19,0.273480780638407,1,1,3.29587951946688e-15
"5330434G04Rik",2.45123803773332e-19,0.258984948125689,1,1,4.25657485252391e-15
"Leng8",4.50526572317289e-19,0.256059490475725,1,1,7.82339392828973e-15
"Snap25",2.89625063020374e-18,0.256173846093631,1,1,5.0293392193488e-14
"Scn2a",4.63627538826188e-18,0.23815776821667,1,1,8.05089221171676e-14
"Celf2",5.68248976169159e-18,0.241852754569018,1,1,9.86764347117744e-14
"Ddx50",9.86234824168913e-18,0.260533224660719,1,1,1.71259677216932e-13
"Grm5",3.2617267170799e-17,0.23297737091664,1,1,5.66398844420925e-13
"Eef1a1",3.46988583035103e-17,0.241446777911051,1,1,6.02545674440457e-13
"Cst3",7.06697828653312e-17,0.257286253873373,1,1,1.22718077945648e-12
"Mycbp2",7.86414084937854e-17,0.229226910967798,1,1,1.36560805849458e-12
"Kirrel3",8.96835083973673e-17,0.250547696043985,1,1,1.55735412332028e-12
"Rfx3",1.07192483681616e-16,0.248769726148863,1,1,1.86139747913127e-12
"Negr1",1.27209019004551e-16,0.245431990441751,1,1,2.20898461501403e-12
"Cttnbp2",2.53400487924892e-16,0.238690197780479,1,1,4.40029947281575e-12
"Cacna1e",6.07446823364889e-16,0.227917338714342,1,1,1.05483140877313e-11
"Col6a1",8.13372099095073e-16,0.248235820393149,1,1,1.41242065007859e-11
"Fubp1",9.92677244950122e-16,0.235774528555528,1,1,1.72378403585589e-11
"Nrcam",1.00337162599993e-15,0.223266713504949,1,1,1.74235482854888e-11
"Sv2b",1.16549244150374e-15,0.230083458399479,1,1,2.02387762467125e-11
"Rps16",1.17743156546944e-15,0.241106793092169,1,1,2.04460991343769e-11
"Hspa5",3.25608332464848e-15,0.235828808575316,1,1,5.65418869325209e-11
"Tmem59l",3.59937637512012e-15,0.239497234123284,1,1,6.2503170753961e-11
"Cltc",4.9672887823331e-15,0.234006553695864,1,1,8.62569697052142e-11
"Rab3c",5.02690253850189e-15,0.236653155264751,1,1,8.72921625810854e-11
"Celf4",6.20329592529823e-15,0.222093334336318,1,1,1.07720233742804e-10
"Kmt2e",1.67118206008637e-14,0.230881219951115,1,1,2.90200764733998e-10
"Prpf4b",1.75479548304194e-14,0.224059465819582,1,1,3.04720235630233e-10
"Osbpl1a",1.79078500934269e-14,-0.224589148935924,1,1,3.10969816872358e-10
"Ptprd",1.80901177789003e-14,0.265967448466045,1,1,3.14134895230603e-10
"Mblac2",1.90543385399339e-14,0.233511830293383,1,1,3.30878588745953e-10
"Nlgn1",2.87892194120564e-14,0.223225353625778,1,1,4.99924795090359e-10
"Ankrd12",3.18442815985925e-14,0.228441349085396,1,1,5.52975949959559e-10
"Nptn",3.67092299592773e-14,0.223180228507032,1,1,6.3745577824285e-10
"Nell2",4.32882122581952e-14,0.220656389046431,1,1,7.51699805863559e-10
"Dab1",4.43517508421821e-14,0.216857868909331,1,1,7.70168153374491e-10
"Serinc1",5.0573569110304e-14,0.222657697119499,1,1,8.7821002760043e-10
"Atp6v0b",5.38521431571459e-14,0.224091539919614,1,1,9.35142465923839e-10
"Lmo7",6.58254457461859e-14,0.223046048984756,1,1,1.14305886538252e-09
"Dgkg",7.98108522081764e-14,0.229891020466784,1,1,1.38591544859498e-09
"Luc7l3",1.3022343154175e-13,0.215927996131667,1,1,2.26132988872248e-09
"Gria1",1.7248765835795e-13,0.213925628259447,1,1,2.99524818738579e-09
"Rbm25",1.85793450804419e-13,0.213122487312549,1,1,3.22630327321874e-09
"Ntrk2",2.84338983171717e-13,0.210235469424706,1,1,4.93754644277687e-09
"Rreb1",4.02699365191033e-13,0.220234170573954,1,1,6.99287447654229e-09
"Lsamp",4.88786532456652e-13,0.255650142104161,1,1,8.48777813610975e-09
"Sptan1",6.57795746299558e-13,0.206596762650036,1,1,1.14226231344918e-08
"Zranb2",7.3632390243845e-13,0.205283430706003,1,1,1.27862645658437e-08
"Syp",7.57478791691024e-13,0.207935975924739,1,1,1.31536192177146e-08
"Zbtb20",7.64547012956569e-13,0.22503209717415,1,1,1.32763588799908e-08
"Cyfip2",8.92905554358145e-13,0.209788425915592,1,1,1.55053049514292e-08
"Rpl9-ps6",1.00604150528472e-12,0.212726435428677,1,1,1.74699107392691e-08
"Rogdi",1.26483628693225e-12,0.21609519845204,1,1,2.19638821225786e-08
"Gls",1.56581967516333e-12,0.200660913020791,1,1,2.71904586592112e-08
"Chd3os",1.57548542310041e-12,0.218369272759644,1,1,2.73583043721386e-08
"Trps1",1.57656716288542e-12,0.21582823043987,1,1,2.73770887835054e-08
"Nktr",1.58226937441294e-12,0.203944797709821,1,1,2.74761076866806e-08
"Csmd3",1.80800010186074e-12,0.204577993228418,1,1,3.13959217688117e-08
"Usp11",2.56595695986866e-12,0.213842179764008,1,1,4.45578426081194e-08
"Etnk1",2.5724012845474e-12,0.203094762162072,1,1,4.46697483061655e-08
"Kif3a",2.79724619201586e-12,0.213498333632811,1,1,4.85741801243554e-08
"Ahi1",2.89291771154356e-12,0.207803433045648,1,1,5.02355160609539e-08
"Mtif2",3.20002921172092e-12,0.215092148356508,1,1,5.55685072615337e-08
"H3f3b",3.76485171305301e-12,0.208366950447066,1,1,6.53766499971656e-08
"Klhl7",3.98244531937362e-12,0.212752641967505,1,1,6.9155162970923e-08
"Cox4i1",5.06980388669194e-12,0.207823618738819,1,1,8.80371444924055e-08
"Pitpnm2",8.08493837446842e-12,0.202075621247368,1,1,1.40394954872644e-07
"Nefl",8.55519924536429e-12,0.208180710189837,1,1,1.48561034895751e-07
"Rock2",1.12988355559962e-11,0.202934434196931,1,1,1.96204279429873e-07
"G3bp2",1.18831893387887e-11,0.205748866627458,1,1,2.06351582868067e-07
"Arnt",1.19356862697051e-11,0.207897121891119,1,1,2.07263192073429e-07
"Fam212b",1.3073218960229e-11,-0.196300173756596,1,1,2.27016447244377e-07
"Lingo2",1.65961812717389e-11,0.202120802465829,1,1,2.88192687783745e-07
"Rpl27a",1.98205134099401e-11,0.207107903502465,1,1,3.4418321536361e-07
"Rpl19",2.01638858387224e-11,0.197716204210181,1,1,3.50145877589415e-07
"Nnat",2.2280781023375e-11,0.251532127182144,1,1,3.86905762470907e-07
"March1",2.70638719499052e-11,0.201876189357016,1,1,4.69964136410104e-07
"Atp2b4",2.7195438413198e-11,0.194837900282607,1,1,4.72248788045182e-07
"Cstf3",3.67973323442556e-11,0.200808794321483,1,1,6.38985676157999e-07
"Atp1a3",4.68542619394849e-11,0.189134036500839,1,1,8.13624258579155e-07
"Ndrg4",8.30239820652988e-11,0.189473621832295,1,1,1.44171144856391e-06
"Syt5",8.34479178242648e-11,0.199217780628043,1,1,1.44907309301836e-06
"Sptbn4",1.04709828100829e-10,0.196522130103564,1,1,1.8182861649709e-06
"Lmo3",1.2446039979969e-10,0.198063175543823,1,1,2.16125484252161e-06
"Gria2",1.35763063827215e-10,0.176800096680163,1,1,2.35752560335959e-06
"Prnp",1.39372045654023e-10,0.191131138753682,1,1,2.4201955727821e-06
"Ywhag",1.523480181815e-10,0.183884002659908,1,1,2.64552333572175e-06
"Dock4",1.53973100562324e-10,0.192319557874193,1,1,2.67374289126476e-06
"Ywhaz",1.58504896636624e-10,0.189991090085734,1,1,2.75243753009498e-06
"Lamp5",1.65313442839208e-10,-0.181804724053798,1,1,2.87066793490284e-06
"AC124490.1",1.79943666081113e-10,0.197396093062383,1,1,3.12472176149852e-06
"R3hdm1",2.02775260874195e-10,0.214073179281885,1,1,3.5211924050804e-06
"Son",2.11697965483596e-10,0.171672574863803,1,1,3.67613517062265e-06
"Akap11",2.35902764486854e-10,0.189301142441161,1,1,4.09645150531422e-06
"Rps7",2.4525126518026e-10,0.191414998509391,1,1,4.25878821985521e-06
"Snhg20",2.5255080850948e-10,0.195433256129438,1,1,4.38554478976711e-06
"Enc1",2.89759198490696e-10,0.188434285816907,1,1,5.03166848179093e-06
"Rps8",2.97557829990876e-10,0.185843203839717,1,1,5.16709171779156e-06
"Gprasp1",3.04600733534221e-10,0.181130803738982,1,1,5.28939173782175e-06
"Fau",3.11815407307915e-10,0.188130013991228,1,1,5.41467454790194e-06
"Syngr3",4.34654080906088e-10,0.192414118366495,1,1,7.54776811493423e-06
"Grik2",5.43561175114689e-10,0.187949340606702,1,1,9.43893980586657e-06
"Rapgef6",5.71825130545999e-10,0.188985570700763,1,1,9.92974339193127e-06
"Grcc10",6.77086993755729e-10,0.190562971903468,1,1,1.17576156465682e-05
"Syn2",7.09159420301298e-10,0.184699352533913,1,1,1.2314553333532e-05
"Hsp90b1",7.3428762439706e-10,0.184111315219543,1,1,1.27509045976549e-05
"Amph",7.60012528729649e-10,0.187151525149088,1,1,1.31976175613904e-05
"Dusp11",8.15363733766204e-10,0.187520896379946,1,1,1.41587912368501e-05
"Tiam1",8.23159908284632e-10,0.188065266593513,1,1,1.42941718073626e-05
"Mdh2",8.45411002055965e-10,0.18924135729526,1,1,1.46805620507018e-05
"Adgrb2",1.02608351170213e-09,0.182442012122236,1,1,1.78179401807075e-05
"Gabra2",1.04632350725869e-09,0.181675387468409,1,1,1.81694077035471e-05
"Usp9x",1.1019741534825e-09,0.184009602954837,1,1,1.91357811752236e-05
"Rrp1",1.14035201772259e-09,0.186942534582298,1,1,1.98022127877528e-05
"Dync1i1",1.30898079137718e-09,0.186133167561463,1,1,2.27304514422647e-05
"Nptxr",1.32614574956976e-09,0.192947030289004,1,1,2.3028520941279e-05
"App",1.37867055306155e-09,0.179290125091439,1,1,2.39406141539138e-05
"Slc39a10",1.58029805695515e-09,0.177421789816915,1,1,2.74418757590262e-05
"Specc1",1.59589343040967e-09,0.184744526667846,1,1,2.77126894190639e-05
"Pde1a",1.76965907796929e-09,0.180783767677234,1,1,3.07301298889368e-05
"Tmem59",1.82751894217144e-09,0.1856811829967,1,1,3.1734866430807e-05
"Eno2",2.07415991265302e-09,0.179321556373968,1,1,3.60177868832197e-05
"Unc80",2.11702711599523e-09,0.167321017361534,1,1,3.67621758692572e-05
"Ntng1",2.13315990489326e-09,0.184501472890863,1,1,3.70423217484714e-05
"Cbarp",2.30161197426097e-09,0.183181156378257,1,1,3.99674919330417e-05
"Tial1",2.88920319328284e-09,0.181314628894946,1,1,5.01710134513564e-05
"Schip1",3.02360855002514e-09,0.168517110687243,1,1,5.25049624711866e-05
"Srsf5",3.08023777979846e-09,0.171054777393033,1,1,5.34883290462003e-05
"Dynll1",3.33011999607349e-09,0.17943443166751,1,1,5.78275337318161e-05
"Soga3",3.44944582582277e-09,0.179658004796456,1,1,5.98996267654124e-05
"Cpne7",3.81764280944056e-09,0.18158453479412,1,1,6.62933673859353e-05
"Nisch",4.63024376316689e-09,0.175093913924174,1,1,8.0404182947393e-05
"St6galnac5",4.71429999971583e-09,0.179823079123734,1,1,8.18638194950654e-05
"Rpl6",4.71642671537804e-09,0.172941422305763,1,1,8.19007499125397e-05
"Celf5",4.74424437580234e-09,0.171439531709162,1,1,8.23838035858077e-05
"Nsg2",4.91950538177332e-09,0.171756086651552,1,1,8.54272109544936e-05
"Ncdn",4.94170625524418e-09,0.176382149603028,1,1,8.58127291223151e-05
"BC030499",7.82354914830213e-09,-0.169282360657696,1,1,0.000135855930960267
"Trim35",8.08516160136767e-09,0.177857871640093,1,1,0.00014039883120775
"Cd81",9.32919341285381e-09,0.176868776884822,1,1,0.000162001443614206
"Phip",1.0419373322998e-08,0.172803014034663,1,1,0.000180932417753861
"Pkm",1.13720080935784e-08,0.167899728976001,1,1,0.000197474920544988
"Gpm6a",1.22506046029523e-08,0.170632010996677,1,1,0.000212731748930267
"Nbea",1.35348933501706e-08,0.159844763795605,1,1,0.000235033423025713
"Ogt",1.45443264950333e-08,0.155589368222201,1,1,0.000252562229586252
"Fnbp1l",1.48235896098648e-08,0.169592460143704,1,1,0.000257411633575302
"Psap",1.4965387109218e-08,0.173336528418119,1,1,0.000259873947151571
"Fam135b",1.52120084071915e-08,0.171283682523361,1,1,0.00026415652599088
"Aldoa",1.60952795444228e-08,0.194204620295638,1,1,0.000279494529288902
"Nrd1",1.69570981562717e-08,0.172839081716537,1,1,0.000294460009483657
"Ftl1",1.70252723544912e-08,0.170760110004749,1,1,0.00029564385443574
"Dpyd",1.75216696923247e-08,0.173659367793415,1,1,0.000304263794207219
"Prkce",1.78617359512516e-08,0.170181526990089,1,1,0.000310169044793485
"Gpatch8",1.94402773600243e-08,0.161357594973589,1,1,0.000337580416356822
"Camk2b",1.94656432307487e-08,0.15806951055722,1,1,0.00033802089470195
"2310035C23Rik",2.02216169341422e-08,0.172190938499291,1,1,0.000351148378061379
"Fam19a1",2.09490078738498e-08,0.176458688532666,1,1,0.000363779521729402
"Kcnip4",2.23715763517644e-08,0.16315219210658,1,1,0.000388482423348389
"Atp6v0a1",2.47482448371586e-08,0.165611944024481,1,1,0.000429753271597259
"2900097C17Rik",2.62374475268151e-08,0.165194100542018,1,1,0.000455613276303145
"Ttc14",2.76630131515327e-08,0.158171846215953,1,1,0.000480368223376365
"Cadm1",3.01178833550318e-08,0.169262527639342,1,1,0.000522997044460127
"Mtf2",3.1324464490745e-08,0.168921495280735,1,1,0.000543949325881786
"Gabrb1",3.38611908190267e-08,0.161699394939822,1,1,0.000587999578572398
"Rps19",3.51378976874864e-08,0.166859040316368,1,1,0.000610169593343201
"Slc7a14",3.62094085424333e-08,0.166592137981994,1,1,0.000628776379339354
"Cpne6",3.87674012514694e-08,0.159925298706046,1,1,0.000673195922731766
"9530059O14Rik",4.07426466841396e-08,0.166111023892907,1,1,0.000707496059670084
"Mecr",4.25896529336509e-08,0.169622236020182,1,1,0.000739569323192848
"Dgkb",4.6160210290586e-08,0.159587211967238,1,1,0.000801572051696026
"Clcn3",4.85758599571416e-08,0.165490994175382,1,1,0.000843519808155764
"Oxct1",4.87036988005066e-08,0.167995456879526,1,1,0.000845739729670798
"Adgrl3",5.24952381801386e-08,0.161461142065236,1,1,0.000911579810998106
"Plppr4",5.3357032449755e-08,0.162552069202569,1,1,0.000926544868489995
"Kcnma1",5.41366516087345e-08,0.155439681337536,1,1,0.000940082955185674
"Ptchd4",5.63032544108875e-08,0.167887429585788,1,1,0.000977706012845062
"Atxn10",5.83262571231115e-08,0.167054798332922,1,1,0.00101283545494283
"Pcdh9",6.05523981717235e-08,0.155575917367756,1,1,0.00105149239425198
"Ndufs3",6.60373578155658e-08,0.167187907390913,1,1,0.0011467387184673
"Kcnq1ot1",6.67681161324171e-08,0.171521453492884,1,1,0.00115942833663942
"Macf1",7.33425132645095e-08,0.154868879060034,1,1,0.00127359274283821
"Limch1",7.80462804669022e-08,0.164323659286497,1,1,0.00135527366030776
"Tcf25",8.2149085749106e-08,0.154723039115903,1,1,0.00142651887403323
"Lnpep",9.11831554382004e-08,0.162070595240795,1,1,0.00158339549418435
"Tmem130",9.26699126167702e-08,0.163474768412044,1,1,0.00160921303259021
"Vdac1",9.63478565844616e-08,0.16326187559294,1,1,0.00167308052958918
"R3hdm4",9.84023908179655e-08,0.162146810359789,1,1,0.00170875751655397
"Arfgap1",1.07982541244958e-07,0.163199707793398,1,1,0.0018751168287187
"B230334C09Rik",1.11060851842113e-07,0.157048794087856,1,1,0.00192857169223829
"Pcdh17",1.11366975003535e-07,0.163697919479675,1,1,0.00193388752093639
"Epha6",1.12523078589022e-07,0.162615095551146,1,1,0.00195396325969837
"Ptprs",1.12787179843857e-07,0.152872874211632,1,1,0.00195854937798857
"Tra2a",1.15643037761162e-07,0.157583078653478,1,1,0.00200814135072258
"Spock2",1.50102730068279e-07,0.157372206772936,1,1,0.00260653390763567
"Alcam",1.52445515827515e-07,0.160109330530685,1,1,0.00264721638234479
"Gtf3c1",1.53194183902347e-07,0.160844555291016,1,1,0.00266021700346425
"Tnik",1.56927161742402e-07,0.153689848432897,1,1,0.00272504016365681
"Tor1aip2",1.58363221533243e-07,0.161261173191661,1,1,0.00274997734192476
"Rapgef4",1.68135888372184e-07,0.158619547132537,1,1,0.00291967970158298
"Rapgef5",1.74889437207719e-07,0.157756861632777,1,1,0.00303695507711204
"Srrt",1.91773787465717e-07,0.159289336204383,1,1,0.00333015181934217
"Meg3",2.06287394853422e-07,0.171187416440048,1,1,0.00358218061162967
"Stxbp5l",2.14848146336291e-07,0.158305798608833,1,1,0.0037308380611297
"Grin2b",2.20118555829706e-07,0.159791676876615,1,1,0.00382235872198285
"Camkv",2.28842453448706e-07,0.156553826413076,1,1,0.00397384920413678
"Opa1",2.56103590860592e-07,0.158898947987407,1,1,0.00444723885529419
"Atp5a1",2.56258832417406e-07,0.158506703195127,1,1,0.00444993462492826
"Myt1l",2.64807451020501e-07,0.14515230379501,1,1,0.00459838138697101
"Opcml",2.69648899842573e-07,-0.172552908680701,1,1,0.00468245314576628
"Cadm2",2.70345083618501e-07,0.154780329474123,1,1,0.00469454237703526
"Mif",2.74941940912012e-07,0.158807514885353,1,1,0.00477436680393709
"Tubb2a",2.88389836319583e-07,0.153719311478197,1,1,0.00500788950768956
"4932438A13Rik",3.14126473757965e-07,0.15170260536136,1,1,0.00545480621680706
"Hsp90aa1",3.17793536271599e-07,0.155600806280771,1,1,0.00551848475735632
"Nfib",3.2946145605574e-07,0.154318900847606,1,1,0.00572109818440793
"Car10",3.31035742460274e-07,0.146480842186227,1,1,0.00574843566782266
"Pebp1",3.36642294598748e-07,0.157567193048439,1,1,0.00584579344570727
"Itm2c",3.38698969985113e-07,0.153122694239034,1,1,0.00588150761379149
"Herc1",3.61497332612298e-07,0.145168475184278,1,1,0.00627740118081256
"Rnf20",3.67894944054164e-07,0.156168587420036,1,1,0.00638849570350056
"Me3",3.82060061246889e-07,0.154795837751071,1,1,0.00663447296355222
"Stmn2",4.08103903029549e-07,0.149531733122648,1,1,0.00708672427610813
"Ankrd10",4.26972760281748e-07,0.154994693278425,1,1,0.00741438198229255
"Ube3a",4.96725487459757e-07,0.151945191343775,1,1,0.00862563808973868
"Ccdc30",5.27752266271411e-07,0.155143302062641,1,1,0.00916441810380306
"Zwint",5.31321815643194e-07,0.14920422082353,1,1,0.00922640332864407
"Ptpn5",5.39893588617404e-07,0.149351128165343,1,1,0.00937525216634121
"Snhg11",5.47457666022971e-07,0.153015702047372,1,1,0.00950660237048889
"Rgl1",5.56590330739522e-07,0.154384168340046,1,1,0.00966519109329181
"Dst",5.64193158418737e-07,0.140843632594576,1,1,0.00979721419594137
"Gdi1",5.65756623205119e-07,0.143818196725032,1,1,0.0098243637619569
"Atpif1",5.68925657325945e-07,0.149153097382207,1,1,0.00987939403946504
"Hint1",6.02199978312057e-07,0.154509509571689,1,1,0.0104572026233889
"Apbb2",6.27953665034761e-07,0.15348137731007,1,1,0.0109044153933286
"Unc5c",6.30847023385538e-07,0.152809243177801,1,1,0.0109546585610899
"Tax1bp1",6.73350778911463e-07,0.153395034682385,1,1,0.0116927362757976
"Atrx",6.78062184538703e-07,0.143375325368989,1,1,0.0117745498345146
"Dtx3",6.81838886981498e-07,0.141954628809798,1,1,0.0118401322724337
"Pabpn1",7.08055732560173e-07,0.147124205756152,1,1,0.0122953877959074
"Ndufs7",7.3346406293877e-07,0.153331023981925,1,1,0.0127366034529317
"Luc7l2",7.7436659432029e-07,0.143245765516156,1,1,0.0134468759103718
"Rpl11",7.8608125869055e-07,0.150163776488859,1,1,0.0136503010571614
"Fry",7.98510454743975e-07,0.146515089191239,1,1,0.0138661340466291
"Ptprt",9.23019449190843e-07,0.150909316433055,1,1,0.016028232735199
"Cdk14",9.31721604186045e-07,0.146534861062309,1,1,0.0161793456566907
"Gm42418",9.33574987558723e-07,0.291505341088897,1,1,0.0162115296589572
"Ttll7",1.02650762346219e-06,0.150095889785208,1,1,0.017825304881421
"Ndufb5",1.02703829016444e-06,0.151344842242226,1,1,0.0178345199087054
"Prkg1",1.02869920166238e-06,0.149160316059781,1,1,0.0178633616368673
"Tmed9",1.05635783283567e-06,0.148217581755105,1,1,0.0183436537671915
"Kifc2",1.05711530778163e-06,0.148238857307609,1,1,0.0183568073196279
"Atp6v1h",1.078871587162e-06,0.149553536493186,1,1,0.0187346051110682
"Unc13b",1.1009978002315e-06,0.148228473155068,1,1,0.0191188268010201
"Nsf",1.11434323547382e-06,0.142824309856571,1,1,0.0193505702840029
"Synj1",1.13657525743252e-06,0.145237328900283,1,1,0.0197366293453158
"Adgrl1",1.23666584552466e-06,0.141783731114133,1,1,0.0214747024075357
"Vdac2",1.25204755544822e-06,0.149960732144161,1,1,0.0217418058003583
"Vps13c",1.25999201618349e-06,0.146945730675384,1,1,0.0218797613610263
"Ptma",1.28384708271491e-06,0.150111982222405,1,1,0.0222940045913444
"C2cd5",1.28535643828811e-06,0.146301626647553,1,1,0.022320214550873
"Mrpl4",1.31569357291588e-06,0.14941103497746,1,1,0.0228470188936843
"Enpp2",1.46099518892362e-06,-0.141575431487854,1,1,0.0253701814556587
"Rpl32",1.58188832652508e-06,0.146801869121439,1,1,0.027469490790108
"Bex2",1.62301477286947e-06,0.148380273661229,1,1,0.0281836515308783
"Dmxl2",1.63655831723688e-06,0.141501734428151,1,1,0.0284188351788185
"Ash1l",1.63752793926768e-06,0.141597495938981,1,1,0.0284356726653832
"Rpl14",1.65869751849676e-06,0.146030633088834,1,1,0.0288032824086962
"Tenm2",1.70245794579269e-06,0.145090633722343,1,1,0.02956318222869
"Abr",1.73720114271567e-06,0.14293924290242,1,1,0.0301664978432576
"Hsp90ab1",1.80389286956388e-06,0.174256042607817,1,1,0.0313245996799768
"Nap1l5",1.82368927444467e-06,0.147145716099684,1,1,0.0316683642507318
"Usp34",1.85060509438178e-06,0.143263203795904,1,1,0.0321357574639397
"Tmsb4x",1.88480940596585e-06,0.144215620969825,1,1,0.032729715334597
"Psmc6",1.8949377202454e-06,0.145469722950749,1,1,0.0329055935120614
"Col4a2",1.9445567859829e-06,0.146723016256963,1,1,0.033767228588593
"Kifap3",2.05564730885749e-06,0.14564216365563,1,1,0.0356963155183104
"Zmynd11",2.10269306199366e-06,0.142697297115447,1,1,0.0365132650215199
"Gda",2.21652477579435e-06,0.143591265446904,1,1,0.0384899527316689
"Oxr1",2.35143354748717e-06,0.143104117061674,1,1,0.0408326435521146
"Wipf3",2.4943971742355e-06,0.1452009183058,1,1,0.0433152069305995
"Calm2",2.5432793706775e-06,0.156236104136677,1,1,0.0441640462718147
"Dbn1",2.58136602508042e-06,0.141802408479561,1,1,0.0448254210255214
"Ppia",2.62347945787009e-06,0.139393210488513,1,1,0.0455567207859141
"Cntn1",2.66685064872456e-06,0.141526044528174,1,1,0.0463098615151019
"Wsb1",2.71099399384469e-06,0.143439656987193,1,1,0.0470764107031131
"Ndufb9",2.7244349043579e-06,0.145379197042233,1,1,0.0473098121141749
"Lrrtm1",2.73083682077755e-06,0.144758437341071,1,1,0.0474209813928022
"Dcaf8",2.78701122122687e-06,0.14297950491226,1,1,0.0483964498566046
