"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Prrc2c",6.00647540111442e-07,0.180984781347005,1,1,0.0104302445340352
"Serinc1",7.08871440059755e-07,0.182430765953786,1,1,0.0123095525566376
"Mgat4c",7.38244199226706e-07,-0.189346107831425,1,1,0.0128196105195718
"Eno2",7.58717028783552e-07,0.184992100700122,1,1,0.0131751212048264
"Rpsa",7.92789299960562e-07,0.180731082035073,1,1,0.0137667861938152
"Ahi1",8.18231029654116e-07,0.183235088558946,1,1,0.0142085818299437
"Pea15a",8.74106136930307e-07,0.186833014102388,1,1,0.0151788530677948
"Tia1",9.99165107442596e-07,0.173561709969899,1,1,0.0173505020907407
"Nrcam",1.02497933085445e-06,0.176744740317345,1,1,0.0177987660802876
"Prkacb",1.14651196793195e-06,0.180493683763207,1,1,0.0199091803231383
"Grm7",1.4280186825022e-06,0.182160893147221,1,1,0.0247975444216508
"Unc13c",1.50543797726293e-06,-0.177827476106584,1,1,0.0261419304751707
"Ddx50",1.83351968777078e-06,0.180759824867537,1,1,0.0318390693781397
"Gnas",1.93357268598066e-06,0.175580418487949,1,1,0.0335764896920542
"Luc7l3",2.37703996504241e-06,0.174499950329686,1,1,0.0412772989929615
"Rpl27a",2.38122643707135e-06,0.18046705811891,1,1,0.0413499970797439
