"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rtn1",1.06792442028163e-29,0.303979938651888,1,1,1.85445075581905e-25
"C230004F18Rik",2.98821104219484e-29,0.304765051232528,1,1,5.18902847477133e-25
"Atp1b1",4.11207248095893e-28,0.293308862891527,1,1,7.14061386318518e-24
"Gprasp2",4.43161751001256e-28,0.306088858733019,1,1,7.6955038061368e-24
"Ube2b",2.21329054612561e-27,0.303255999861467,1,1,3.84337903334712e-23
"Ckb",4.46683273285935e-27,0.298025989423659,1,1,7.75665504061026e-23
"Pea15a",9.80259423867719e-26,0.298203231657678,1,1,1.70222048954629e-21
"Rab3c",1.27887235847692e-25,0.297003484906883,1,1,2.22076185049517e-21
"Slc25a4",3.62698666501188e-25,0.294731394175314,1,1,6.29826234379314e-21
"5330434G04Rik",3.32110337321464e-24,0.268633090758428,1,1,5.76709600758723e-20
"Slc17a7",1.16641163275994e-23,0.264221179105559,1,1,2.02547380028764e-19
"Prrc2c",1.39697822729304e-23,0.271743930633145,1,1,2.42585269169436e-19
"Cttnbp2",1.86015023351098e-23,0.271032723859861,1,1,3.23015088049182e-19
"Grin2b",2.01220532550357e-23,0.279783978295225,1,1,3.49419454773695e-19
"Sncb",1.20091384163999e-22,0.276476668745867,1,1,2.08538688600785e-18
"Ddx5",9.40256226548659e-22,0.253955813238834,1,1,1.63275493740175e-17
"Atp5g3",1.92263188951612e-21,0.271809969653434,1,1,3.33865027614475e-17
"Rtn3",1.99635820508791e-21,0.252487172858217,1,1,3.46667602313516e-17
"Prnp",2.18446542564754e-21,0.265692993032626,1,1,3.79332421163696e-17
"Hsp90ab1",2.49396747682125e-21,0.31837733543871,1,1,4.33077452350011e-17
"Cltc",2.91759511160523e-21,0.263286355607111,1,1,5.06640391130249e-17
"Ly6h",3.05017224214507e-21,0.269293110131973,1,1,5.29662409848491e-17
"Scn2a",1.67457472083595e-20,0.238512156569456,1,1,2.90789900273163e-16
"Ctxn1",3.70521938147653e-20,0.262469150570149,1,1,6.43411345593399e-16
"Matk",5.15282056746333e-20,0.25089726430227,1,1,8.94787291540007e-16
"Zbtb20",9.58720427215408e-20,0.276230705904782,1,1,1.66481802185956e-15
"Tmem59l",1.66312400778294e-19,0.256430726544109,1,1,2.88801483951508e-15
"Dgkg",7.91984063366035e-19,0.252292004012051,1,1,1.37528032603512e-14
"Celf2",2.08613344955022e-18,0.237511096017514,1,1,3.62257073514395e-14
"Hspa5",2.42959561483604e-18,0.243934639974172,1,1,4.21899278516279e-14
"Cpe",3.34654018599935e-18,0.243111849947447,1,1,5.81126703298787e-14
"Tia1",4.43587468812864e-18,0.224468596158291,1,1,7.70289639593538e-14
"Cst3",4.59622086332485e-18,0.248265072867017,1,1,7.98133752916359e-14
"Camk2d",9.67118020425892e-18,0.242502388441717,1,1,1.67940044246956e-13
"Rps8",9.99006052542639e-18,0.235263452655796,1,1,1.73477401024029e-13
"2900055J20Rik",2.85630631205282e-17,0.235383790633561,1,1,4.95997591087972e-13
"Grm7",3.08052006412026e-17,0.237039197300849,1,1,5.34932309134484e-13
"Pgrmc1",4.12818471261434e-17,0.240117539720579,1,1,7.16859275345481e-13
"Nktr",1.16191913253329e-16,0.222560429133513,1,1,2.01767257364405e-12
"Hsp90aa1",1.16766675383226e-16,0.225529315414111,1,1,2.02765331802972e-12
"Auts2",1.26139261827328e-16,0.231970283515389,1,1,2.19040828163155e-12
"Lsamp",1.48878761711889e-16,0.269572707376711,1,1,2.58527969712695e-12
"Grm5",1.61440699921501e-16,0.221133634902092,1,1,2.80341775413686e-12
"Rps16",2.10758967922835e-16,0.23048606521904,1,1,3.65982947798003e-12
"Aldoa",3.08020337487697e-16,0.245889504954675,1,1,5.34877316047385e-12
"Fau",3.25829086222355e-16,0.227809721539546,1,1,5.6580220822512e-12
"2900097C17Rik",4.4305016508285e-16,0.22546989995092,1,1,7.69356611666369e-12
"Ank2",5.83725708630098e-16,0.206733188093708,1,1,1.01363969303616e-11
"Slc22a17",6.56548710988096e-16,0.220887759543947,1,1,1.14009683663083e-11
"Cyfip2",7.52496417016964e-16,0.216065152050045,1,1,1.30671002814996e-11
"Dab1",7.62774725367509e-16,0.219354720876743,1,1,1.32455831060068e-11
"Cntn5",7.88825436801304e-16,0.227425051961487,1,1,1.36979537100546e-11
"Calm2",1.05708090851141e-15,0.225380402065867,1,1,1.83562099763006e-11
"Negr1",1.65665286178809e-15,0.221997661082106,1,1,2.87677769449503e-11
"AC124490.1",1.99262903435261e-15,0.227595890749231,1,1,3.46020031815331e-11
"Kmt2e",2.03902547594826e-15,0.22246606016151,1,1,3.54076773898415e-11
"Snap25",3.43832246123147e-15,0.223987615835425,1,1,5.97064695392844e-11
"Rps7",3.46277134070419e-15,0.221711963269358,1,1,6.01310243313282e-11
"Gpm6a",3.57737582169568e-15,0.208972572869402,1,1,6.21211311437455e-11
"Add2",3.92460172835984e-15,0.213582306142587,1,1,6.81507090129686e-11
"Cx3cl1",4.3539585041319e-15,0.215659765244965,1,1,7.56064894242504e-11
"Rpl27a",4.44739621863921e-15,0.22469226960734,1,1,7.72290353366698e-11
"Gria1",6.66707229161313e-15,0.228309386285357,1,1,1.15773710343862e-10
"1700020I14Rik",6.94905229566308e-15,0.219497556324131,1,1,1.20670293114189e-10
"Nptn",7.47265063063101e-15,0.214844216825013,1,1,1.29762578200907e-10
"St6galnac5",7.6180379941418e-15,0.218439611129347,1,1,1.32287229768272e-10
"Celf4",8.91188110458874e-15,0.213150733377037,1,1,1.54754815381184e-10
"Tmeff2",9.74908159542505e-15,0.22069175376324,1,1,1.69292801904556e-10
"Arnt",1.05501217236777e-14,0.220339923637266,1,1,1.83202863731663e-10
"Rps3a1",1.16015298744978e-14,0.216753432848932,1,1,2.01460566270654e-10
"Hap1",1.21975971302449e-14,0.218471065310301,1,1,2.11811274166702e-10
"Pkm",1.25529212677186e-14,0.210969562234215,1,1,2.17981477813934e-10
"Kcnma1",1.37720266741512e-14,0.205110321634534,1,1,2.39151243196636e-10
"Luc7l3",2.06776277578287e-14,0.207741284896878,1,1,3.59067006014696e-10
"Sv2b",2.47214625137101e-14,0.203341590263558,1,1,4.29288196550575e-10
"Enc1",3.5095236952394e-14,0.210390994993638,1,1,6.09428789678322e-10
"Rpl9-ps6",3.7413393459432e-14,0.211088343667512,1,1,6.49683577423036e-10
"Prpf4b",4.56292184417807e-14,0.20559618927829,1,1,7.92351378241522e-10
"Dock4",4.67697182819301e-14,0.211841804291497,1,1,8.12156157965716e-10
"H3f3b",5.64344126090034e-14,0.21185912448605,1,1,9.79983574955344e-10
"Kirrel3",8.01964002167955e-14,0.210547667130665,1,1,1.39261048976465e-09
"Etv1",9.00347952428949e-14,0.208496809224166,1,1,1.56345421939287e-09
"Srrm2",1.12298770985724e-13,0.193892659310503,1,1,1.9500681581671e-09
"Mycbp2",1.18912218933834e-13,0.194087378511778,1,1,2.06491068178603e-09
"Camkv",1.24732488149284e-13,0.206961648523727,1,1,2.16597965671231e-09
"Rpsa",1.35552627792435e-13,0.205949672545677,1,1,2.35387138161563e-09
"Kif1b",2.03810215560787e-13,0.195780515495825,1,1,3.53916439321306e-09
"Rreb1",2.18713068763689e-13,0.209147246992569,1,1,3.79795243908145e-09
"Nptxr",2.59117043701412e-13,0.203007947922496,1,1,4.49956746387502e-09
"Schip1",2.60376913992265e-13,0.196623361056652,1,1,4.52144511147568e-09
"Nrcam",2.61291862979627e-13,0.190180874977204,1,1,4.53733320064122e-09
"March1",2.63305929358691e-13,0.206852127655214,1,1,4.57230746331368e-09
"Ppia",2.68713198556969e-13,0.199338940013441,1,1,4.66620469294177e-09
"Ntng1",2.90611015568301e-13,0.207830850203658,1,1,5.04646028534354e-09
"Tmem59",3.35971480609605e-13,0.208604555853408,1,1,5.8341447607858e-09
"Serinc1",3.96640851271138e-13,0.200904076644758,1,1,6.88766838232331e-09
"Gls",4.05814410630529e-13,0.19237201233712,1,1,7.04696724059913e-09
"Usp11",5.95592222791766e-13,0.205329088370882,1,1,1.0342458948779e-08
"Nsf",5.99445603669222e-13,0.195106362505762,1,1,1.0409372907716e-08
"Fubp1",1.19344101432518e-12,0.195918581188016,1,1,2.07241032137568e-08
"Mblac2",1.27527242375849e-12,0.202476087302089,1,1,2.21451056385662e-08
"Ankrd12",1.30341870813038e-12,0.199398974177298,1,1,2.26338658666841e-08
"Eno2",1.57567637428915e-12,0.196075162151667,1,1,2.73616202395311e-08
"Akap11",1.94578012394921e-12,0.196612013806634,1,1,3.37884718523781e-08
"Rpl6",2.26350771958495e-12,0.193832774593725,1,1,3.93058115505927e-08
"G3bp2",2.52605277836359e-12,0.197974695067149,1,1,4.38649064962837e-08
"Dync1i1",3.48351620280099e-12,0.197887682093097,1,1,6.04912588616392e-08
"Nlgn1",4.27562709702973e-12,0.191309285483189,1,1,7.42462645399213e-08
"Gabra2",4.57494697652272e-12,0.193917183695295,1,1,7.9443954247317e-08
"Dynll1",5.22173410368476e-12,0.194200101828389,1,1,9.06754127104858e-08
"Tenm2",7.35712751072071e-12,0.190942879673174,1,1,1.27756519223665e-07
"Map2",9.2023856701824e-12,0.17634021828828,1,1,1.59799427162717e-07
"Gabrb1",1.13646721106747e-11,0.185013237197944,1,1,1.97347531201867e-07
"Arl6ip1",1.1780584397582e-11,0.188584322996233,1,1,2.04569848064011e-07
"Ywhaz",1.38905771804052e-11,0.188410856158797,1,1,2.41209872737736e-07
"Synj1",1.69245860440483e-11,0.186770482243493,1,1,2.93895436654899e-07
"Leng8",1.85624454245018e-11,0.180118124061149,1,1,3.22336864796474e-07
"Aplp1",2.19099952054487e-11,0.184142930036202,1,1,3.80467066742617e-07
"Gria2",2.61857040462183e-11,0.193638462937464,1,1,4.54714750762581e-07
"Mapt",2.8968162907148e-11,0.177081001506954,1,1,5.03032148882624e-07
"Ahi1",3.55177665189483e-11,0.182929088180663,1,1,6.16766015601537e-07
"Kmt2a",3.70054100308768e-11,0.174342494271695,1,1,6.42598945186175e-07
"Syp",4.09086324609428e-11,0.177274514138665,1,1,7.10378402684272e-07
"Syn2",4.32715870707416e-11,0.183549296408237,1,1,7.51411109483428e-07
"Cox4i1",4.46876546013529e-11,0.184689365027682,1,1,7.76001122152493e-07
"Cadm1",4.94715280780789e-11,0.186642396387246,1,1,8.5907308507584e-07
"Chd3os",5.45438635269426e-11,0.188060413231457,1,1,9.47154190145358e-07
"Atp6v0b",6.04430360335391e-11,0.182901953903362,1,1,1.04959332072241e-06
"Rpl19",8.06024839941334e-11,0.17951025745146,1,1,1.39966213455813e-06
"Ddx24",9.24743448684517e-11,0.173510089794679,1,1,1.60581699864066e-06
"Ywhag",1.00061405135733e-10,0.172356844585704,1,1,1.737566300182e-06
"Ddx50",1.01957351443678e-10,0.183065729179102,1,1,1.77048940781947e-06
"Hsp90b1",1.06930299740738e-10,0.180834821087732,1,1,1.85684465499792e-06
"Adgrb2",1.31783012668979e-10,0.179475349108435,1,1,2.28841201499682e-06
"Syngr3",1.84063040807551e-10,0.182700738567113,1,1,3.19625470362312e-06
"Rps24",2.00773590513288e-10,0.179533313912634,1,1,3.48643339926324e-06
"Tcf4",2.06131059188128e-10,0.176276946183487,1,1,3.57946584280184e-06
"Lmo7",2.11005913814932e-10,0.179083377970215,1,1,3.6641176933963e-06
"Tra2a",2.16768268896486e-10,0.175672400846378,1,1,3.76418098938749e-06
"Clcn3",2.5806252155838e-10,0.17820032723927,1,1,4.48125568686127e-06
"Rapgef6",2.61887690088103e-10,0.178525503910945,1,1,4.54767973837991e-06
"Nrd1",2.93093963543344e-10,0.179318101421798,1,1,5.08957667693017e-06
"Rps5",3.02121872934522e-10,0.176958039362511,1,1,5.24634632350797e-06
"Atp2b4",3.15106203452029e-10,0.175459077803803,1,1,5.47181922294449e-06
"Slc25a3",3.29741174808881e-10,0.177131943828658,1,1,5.72595550055622e-06
"Zwint",5.12381398721322e-10,0.172264431035897,1,1,8.89750298879576e-06
"Klhl7",5.30351923643306e-10,0.177283312207091,1,1,9.20956115406601e-06
"Nefl",5.50673008005123e-10,0.176302493285486,1,1,9.56243678400896e-06
"Pgm2l1",6.53073374875007e-10,0.172368265405128,1,1,1.13406191547045e-05
"Hspa8",7.25550089970883e-10,0.195733469075226,1,1,1.25991773123444e-05
"Rapgef5",7.75163808990565e-10,0.172584598632257,1,1,1.34607195431212e-05
"Meg3",9.16430595965622e-10,0.223211698574088,1,1,1.5913817298943e-05
"Tmsb4x",9.67222900445986e-10,0.171266958689546,1,1,1.67958256662445e-05
"Ankrd10",1.02344056709708e-09,0.173214547993494,1,1,1.77720454476408e-05
"Chgb",1.05514180554008e-09,0.172058773815206,1,1,1.83225374532035e-05
"Matr3",1.07666698715679e-09,0.167972374715902,1,1,1.86963222319776e-05
"Tcf25",1.40100482855163e-09,0.163168496503019,1,1,2.43284488477991e-05
"Plppr4",1.46796892992745e-09,0.168496339271958,1,1,2.54912804681901e-05
"Atp1a3",1.46927160654702e-09,0.167588451864577,1,1,2.5513901447689e-05
"Rpl32",1.65524934899771e-09,0.171398047886144,1,1,2.87434049453453e-05
"Kcnip4",1.80677419878175e-09,0.16677673176398,1,1,3.13746339618451e-05
"Lingo2",1.99486581436793e-09,0.17038327917279,1,1,3.46408448664992e-05
"Syt5",2.01032011206346e-09,0.170886309055678,1,1,3.49092087459819e-05
"Dnm3",2.36400608766026e-09,0.169119795074207,1,1,4.10509657122204e-05
"2310035C23Rik",2.37637815924468e-09,0.170001146366823,1,1,4.1265806735284e-05
"Hint1",2.6469305307761e-09,0.170836245431118,1,1,4.5963948666927e-05
"Mtf2",2.77998200415192e-09,0.168703947421038,1,1,4.82743875020981e-05
"Son",2.98699940848833e-09,0.151592413636234,1,1,5.18692447283998e-05
"Aak1",3.13649631908451e-09,0.158713087866598,1,1,5.44652585809025e-05
"Rock2",3.20923739626726e-09,0.164668829396994,1,1,5.57284073861809e-05
"Pitpnm2",3.31117382662615e-09,0.167109985835258,1,1,5.74985334993631e-05
"Rpl3",3.33111276731554e-09,0.164254875890898,1,1,5.78447732044344e-05
"Rbm25",3.5717911818673e-09,0.159166091572159,1,1,6.20241538731257e-05
"Wsb1",3.89057283094782e-09,0.166270494286715,1,1,6.75597972094088e-05
"Selenow",4.62774954327444e-09,0.159488301045431,1,1,8.03608708189607e-05
"Ftl1",4.72689558021457e-09,0.164618278294602,1,1,8.2082541750426e-05
"Arglu1",5.45845723543114e-09,0.159950904844067,1,1,9.47861098932618e-05
"Cck",6.24564891580531e-09,0.166064818402719,1,1,0.000108455693422959
"Nbea",6.51921733021306e-09,0.154356177695317,1,1,0.00011320620893915
"Itm2c",6.72508074739129e-09,0.162889651453366,1,1,0.00011678102717845
"Rrp1",7.42333050970171e-09,0.165105733882086,1,1,0.00012890613430097
"Grin2a",7.53393134989928e-09,0.158974448665503,1,1,0.000130826717891001
"Epha5",7.5947253047819e-09,0.162112574191932,1,1,0.000131882404917538
"Arpp21",7.73850267179824e-09,0.170646760380397,1,1,0.000134379098895776
"Fam171b",8.52307978184367e-09,0.163428417301054,1,1,0.000148003280411715
"Rogdi",8.5639785901905e-09,0.163361247570091,1,1,0.000148713488218658
"Mdh2",8.59854158565901e-09,0.164887843746725,1,1,0.000149313674634969
"Cntn1",8.71158067369751e-09,0.160488652313218,1,1,0.000151276598398757
"Trim9",9.04868006365366e-09,0.155428198295449,1,1,0.000157130329305346
"Thy1",9.12050455156486e-09,0.1537697646498,1,1,0.000158377561537924
"Cacna1e",9.12308402362199e-09,0.152384166682342,1,1,0.000158422354070196
"Ncdn",9.99599146006096e-09,0.162601416395119,1,1,0.000173580391703959
"Nkain3",1.18525109178145e-08,0.1635230663703,1,1,0.000205818852087849
"Snhg20",1.24604624990647e-08,0.163411722320896,1,1,0.000216375931296259
"R3hdm1",1.25926328356797e-08,0.180509437529762,1,1,0.000218671069191578
"Gprasp1",1.27200114415792e-08,0.154704850505913,1,1,0.000220882998683023
"Trim35",1.30253430175644e-08,0.162837756683509,1,1,0.000226185081500005
"Amph",1.3612463102139e-08,0.161446234583697,1,1,0.000236380421768644
"Gapdh",1.36363948902177e-08,0.194362271612318,1,1,0.000236795997268631
"Ube3a",1.36830774235074e-08,0.159691639175737,1,1,0.000237606639459206
"Mtif2",1.46523784579552e-08,0.162409256752586,1,1,0.000254438551922392
"Vdac2",1.61454184705671e-08,0.162115224808374,1,1,0.000280365191741398
"Kif3a",1.78521805432209e-08,0.160260439807885,1,1,0.000310003115133031
"Thra",1.79910250502849e-08,0.159045241693043,1,1,0.000312414149998197
"App",2.0204612136407e-08,0.154493511051067,1,1,0.000350853089748707
"Pbx1",2.08400493125422e-08,0.153668495733183,1,1,0.000361887456312295
"Nisch",2.16241278373576e-08,0.155879615642806,1,1,0.000375502979895714
"Soga3",2.32528749384316e-08,0.158121826779581,1,1,0.000403786173305865
"Rps10",2.366427585519e-08,0.158705210120116,1,1,0.000410930150225375
"Atp5f1",2.64867203271002e-08,0.15921116045398,1,1,0.000459941898480095
"Gdi1",2.67276238526276e-08,0.149180767860655,1,1,0.000464125188200878
"Pcdh7",2.68532423936881e-08,0.156131520273129,1,1,0.000466306554166393
"Nsg2",2.71665064398629e-08,0.153092369471334,1,1,0.000471746384328219
"Rps19",2.75699205262399e-08,0.157021794985183,1,1,0.000478751669938156
"Grcc10",2.77699982987798e-08,0.159306937646362,1,1,0.00048222602045831
"Celf5",2.82330977988561e-08,0.152155815860624,1,1,0.000490267743277137
"Rplp1",3.42776618643202e-08,0.156128913667354,1,1,0.000595231598273921
"Srrt",3.5203778404893e-08,0.157106235755906,1,1,0.000611313612000968
"Rpl11",3.89014813275776e-08,0.15561267360104,1,1,0.000675524223253385
"Gnas",4.11740416367979e-08,0.15381338173609,1,1,0.000714987233022995
"Tor1aip2",4.18312436928849e-08,0.156678708231464,1,1,0.000726399546726946
"Herc1",4.38725623853599e-08,0.14590421373407,1,1,0.000761847045821775
"Myt1l",4.49332369282255e-08,0.14322679438958,1,1,0.000780265659258635
"Bsn",4.71325551809712e-08,0.15174650545092,1,1,0.000818456820717565
"Ptprs",4.73624190093437e-08,0.147602673275404,1,1,0.000822448406097254
"Ntrk3",5.00515041097148e-08,0.149447388541293,1,1,0.000869144368865197
"Atrx",5.362267416027e-08,0.147743354623664,1,1,0.000931157736793089
"Camk2b",5.67914578041853e-08,0.145569919307569,1,1,0.000986183664769678
"Hpcal4",5.72476713230757e-08,0.154148929720482,1,1,0.00099410581252521
"Sorbs2",6.10533655198113e-08,0.164561232008856,1,1,0.00106019169225152
"Nap1l5",6.19031446568262e-08,0.154641622273765,1,1,0.00107494810696579
"Chn1",7.09534140705628e-08,0.155398590633401,1,1,0.00123210603533532
"Gm42418",7.13509438485286e-08,0.301565484203879,1,1,0.0012390091399297
"mt-Co1",7.19158674565957e-08,0.154298485029514,1,1,0.00124881903838378
"Morf4l1",7.20836462812613e-08,0.151158063201226,1,1,0.0012517325176741
"Mecr",7.32735733493166e-08,0.154622615771357,1,1,0.00127239560121088
"Eif4a2",7.59639754658279e-08,0.150485229581995,1,1,0.0013191144339641
"Prkce",8.38368905365636e-08,0.150435369164772,1,1,0.00145582760416743
"Ptma",8.40522486193903e-08,0.154057727128506,1,1,0.00145956729727571
"Samd5",1.09758947568808e-07,0.151967783900134,1,1,0.00190596412453235
"Rpl29",1.23059730888952e-07,0.148952634858894,1,1,0.00213693222688665
"Rpl14",1.46415001147641e-07,0.149172344470788,1,1,0.00254249649492879
"Hnrnpu",1.51481244136326e-07,0.142625073406579,1,1,0.0026304718044273
"Alcam",1.70377688754695e-07,0.149325102179463,1,1,0.00295860856522527
"Sptbn1",1.7750214175827e-07,0.141898596845813,1,1,0.00308232469163236
"Calm3",1.80498859400559e-07,0.14852960064438,1,1,0.0031343626934907
"Smg1",1.96920417814991e-07,0.144415296285864,1,1,0.00341952305535733
"Uba52",2.08230135544742e-07,0.14677896345438,1,1,0.00361591630373445
"Slc39a10",2.20080603196978e-07,0.144620148412593,1,1,0.00382169967451552
"Atxn10",2.87239359416254e-07,0.146896353375125,1,1,0.00498791147626324
"Zranb2",2.97919671617612e-07,0.137253284377469,1,1,0.00517337509763983
"Stmn2",3.1354263217309e-07,0.139522847818695,1,1,0.0054446678076857
"Robo2",3.28280853795156e-07,0.144500112598181,1,1,0.00570059702615288
"Atp6v1a",3.44667131339685e-07,0.143860230608728,1,1,0.00598514473571363
"Arfgap1",3.44842171927742e-07,0.145305845777549,1,1,0.00598818431552525
"Chd3",3.46869357090707e-07,0.144152860195745,1,1,0.00602338638588013
"Csmd3",3.85936906409326e-07,0.138548760512539,1,1,0.00670179437979795
"Gpatch8",3.94523537365133e-07,0.136248686939676,1,1,0.00685090122634554
"Adgrb3",4.77739781194113e-07,0.134407054537286,1,1,0.00829595130043577
"Ndufb5",4.83713315086556e-07,0.144611220871892,1,1,0.00839968171647805
"Ywhaq",4.85963547474791e-07,0.144479462886408,1,1,0.00843875700189975
"Dmxl2",4.86252637655446e-07,0.139450779511431,1,1,0.00844377705288683
"Rpl18",4.9460884265279e-07,0.143572096386766,1,1,0.0085888825526657
"Ptprn",4.94826976459992e-07,0.136900421477382,1,1,0.00859267044622775
"Mif",5.51257140078434e-07,0.143596735661784,1,1,0.00957258023746201
"Lmo4",5.60629355060589e-07,0.14096703301666,1,1,0.00973532875062713
"Ttll7",5.78969919057363e-07,0.142845449366158,1,1,0.0100538126444311
"Tial1",6.06504226289722e-07,0.141843579554755,1,1,0.010531945889521
"Caly",6.08556673211439e-07,0.138046938991185,1,1,0.0105675866303166
"Dusp11",6.86394943093967e-07,0.14119097024575,1,1,0.0119192481868267
"Ralgapa1",6.88975969915608e-07,0.139641556126699,1,1,0.0119640677175845
"Sept7",7.0838354372901e-07,0.138904443596319,1,1,0.0123010802368543
"Pnisr",7.09976774195281e-07,0.12588818044094,1,1,0.0123287466839011
"Gpr22",7.18660088285912e-07,0.139550201821975,1,1,0.0124795324330849
"Tubb2a",7.28875422405371e-07,0.137386196160426,1,1,0.0126569217100693
"Ash1l",7.29482669893797e-07,0.136685221568991,1,1,0.0126674665627058
"Snca",7.86089585736067e-07,0.139613180808659,1,1,0.0136504456563068
"Gda",7.97553626929363e-07,0.13957878500352,1,1,0.0138495187316284
"Spock2",8.1191547240993e-07,0.13680900143419,1,1,0.0140989121783984
"Ndrg4",8.26379047010351e-07,0.132159081242313,1,1,0.0143500721513347
"Mrpl4",8.41751615483486e-07,0.141258732276329,1,1,0.0146170168028707
"Pabpn1",8.45510034899181e-07,0.136378369043064,1,1,0.0146822817560243
"Atp9a",8.56989850584788e-07,0.1385259108243,1,1,0.0148816287554048
"Gabbr1",8.64574552132285e-07,0.136996408942374,1,1,0.0150133370977771
"Adgrl3",8.85534933488483e-07,0.136919249171516,1,1,0.0153773141200275
"Rpl24",8.94855475648364e-07,0.14000985352136,1,1,0.0155391653346338
"Vdac1",9.1403789879437e-07,0.139974668841004,1,1,0.0158722681125642
"Csnk1a1",9.65776999837512e-07,0.136818765720645,1,1,0.0167707176021784
"Rpl35",1.10196545540315e-06,0.138681636401394,1,1,0.0191356301330758
"Erp29",1.12470044996255e-06,0.139987579614704,1,1,0.0195304233135997
"Ptprd",1.13407090656446e-06,0.17207889720642,1,1,0.0196931412924918
"Usp9x",1.14932240705726e-06,0.13738689410398,1,1,0.0199579835985493
"Tuba1b",1.17099062745791e-06,0.136549625945236,1,1,0.0203342522458067
"Cd81",1.17637251518672e-06,0.138973144995932,1,1,0.0204277087262174
"Adgra1",1.23159927788409e-06,0.134590792712606,1,1,0.0213867214604573
"Lmo3",1.3090369858865e-06,0.138279374825847,1,1,0.0227314272599191
"Tax1bp1",1.34777384555635e-06,0.138449751084166,1,1,0.023404092828086
"Prrc2b",1.39634716253043e-06,0.134140762160821,1,1,0.0242475684773409
"Tspan13",1.60036980853223e-06,0.137567062076851,1,1,0.0277904217251621
"Cstf3",1.63669917687465e-06,0.136329808230741,1,1,0.0284212812064283
"Oxct1",1.67955563999486e-06,0.137237316848637,1,1,0.0291654836885107
"Lingo1",1.7125200191498e-06,0.133504791359172,1,1,0.0297379101325363
"Specc1",1.76570490556466e-06,0.136143055468024,1,1,0.0306614656851303
"Cbarp",2.35580597996935e-06,0.134598986794734,1,1,0.0409085708421678
"Igsf8",2.44385877962394e-06,0.134765500625454,1,1,0.0424376077081697
"Srsf5",2.63295985369848e-06,0.126777587034942,1,1,0.045721347859474
"Tiam1",2.6369691822144e-06,0.134699772109693,1,1,0.0457909698491531
"Grina",2.66693408841435e-06,0.132204199684345,1,1,0.0463113104453151
"Snx10",2.69409577995669e-06,0.134063068347891,1,1,0.046782973218948
"Grik2",2.71250729487344e-06,0.132229387145645,1,1,0.0471026891754773
"Dgkb",2.74385635417565e-06,0.131112498039274,1,1,0.0476470655902602
"Ppp3ca",2.82246216643312e-06,0.129322266346914,1,1,0.0490120555201112
"Wasf1",2.87417850638759e-06,0.133351726647269,1,1,0.0499101097634205
