"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ckb",1.35671635867851e-08,0.465337221096589,1,1,0.000235593795684523
"Cd81",2.9267355729761e-08,0.454769805937207,1,1,0.0005082276322473
"Cst3",1.44550237611839e-07,0.457426057544493,1,1,0.00251011487612958
"Gatm",2.02861120165805e-07,0.440402458909805,1,1,0.0035226833516792
"Cldn11",8.75923614647178e-07,0.456279451106636,1,1,0.0152104135683482
