"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0004667","prostaglandin-D synthase activity",2,1,0,"0.0032"
"2","GO:0004117","calmodulin-dependent cyclic-nucleotide phosphodiesterase act...",3,1,0,"0.0048"
"3","GO:0048101","calcium- and calmodulin-regulated 3',5'-cyclic-GMP phosphodi...",3,1,0,"0.0048"
