"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0000010","trans-hexaprenyltranstransferase activity",2,0,0,"1"
"2","GO:0000014","single-stranded DNA endodeoxyribonuclease activity",3,0,0,"1"
"3","GO:0000030","mannosyltransferase activity",10,0,0,"1"
