"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:0004667","prostaglandin-D synthase activity",2,1,0,"0.00058"
"2","GO:0019002","GMP binding",3,1,0,"0.00086"
"3","GO:0005501","retinoid binding",5,1,0,"0.00144"
