"","GO.ID","Term","Annotated","Significant","Expected","Fisher"
"1","GO:1901509","regulation of endothelial tube morphogenesis",1,1,0,"0.0016"
"2","GO:0032745","positive regulation of interleukin-21 production",1,1,0,"0.0016"
"3","GO:0021527","spinal cord association neuron differentiation",1,1,0,"0.0016"
"4","GO:0021514","ventral spinal cord interneuron differentiation",1,1,0,"0.0016"
"5","GO:1901250","negative regulation of lung goblet cell differentiation",1,1,0,"0.0016"
