"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Time_point","SYMBOL"
"Plxdc2",-0.491613371088908,7.91622432380532,-3.68777558639517,0.000269972104706403,0.136283184756226,0.17443956123463,"P30","Plxdc2"
"Slc9a9",-0.460402915400747,7.63554968581803,-4.19515417097985,3.62686549177519e-05,0.0730101151817304,1.9334017799661,"P30","Slc9a9"
"Kdm2b",-0.434716113243335,7.60746458791253,-4.44521375383451,1.25098349001297e-05,0.047055743976838,2.85561498274692,"P30","Kdm2b"
"Taok2",-0.421805284553328,7.9297114383886,-3.40613606355926,0.000751860305626497,0.194654509333365,-0.661261393465818,"P30","Taok2"
"Psenen",-0.418148574444709,7.63040431289231,-3.64036817476768,0.000322231139653773,0.151509053975958,0.0873497567902826,"P30","Psenen"
"Ppil2",-0.415202314333367,8.01847703027935,-3.51511454860091,0.000509764400150724,0.17431625374245,-0.364310038965267,"P30","Ppil2"
"E130307A14Rik",-0.412678991635204,7.66829756847446,-4.49459953422071,1.00798351749348e-05,0.047055743976838,3.01403067199652,"P30","E130307A14Rik"
"Ssh2",-0.411691054548191,8.16556862456549,-3.40120099812264,0.000765031229705654,0.194654509333365,-0.710915609237524,"P30","Ssh2"
"Dlgap3",-0.408767621415302,7.95217370459808,-4.1787838552557,3.88196810749597e-05,0.0730101151817304,1.76008525790007,"P30","Dlgap3"
"Igf1r",-0.407230599555271,7.93414844413386,-3.73226120578464,0.000228288476406163,0.136283184756226,0.305704595289832,"P30","Igf1r"
"AI480526",-0.404192903223132,8.18312644707882,-3.36664295435006,0.000863470848643647,0.196845187707459,-0.814326456189364,"P30","AI480526"
"Vapa",-0.39804698368459,7.89125641153525,-3.24991313762211,0.00129014605520252,0.227551618836902,-1.09318447649142,"P30","Vapa"
"Cst3",-0.397490562152232,8.06027099246547,-2.57750179478329,0.010445063749062,0.375972318584659,-2.74789115686846,"P30","Cst3"
"Ralgps2",-0.390454391995983,7.832070886966,-3.84472310892453,0.000148335612851065,0.124410779694782,0.687511163725612,"P30","Ralgps2"
"Ssu72",-0.387126166184043,7.8825723559807,-3.84385399077342,0.000148836503689091,0.124410779694782,0.670150349465684,"P30","Ssu72"
"Arid1a",-0.382360029644587,8.03990306970923,-2.93237897323135,0.00363155164312936,0.281864517519599,-1.92915917689334,"P30","Arid1a"
"Anapc1",0.379723519489937,8.10901039474442,3.32764872644301,0.000988665563780963,0.202828217421493,-0.917544533392867,"P30","Anapc1"
"Mid1",-0.379596956117375,7.9537148301727,-3.58207151483584,0.000399554225881346,0.17431625374245,-0.153504551558295,"P30","Mid1"
"Ythdf3",-0.377441354310101,7.96453613084973,-3.17562276492738,0.00165602993375676,0.247751998049579,-1.30221195534422,"P30","Ythdf3"
"Parl",-0.377303917146443,7.72902216238426,-3.69711676502098,0.000260665073950011,0.136283184756226,0.245668425224382,"P30","Parl"
"Sirpa",-0.375343510519465,8.13640706237605,-3.05275477005603,0.00247749973059495,0.264491961567242,-1.63766773932642,"P30","Sirpa"
"Gnai2",-0.374683570220838,7.50846288662707,-3.18818976494635,0.00158805811668022,0.244634218179221,-1.24365779622368,"P30","Gnai2"
"Fkbp8",-0.372842451294517,8.04252856117858,-3.30918863846392,0.00105364861345568,0.20324611587249,-0.948001296360426,"P30","Fkbp8"
"Pea15a",-0.370648868998861,8.10273893075786,-3.07961582119254,0.0022710945916943,0.264218411508054,-1.56579019213512,"P30","Pea15a"
"Arhgap12",-0.370421381856348,7.48079753164439,-3.71938668911542,0.000239681693880283,0.136283184756226,0.358149935909789,"P30","Arhgap12"
"Pspc1",-0.367825441997213,7.997510238485,-3.24409001843448,0.00131586069141628,0.227551618836902,-1.12213381514817,"P30","Pspc1"
"Bex3",-0.366486987833293,7.7712108024482,-3.55357644894091,0.000443398056585152,0.17431625374245,-0.205226052284496,"P30","Bex3"
"Auts2",0.366185463960687,8.97799117451289,3.41043930864905,0.000740548664745651,0.194654509333365,-0.6901414010433,"P30","Auts2"
"Ap2a2",-0.363537452425295,7.9207855863523,-3.51614763215084,0.00050786622868405,0.17431625374245,-0.339051224730737,"P30","Ap2a2"
"Sdccag3",-0.363147208871434,8.69079256742434,-3.48511822996723,0.000567866419607109,0.178002461446012,-0.506064869829581,"P30","Sdccag3"
"Prex1",-0.362620642578223,7.82111450984763,-2.89358175353509,0.0040972712557427,0.282459262614059,-2.01715094757316,"P30","Prex1"
"Ints10",-0.36236765049143,8.0755788255959,-3.23970731346109,0.00133552719359184,0.227551618836902,-1.14304103634084,"P30","Ints10"
"Ptms",-0.359080989489504,8.6450847233246,-3.12929054279516,0.00193054970985874,0.262887642976913,-1.45988638857231,"P30","Ptms"
"Elmo1",-0.358105959453404,7.97630689944975,-2.49935842671343,0.0129939950447327,0.404553798396393,-2.91690107239419,"P30","Elmo1"
"Scp2",-0.357954571970021,7.5761358561549,-4.01682224772359,7.51877976316382e-05,0.0808054002261163,1.3314222563522,"P30","Scp2"
"Ube2e1",-0.355765138397552,7.51414510139459,-4.08075646986644,5.80627641416889e-05,0.0808054002261163,1.56870458179502,"P30","Ube2e1"
"Dnajc13",-0.353409504800866,7.99781053460355,-3.38352365739414,0.00081399711529659,0.194654509333365,-0.737377688100916,"P30","Dnajc13"
"Cwc15",-0.352158848816739,7.63257666868307,-3.34395626040323,0.000934382685654301,0.200838884119352,-0.804491943633125,"P30","Cwc15"
"Fam210a",-0.351544819870334,7.53488960730545,-4.032385117725,7.06242448317072e-05,0.0808054002261163,1.39370315967705,"P30","Fam210a"
"Sf3b3",-0.34937445668986,8.14630858432948,-2.74488255467486,0.00643054957436903,0.329139518410308,-2.37670236727216,"P30","Sf3b3"
"Dync1li2",-0.345786021489435,8.32484739983627,-2.76959448494433,0.00597415537075858,0.321025506101549,-2.32454452696643,"P30","Dync1li2"
"Ahsa1",-0.345243859931033,7.74552959641591,-3.28324325368071,0.00115171503010082,0.211325662718255,-0.985873165030382,"P30","Ahsa1"
"Rpl22l1",-0.344048269161326,7.96471481449764,-2.88770058433688,0.00417244235587531,0.282459262614059,-2.03450779059552,"P30","Rpl22l1"
"Edc4",-0.342942162556167,7.73586062851651,-3.51895340850035,0.000502744306291512,0.17431625374245,-0.302921077477232,"P30","Edc4"
"Usp33",-0.341751644865228,8.15358358830829,-2.97515761846327,0.00317450531320795,0.264491961567242,-1.83137985459813,"P30","Usp33"
"Arl8b",-0.341437862253313,7.80833967664307,-3.0017395016779,0.00291770631581935,0.264491961567242,-1.74490382457037,"P30","Arl8b"
"Caap1",-0.340119156288371,7.85460170562153,-3.00165246375809,0.00291851512659143,0.264491961567242,-1.74744974238172,"P30","Caap1"
"Prkcsh",-0.340055750708036,7.72019486220402,-3.19264255794995,0.00156460009109496,0.244634218179221,-1.23561977244679,"P30","Prkcsh"
"Vbp1",0.33990689001507,7.49454756693173,3.10412902788086,0.00209667135167018,0.262887642976913,-1.47388634231419,"P30","Vbp1"
"4933427D14Rik",-0.33791364680946,7.88143866972973,-3.37865537570697,0.000827986747131154,0.194654509333365,-0.73331790697488,"P30","4933427D14Rik"
"Zscan26",-0.337810985558262,8.19735865336947,-2.74076184330196,0.00650964947868487,0.329139518410308,-2.38755799905027,"P30","Zscan26"
"Nelfb",-0.337532697956371,7.7158170364058,-2.97564708348136,0.00316959530221953,0.264491961567242,-1.81036183051129,"P30","Nelfb"
"Zfp280c",-0.336648303632227,7.69382198810064,-3.02764989154338,0.00268587063906251,0.264491961567242,-1.67575609916972,"P30","Zfp280c"
"Dopey1",-0.334726022399972,8.53017663660683,-2.86622748627989,0.00445770537735882,0.282459262614059,-2.10371716736668,"P30","Dopey1"
"Ppt2",-0.333116461667495,7.60962962507937,-3.69903254130949,0.000258794047628246,0.136283184756226,0.273417642819528,"P30","Ppt2"
"Pdcd10",-0.332239239946613,7.91401849792329,-2.84165244148409,0.00480589998864808,0.282459262614059,-2.14498338741275,"P30","Pdcd10"
"Rogdi",0.328809571446152,8.24931121006062,2.85210947914565,0.00465482067145842,0.282459262614059,-2.13133753909316,"P30","Rogdi"
"Rcbtb1",0.328792667202765,7.65580984199672,2.49473970308896,0.0131606588566787,0.404553798396393,-2.94498758222665,"P30","Rcbtb1"
"Acvr2a",-0.328695067668812,7.97741855232397,-3.28668246570135,0.00113824510835962,0.211325662718255,-1.00074044118468,"P30","Acvr2a"
"Vamp4",-0.327618470417001,7.8688384224624,-3.14468134819487,0.00183501462585946,0.262887642976913,-1.37641452875847,"P30","Vamp4"
"Asb3",-0.325857895922026,7.6479168095862,-3.0331674474192,0.00263874069603723,0.264491961567242,-1.66150942692436,"P30","Asb3"
"Serinc5",-0.325841021529063,7.84135764394454,-2.86256783157199,0.00450805791386066,0.282459262614059,-2.09344839630698,"P30","Serinc5"
"Fscn1",-0.32544732670333,7.78945534990861,-2.71601755841552,0.0070034127406162,0.337735090049075,-2.44438671520802,"P30","Fscn1"
"Slc30a3",-0.325031511448349,7.9766111462349,-3.13367561571958,0.00190287292502415,0.262887642976913,-1.41075182572173,"P30","Slc30a3"
"Fktn",-0.324080397337952,7.79332389516327,-3.0600386774228,0.00241988734093988,0.264491961567242,-1.59302905518509,"P30","Fktn"
"Psme4",-0.323647887509925,8.08034980994985,-3.01686899340888,0.00278019763984841,0.264491961567242,-1.72232149447464,"P30","Psme4"
"Ccdc50",-0.323377086880049,8.01697951562699,-2.29565622425364,0.0224081941633595,0.450067829073453,-3.32787536954088,"P30","Ccdc50"
"Chordc1",-0.322861052296522,8.16618775415433,-2.78446425480883,0.00571387523581956,0.31376265254796,-2.28644168902661,"P30","Chordc1"
"Gtpbp2",-0.322297061962658,8.1696227836717,-2.68380740490842,0.00769672849904362,0.344519781222613,-2.51464209351427,"P30","Gtpbp2"
"Epb41l1",-0.321217470627575,8.34211720311668,-2.8643765851528,0.00448310721682841,0.282459262614059,-2.10534491986582,"P30","Epb41l1"
"Slc25a36",-0.320617233375531,8.63195502268584,-2.85139246425023,0.00466504014443989,0.282459262614059,-2.13796764859313,"P30","Slc25a36"
"Gabarap",-0.320273903964093,7.6368029879172,-2.67335757363711,0.00793459637066472,0.345184262483695,-2.5540798830716,"P30","Gabarap"
"Dennd5a",-0.320168758225234,7.8073841945237,-2.84444814484127,0.00476507788095447,0.282459262614059,-2.13762397680706,"P30","Dennd5a"
"Copb1",-0.319110359266545,7.68905050999285,-3.34760721175014,0.000922616210142241,0.200838884119352,-0.798597022974904,"P30","Copb1"
"Elavl4",-0.319109655194037,7.97476411254708,-2.87218021941307,0.00437689610254893,0.282459262614059,-2.07260439726573,"P30","Elavl4"
"P4htm",0.318352280502241,7.9966500681279,2.92353942964703,0.00373318812960336,0.282459262614059,-1.95357644276765,"P30","P4htm"
"Zmat3",-0.317348479497548,7.98816179023987,-3.11009051828499,0.00205616213913987,0.262887642976913,-1.47670733580818,"P30","Zmat3"
"Qk",-0.316825400062404,8.09199561275418,-1.75220997313264,0.0807933185031177,0.611476997081443,-4.24690962597721,"P30","Qk"
"Traf6",-0.315979137291506,7.53612918468408,-3.10754539671628,0.00207336751106119,0.262887642976913,-1.4651550593188,"P30","Traf6"
"Ptbp3",-0.315387430767788,7.61195283354462,-2.81232977796603,0.00525363109524393,0.297987285649073,-2.22411291686649,"P30","Ptbp3"
"Sp3",-0.315158669549487,7.67679032329087,-3.53811392284065,0.000469040023883393,0.17431625374245,-0.234613293725166,"P30","Sp3"
"Mpp2",-0.314909184776655,7.70202464693175,-3.42552120666716,0.000702145893001434,0.194654509333365,-0.573136779909124,"P30","Mpp2"
"Arid3b",-0.314306553218434,7.68884032327813,-2.97903665487344,0.00313578368837946,0.264491961567242,-1.80178460512046,"P30","Arid3b"
"Cap1",-0.314211870012332,7.63576933802324,-3.47141645809839,0.000596419328119525,0.179474504217727,-0.430443947321836,"P30","Cap1"
"Pdcd6ip",-0.313632194148519,7.82303860040219,-2.4834542864006,0.013575904515868,0.404553798396393,-2.96173433829829,"P30","Pdcd6ip"
"Cpeb2",-0.313567426607061,7.96656638327151,-2.48174661395713,0.0136397414211946,0.404553798396393,-2.95509010380742,"P30","Cpeb2"
"Pcmt1",-0.312725883518143,8.13187427555264,-2.57035798445964,0.0106579482376643,0.376644203869382,-2.76253171837719,"P30","Pcmt1"
"Picalm",-0.310985380151109,7.97568225995452,-2.27030661852593,0.0239217120756518,0.460263529271429,-3.37924527729103,"P30","Picalm"
"Gstp1",-0.310493838859326,7.61638632782312,-2.32880280065277,0.020555818294245,0.446293314365482,-3.30964784251781,"P30","Gstp1"
"Dennd1b",-0.310040887471509,7.83419823276363,-3.17138286455663,0.00167956292709405,0.247751998049579,-1.30116263244041,"P30","Dennd1b"
"Tppp",-0.308028344567187,7.93328281639212,-2.29822949884286,0.0222593370456154,0.450067829073453,-3.33371939610719,"P30","Tppp"
"Preb",-0.307999435030558,8.16421064415035,-2.47533165353925,0.013881935707312,0.404553798396393,-2.96201397586604,"P30","Preb"
"Zfp462",-0.307621117780332,7.69004668812433,-3.03744848828204,0.00260269766246636,0.264491961567242,-1.65012615104649,"P30","Zfp462"
"Zfp697",-0.3072428037871,7.74612181734574,-3.31362525834719,0.00103767792041402,0.20324611587249,-0.899840305156907,"P30","Zfp697"
"Nfx1",-0.306846597376188,8.40858318725635,-2.84270144025754,0.00479054565078168,0.282459262614059,-2.15765947084369,"P30","Nfx1"
"Chtop",-0.306695475183676,7.7714243031669,-2.73933286028103,0.00653728454914666,0.329139518410308,-2.38964340441951,"P30","Chtop"
"Plp1",-0.305811345947323,8.05786444842271,-1.56441176113916,0.118810118165896,0.656247077064635,-4.51690715126098,"P30","Plp1"
"Ints6l",-0.305515686544362,8.12946356352085,-2.4940648913256,0.0131851674431581,0.404553798396393,-2.92369146233919,"P30","Ints6l"
"Sacm1l",-0.304080378253685,7.90899897961152,-3.23408930617442,0.00136113556395861,0.227551618836902,-1.13730292191278,"P30","Sacm1l"
"Arl2bp",-0.304046071442649,7.91000557203305,-2.751948401492,0.00629693658955894,0.329139518410308,-2.35741878878191,"P30","Arl2bp"
"Rap1gap",-0.303987872649663,8.0883066584935,-2.68123784712414,0.00775461566728665,0.344519781222613,-2.51957700549208,"P30","Rap1gap"
"Reps2",0.303332692781723,8.22741234547447,2.65608109340793,0.00834240376671947,0.345184262483695,-2.57708273072879,"P30","Reps2"
"Mfsd14a",-0.303163093644078,7.8013585168153,-2.5814628882396,0.0103286698440146,0.375374798244065,-2.74881580123099,"P30","Mfsd14a"
"Ncbp1",-0.303069156088807,7.73504885387279,-2.811417325615,0.00526815219876734,0.297987285649073,-2.21872966937664,"P30","Ncbp1"
"Gap43",-0.30282826753183,7.6791434615714,-3.32505647885651,0.000997560021878939,0.202828217421493,-0.861349196206621,"P30","Gap43"
"Capza2",-0.302064804430147,8.0741988368572,-2.25809503546219,0.0246820976328342,0.462527066060525,-3.39648890771085,"P30","Capza2"
"Ppp1r12a",-0.302011809223703,8.71145135847319,-2.74984725556278,0.0063364038002799,0.329139518410308,-2.37015750965304,"P30","Ppp1r12a"
"Polr1d",-0.300498250226461,7.73290540369868,-2.66365837458951,0.00816127809884867,0.345184262483695,-2.56769265554389,"P30","Polr1d"
"Clta",-0.30017577184082,7.95829529527239,-2.50881766220247,0.0126585102425095,0.400125935102517,-2.89783401481965,"P30","Clta"
"Gm42372",-0.300158260187879,7.77849126773865,-2.97512108278333,0.00317487209594182,0.264491961567242,-1.81220929541264,"P30","Gm42372"
"Mrfap1",-0.300112157347185,7.82366655256694,-2.66302752823914,0.00817622157064462,0.345184262483695,-2.56415759444208,"P30","Mrfap1"
"Coro2b",-0.299718398643668,7.93052912571864,-2.68287798907495,0.00771762135140328,0.344519781222613,-2.51628337259572,"P30","Coro2b"
"Slc25a40",-0.299698635953864,7.60899450694763,-3.22217757778016,0.00141694533842577,0.231732169151676,-1.14901048899695,"P30","Slc25a40"
"Mylip",-0.299448713823375,7.55839612300472,-2.97269073746158,0.00319935776985498,0.264491961567242,-1.82307464479219,"P30","Mylip"
"Sem1",-0.299233325837515,7.75278301284747,-2.61632946942214,0.00935315443939019,0.355232376288822,-2.67350437897667,"P30","Sem1"
"Ebna1bp2",-0.298806987536661,7.51280251653863,-3.08063358153631,0.00226359463327061,0.264218411508054,-1.5389330803841,"P30","Ebna1bp2"
"Atp6ap1",-0.29859951868622,8.09456367969755,-2.452395366812,0.0147793957986217,0.408769833062614,-3.01143190562797,"P30","Atp6ap1"
"Rnf38",-0.298599206542729,7.79597731546318,-2.82978867876585,0.00498269402430376,0.290579900347575,-2.17364560316595,"P30","Rnf38"
"Mettl17",0.297923961570787,7.93044475795838,3.0120708107461,0.0028231492295299,0.264491961567242,-1.73191490264151,"P30","Mettl17"
"Hps1",-0.297651779410076,7.62638861512471,-3.07331819646588,0.00231801344670099,0.264218411508054,-1.55529607334388,"P30","Hps1"
"Cep104",-0.297430206219511,7.72188046716138,-2.98136096980059,0.00311278957940242,0.264491961567242,-1.79572586728837,"P30","Cep104"
"Dnm2",-0.297207232362207,7.84787784938591,-2.2722964306541,0.02379976591251,0.459091381948237,-3.39086216807329,"P30","Dnm2"
"Msh3",-0.296970826559517,7.65185519926806,-2.76352361020011,0.00608347240176901,0.322295513228931,-2.33967751093817,"P30","Msh3"
"Ptpra",-0.296797655548142,8.47638226808555,-2.43403119245273,0.0155346225475642,0.420384767716997,-3.04395667983117,"P30","Ptpra"
"Rcan2",0.2967015554332,7.80105950288143,2.65611641052795,0.00834155123596998,0.345184262483695,-2.57784184070373,"P30","Rcan2"
"Map2k5",-0.296209890001013,7.57838930427434,-2.85464071184653,0.00461890622447659,0.282459262614059,-2.12212574237481,"P30","Map2k5"
"Peak1",-0.296135786437946,7.59214886767126,-2.72268948107602,0.00686705173563687,0.337735090049075,-2.44315949815447,"P30","Peak1"
"Napg",-0.296080076885584,8.23584112502256,-2.79659916934191,0.00550913150754377,0.307001454305569,-2.26054793268599,"P30","Napg"
"Ankrd28",-0.296044632026243,8.13975433730672,-2.08668914331222,0.0377884784333393,0.500819111204284,-3.70766010957345,"P30","Ankrd28"
"Mafg",-0.295563841791141,8.11696490594189,-2.50580268325526,0.0127645941987375,0.401790971368628,-2.89955939080271,"P30","Mafg"
"Map3k12",-0.294869342024515,8.05640918953376,-2.55893901641406,0.0110062933763802,0.378083767445242,-2.78795546177553,"P30","Map3k12"
"Rpl12",-0.293629088465358,7.72627439636103,-2.99749200437307,0.00295741746236868,0.264491961567242,-1.75414970621956,"P30","Rpl12"
"Rb1",-0.29328058243899,7.55155280908242,-2.76430915233667,0.00606922601544133,0.322295513228931,-2.34787504017696,"P30","Rb1"
"Phkb",-0.293221462620822,7.50903093335036,-3.11231938594299,0.00204120292554711,0.262887642976913,-1.45311053588926,"P30","Phkb"
"Hdgfl2",-0.293076917709267,7.78308447969426,-2.71765145604396,0.00696979495120899,0.337735090049075,-2.44097125732865,"P30","Hdgfl2"
"5031439G07Rik",-0.293076621913265,7.8894673330918,-2.46282872359437,0.0143649709541804,0.404747852016103,-3.00117085443008,"P30","5031439G07Rik"
"Klhl18",-0.29301903257177,7.58657848277033,-3.39322295153338,0.000786779678476373,0.194654509333365,-0.657848631975268,"P30","Klhl18"
"Shank1",-0.292608436955543,8.5656227808505,-2.66007087234997,0.0082465873030834,0.345184262483695,-2.57029141260023,"P30","Shank1"
"Tmem222",-0.292595695552092,7.65723014522551,-2.72268805625433,0.00686708059841811,0.337735090049075,-2.43629566826901,"P30","Tmem222"
"Sf3b5",-0.292376561843475,7.50480771608729,-3.11709637849485,0.00200947927733703,0.262887642976913,-1.44052841562191,"P30","Sf3b5"
"Taf1",-0.292315954571097,7.85895772024753,-2.46437826604524,0.0143043081713998,0.404553798396393,-2.99862631115662,"P30","Taf1"
"Dcaf6",-0.291371007878695,7.99268976111746,-2.6931609093233,0.00748928526560322,0.344519781222613,-2.49237330249608,"P30","Dcaf6"
"Tpcn1",-0.291232309069501,7.48097694158857,-3.48604504039902,0.000565982007870403,0.178002461446012,-0.373411390747127,"P30","Tpcn1"
"Cd81",-0.290492622032408,8.05716135233629,-1.79706199700917,0.0733648989908011,0.59807183940534,-4.1874075696413,"P30","Cd81"
"Numa1",-0.288735232572122,7.67433896147214,-2.90343969863626,0.00397403650122799,0.282459262614059,-1.99426216356436,"P30","Numa1"
"Fbxo11",-0.288573086682763,7.69050310466075,-2.86236965011088,0.00451079938393695,0.282459262614059,-2.09638958289783,"P30","Fbxo11"
"Mllt6",-0.288276658693612,7.7705275666791,-2.62281770907381,0.00918102287669349,0.355167928673618,-2.659175100052,"P30","Mllt6"
"Otud7b",-0.28803698968273,7.98730556182845,-2.39006541000277,0.0174829853635009,0.439157358244254,-3.14262004554023,"P30","Otud7b"
"Vps33a",-0.28772833280393,7.71270640935238,-3.11971522875861,0.0019922813132972,0.262887642976913,-1.43232402457249,"P30","Vps33a"
"Tbcel",-0.286479270883043,7.85957867548717,-2.34418716501788,0.0197426620674987,0.446293314365482,-3.24651028510372,"P30","Tbcel"
"Uba2",-0.285988886071076,7.8228000438212,-2.66476210667972,0.00813519201435106,0.345184262483695,-2.56054365703127,"P30","Uba2"
"Ensa",-0.285684907861089,8.47212708452007,-2.47042594074151,0.0140697164743407,0.404553798396393,-2.97032893913573,"P30","Ensa"
"Akap13",-0.28527607048676,7.72619884239886,-2.55037961842577,0.0112740358331077,0.380334401670265,-2.82438815690872,"P30","Akap13"
"Abtb1",-0.284809212355453,7.60000491861033,-2.89587613210147,0.0040682818132,0.282459262614059,-2.01792775768529,"P30","Abtb1"
"Ifnar1",-0.284688963087209,7.82058033006854,-2.41606136187045,0.0163064741729693,0.428525298505589,-3.10426009568576,"P30","Ifnar1"
"Snx5",-0.284270225365401,7.63879272753944,-2.86917099537389,0.00441757845737454,0.282459262614059,-2.08198439105472,"P30","Snx5"
"Pak6",-0.283271518053795,7.79148792709844,-3.0467931423309,0.00252558934926671,0.264491961567242,-1.6281157863232,"P30","Pak6"
"Nrip1",-0.282696968683903,7.81919848482882,-2.41508351223999,0.0163494307006009,0.428525298505589,-3.10423769223801,"P30","Nrip1"
"Pllp",0.282335137849602,7.41567496277947,2.19042926721787,0.0292882090692172,0.474877378156889,-3.63720899107399,"P30","Pllp"
"Ccdc191",0.281989153863626,7.4899537096524,2.96648420497418,0.0032626754577021,0.266794646394488,-1.8396142474258,"P30","Ccdc191"
"Commd4",-0.280519312222589,7.93876313803302,-2.95066689228749,0.00342926337262094,0.27740159518524,-1.87795815845674,"P30","Commd4"
"Slc1a3",-0.280507075508472,7.38417910010596,-2.71097014184304,0.00710819093562721,0.339638359231451,-2.51102046976736,"P30","Slc1a3"
"Ppm1h",-0.280439733288583,7.9526631406391,-2.54573242420752,0.011421824374904,0.381895043432902,-2.81959023142275,"P30","Ppm1h"
"Nek7",-0.280173427664995,7.46641621147768,-2.65661871070914,0.0083294345360593,0.345184262483695,-2.62042611746081,"P30","Nek7"
"Srrm3",-0.279995768255311,8.1760038016721,-2.61342838096737,0.00943105171864517,0.355232376288822,-2.66965827835255,"P30","Srrm3"
"Pggt1b",-0.279956771246429,7.54980743444036,-3.08542432099181,0.00222859669821102,0.264218411508054,-1.52475178146917,"P30","Pggt1b"
"Elavl2",0.279687769751863,8.22306871787153,2.37917879333181,0.0179975051763517,0.440398559768734,-3.15515098954792,"P30","Elavl2"
"Tnrc6a",0.279607067871158,8.5137367476134,2.56684029103976,0.0107641932549122,0.376644203869382,-2.7701617007581,"P30","Tnrc6a"
"Pcif1",-0.279495454991798,7.53107083899256,-2.72153519203158,0.00689047024432364,0.337735090049075,-2.45437102228289,"P30","Pcif1"
"Os9",-0.279287664055009,7.87961491045201,-2.24207370946703,0.0257115683328596,0.463856423424708,-3.44232244413845,"P30","Os9"
"Arhgap23",-0.279183268801012,7.69037969451,-2.10869562051529,0.0358272328831755,0.499295241846009,-3.72728027203248,"P30","Arhgap23"
"Noct",-0.278846036296421,7.74892281386605,-2.92089162276482,0.00376413443661483,0.282459262614059,-1.9492156783089,"P30","Noct"
"Arhgef28",0.278478790060197,7.39384773367077,3.02510966213858,0.00270782769148907,0.264491961567242,-1.69756973069074,"P30","Arhgef28"
"Lamp2",-0.278060138208274,7.84987588836877,-2.24525651309068,0.0255041315576581,0.463351243961383,-3.44146089501655,"P30","Lamp2"
"Zfp445",0.278014808840558,9.05150408493003,2.74006013768984,0.00652320652203135,0.329139518410308,-2.38726873700865,"P30","Zfp445"
"Mapk14",-0.27752688580563,7.97278574146222,-2.6652307911979,0.0081241376297734,0.345184262483695,-2.55567533296369,"P30","Mapk14"
"Tmem63c",-0.277320334196317,7.7238371724884,-3.002413187509,0.00291145295784869,0.264491961567242,-1.74148384028898,"P30","Tmem63c"
"Camk2b",-0.277110033165604,8.85329264400941,-2.68095465728157,0.00776101931750793,0.344519781222613,-2.52265285057826,"P30","Camk2b"
"Arntl2",-0.276410850132156,7.49472971074506,-3.68604237830109,0.000271733054811032,0.136283184756226,0.250227978650319,"P30","Arntl2"
"Iars",0.276085346864744,7.66133324300066,2.34056198252174,0.0199316888618431,0.446293314365482,-3.26902718331715,"P30","Iars"
"2810474O19Rik",-0.275980954453088,7.74116443233388,-2.18517506321559,0.0296751350654835,0.474877378156889,-3.57170440756073,"P30","2810474O19Rik"
"Vps26b",-0.275791358642127,7.59650622525299,-2.88139333454928,0.00425445535243747,0.282459262614059,-2.05378607112637,"P30","Vps26b"
"Ndufs1",-0.275746850799913,7.97483689072805,-2.58336624425852,0.0102731548971852,0.375169632483127,-2.73758571406827,"P30","Ndufs1"
"Ate1",-0.275399599423183,8.17534796795248,-2.3311372839143,0.0204305677967424,0.446293314365482,-3.25072835086491,"P30","Ate1"
"Rplp0",-0.275382368738486,7.68431364705582,-2.44062738242608,0.015259513426805,0.41744479821765,-3.06651422820253,"P30","Rplp0"
"1110032A03Rik",-0.275205825941041,7.66695750996736,-2.62316541335243,0.00917187910913036,0.355167928673618,-2.66593513118324,"P30","1110032A03Rik"
"Zcchc6",-0.275031218042765,8.01804972678136,-2.38765264066615,0.0175958852674097,0.439157358244254,-3.14554135952303,"P30","Zcchc6"
"Flnb",-0.274842627790682,7.97112106141247,-2.7066002141811,0.0072000455925873,0.340666308132291,-2.46188646374393,"P30","Flnb"
"Pdk1",-0.274553124631345,7.91994270766964,-2.41718972195267,0.016257029687756,0.428525298505589,-3.09321342125583,"P30","Pdk1"
"Txndc15",-0.274270830535708,7.78180227863717,-2.62127072135334,0.00922180406544,0.355167928673618,-2.66175467485043,"P30","Txndc15"
"Hexa",-0.274220529478913,7.75709972545719,-2.3033057729312,0.0219682205889388,0.450067829073453,-3.33934069027854,"P30","Hexa"
"Gria3",-0.274184715666236,8.98646053362244,-2.29546375030312,0.0224193631578154,0.450067829073453,-3.31930606859177,"P30","Gria3"
"Rasa2",-0.273466058483134,7.84634539323843,-2.66160949002987,0.00820990191145398,0.345184262483695,-2.56690172450109,"P30","Rasa2"
"Strn",-0.27274301184374,7.79482829439956,-2.39174591995034,0.0174047274654779,0.439157358244254,-3.15646382129228,"P30","Strn"
"Mrpl33",-0.272378635449015,7.70847404595767,-2.24567327819841,0.0254770772702318,0.463351243961383,-3.46337609654116,"P30","Mrpl33"
"Farp1",-0.271856432912539,7.73720820874935,-3.08510052990487,0.00223094630272226,0.264218411508054,-1.52517125341297,"P30","Farp1"
"Rif1",-0.271672923107014,7.77262461544548,-2.42635364369505,0.0158603495946886,0.423325864986876,-3.08953989459164,"P30","Rif1"
"Synj2",-0.271447195225493,7.72550018881017,-2.38537424428802,0.0177030867141846,0.439157358244254,-3.17750675617434,"P30","Synj2"
"Elp2",-0.271356608756986,7.77834039839854,-2.42898716574633,0.0157479460235424,0.423325864986876,-3.08096790651913,"P30","Elp2"
