"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Hspa8",3.29967731411398e-29,-0.300957265808929,1,1,5.7028323019832e-25
"Ahi1",2.20662310907947e-28,-0.283226264094343,1,1,3.81370671942205e-24
"Olfm1",4.25084844704371e-28,-0.290303857019226,1,1,7.34674137102565e-24
"Hsp90ab1",5.30965288612492e-28,-0.293978886014888,1,1,9.1766730830897e-24
"Ywhag",4.50906546664013e-27,-0.286716657641298,1,1,7.79301784599415e-23
"Syt1",2.24311414121543e-26,-0.268669002935949,1,1,3.87677417026264e-22
"Arc",3.2468375136631e-26,-0.307183378419718,1,1,5.61150927486394e-22
"Cyfip2",4.2145763067143e-26,-0.275566068152614,1,1,7.28405223089432e-22
"Adam23",4.58696892475068e-26,-0.291351249173454,1,1,7.9276583926466e-22
"Syne1",9.2903059790836e-26,-0.286100934416304,1,1,1.60564358236502e-21
"Atp6v0c",1.33158242599631e-25,-0.283944357880661,1,1,2.30137390684943e-21
"Malat1",2.01540552016255e-24,-0.307857128306413,1,1,3.48322536049693e-20
"Ntrk2",2.16820422606364e-24,-0.284822782949534,1,1,3.7473073639058e-20
"Syt11",3.00275052146527e-24,-0.270646589709207,1,1,5.18965372624843e-20
"Dclk1",3.10151048185424e-24,-0.271491671276409,1,1,5.36034056578868e-20
"Akap6",6.28926052985229e-24,-0.256951955906535,1,1,1.08697289737437e-19
"Gapdh",6.94537440944972e-24,-0.280549791701357,1,1,1.20036905918519e-19
"Rsrp1",8.93640727913195e-24,-0.256421421272878,1,1,1.54447927005238e-19
"Ckb",3.61657455947796e-23,-0.261882820069431,1,1,6.25052581114577e-19
"Calm1",4.31153573184855e-23,-0.285376520879565,1,1,7.45162720535386e-19
"Chrm3",9.25030320925094e-23,-0.263747920711474,1,1,1.59872990365484e-18
"Sptan1",1.13239270478411e-22,-0.247915389310218,1,1,1.95711431167837e-18
"Myh10",1.53542206314422e-22,-0.272841877309346,1,1,2.65366995173215e-18
"App",3.42091350363647e-22,-0.248716811708311,1,1,5.91236480833491e-18
"Rhobtb2",9.85379919044533e-22,-0.272467784331838,1,1,1.70303211408467e-17
"Ryr2",1.10388166455687e-21,-0.243937452488133,1,1,1.90783868085364e-17
"Sptbn1",2.88164870277352e-21,-0.242395804543185,1,1,4.98035345300347e-17
"Chgb",4.9919108084509e-21,-0.258258645787556,1,1,8.62751945024569e-17
"Dnm1",3.18602639527874e-20,-0.243697696304376,1,1,5.50640941896025e-16
"Rtn3",1.90366192384857e-19,-0.227941052384904,1,1,3.29009890298748e-15
"Nptn",4.95916933911073e-19,-0.226751540394319,1,1,8.57093236878508e-15
"Dst",8.01542862481489e-19,-0.230208236778532,1,1,1.38530652922676e-14
"Itm2c",8.03409977191747e-19,-0.247593242714792,1,1,1.3885334635805e-14
"Scn1a",9.77750060266821e-19,-0.239228392503088,1,1,1.68984542915915e-14
"Gm42418",1.0903262154402e-18,-0.435762752033322,1,1,1.8844107981453e-14
"Sorbs2",2.19202209245175e-18,-0.267164617639443,1,1,3.78847178238437e-14
